,set2
0,4114.615234
1,4111.666504
2,4115.256348
3,4115.0
4,4115.0
5,4122.179688
6,4117.563965
7,4106.025879
8,4114.358887
9,4121.666504
10,4108.333496
11,4102.94873
12,4116.922852
13,4120.384766
14,4110.897461
15,4108.717773
16,4105.897461
17,4099.615234
18,4103.974121
19,4110.897461
20,4106.282227
21,4099.102539
22,4098.846191
23,4097.94873
24,4102.94873
25,4110.512695
26,4103.846191
27,4094.743652
28,4095.128174
29,4100.512695
30,4101.922852
31,4095.128174
32,4091.281982
33,4101.922852
34,4112.307617
35,4111.922852
36,4107.820313
37,4100.897461
38,4099.230957
39,4106.922852
40,4104.487305
41,4101.666504
42,4108.333496
43,4103.333496
44,4096.025879
45,4104.871582
46,4113.333496
47,4106.666504
48,4100.512695
49,4103.846191
50,4102.307617
51,4095.641113
52,4102.436035
53,4117.820313
54,4116.282227
55,4102.94873
56,4101.538574
57,4112.820313
58,4119.230957
59,4110.0
60,4102.563965
61,4110.897461
62,4117.820313
63,4115.128418
64,4162.692383
65,4159.102539
66,4168.846191
67,4168.333496
68,4157.179688
69,4165.512695
70,4181.922852
71,4170.384766
72,4154.871582
73,4163.589844
74,4168.846191
75,4163.589844
76,4166.282227
77,4168.846191
78,4164.230957
79,4153.974121
80,4145.512695
81,4154.871582
82,4166.922852
83,4156.282227
84,4150.0
85,4157.94873
86,4158.589844
87,4155.769043
88,4165.769043
89,4175.897461
90,4164.230957
91,4144.230957
92,4143.333496
93,4153.717773
94,4155.769043
95,4150.128418
96,4136.538574
97,4126.666504
98,4135.384766
99,4144.102539
100,4138.589844
101,4135.0
102,4133.717773
103,4132.179688
104,4135.128418
105,4135.0
106,4131.025879
107,4132.94873
108,4142.820313
109,4148.846191
110,4141.666504
111,4135.897461
112,4138.846191
113,4134.615234
114,4129.487305
115,4134.871582
116,4135.256348
117,4129.615234
118,4132.563965
119,4136.794922
120,4137.94873
121,4137.05127
122,4137.820313
123,4142.94873
124,4138.846191
125,4126.025879
126,4125.512695
127,4132.179688
128,4104.102539
129,4096.410156
130,4087.564209
131,4088.846191
132,4098.461426
133,4106.922852
134,4109.487305
135,4102.94873
136,4091.923096
137,4089.871826
138,4099.615234
139,4106.025879
140,4096.025879
141,4088.846191
142,4098.974121
143,4108.333496
144,4105.769043
145,4102.179688
146,4101.025879
147,4093.461426
148,4094.487061
149,4109.487305
150,4117.563965
151,4116.666504
152,4117.307617
153,4106.794922
154,4098.205078
155,4112.820313
156,4120.0
157,4105.256348
158,4102.692383
159,4115.256348
160,4121.282227
161,4111.794922
162,4103.717773
163,4112.692383
164,4124.230957
165,4121.794922
166,4115.897461
167,4114.743652
168,4112.94873
169,4112.820313
170,4119.358887
171,4127.436035
172,4122.94873
173,4109.358887
174,4104.871582
175,4110.128418
176,4115.641113
177,4116.794922
178,4109.615234
179,4103.717773
180,4111.153809
181,4128.846191
182,4140.128418
183,4131.538574
184,4118.333496
185,4119.358887
186,4115.897461
187,4102.436035
188,4103.461426
189,4113.333496
190,4115.897461
191,4115.641113
192,4134.743652
193,4127.94873
194,4119.358887
195,4125.128418
196,4120.0
197,4111.922852
198,4124.230957
199,4135.897461
200,4133.205078
201,4131.666504
202,4128.589844
203,4122.563965
204,4126.025879
205,4132.436035
206,4125.769043
207,4116.922852
208,4124.615234
209,4137.563965
210,4134.230957
211,4125.256348
212,4125.384766
213,4122.94873
214,4119.487305
215,4125.897461
216,4139.487305
217,4144.358887
218,4135.641113
219,4131.538574
220,4132.05127
221,4121.410156
222,4120.512695
223,4145.0
224,4153.077148
225,4135.256348
226,4131.794922
227,4142.563965
228,4144.230957
229,4133.974121
230,4127.179688
231,4137.179688
232,4140.641113
233,4126.666504
234,4126.410156
235,4141.922852
236,4138.974121
237,4131.153809
238,4137.436035
239,4138.717773
240,4132.820313
241,4131.153809
242,4133.974121
243,4134.743652
244,4128.461426
245,4123.205078
246,4126.282227
247,4121.538574
248,4107.436035
249,4111.538574
250,4128.205078
251,4125.897461
252,4116.025879
253,4117.94873
254,4120.641113
255,4120.769043
256,4139.487305
257,4135.384766
258,4142.179688
259,4151.282227
260,4156.922852
261,4162.820313
262,4158.589844
263,4152.563965
264,4156.282227
265,4155.512695
266,4149.615234
267,4155.0
268,4160.641113
269,4150.128418
270,4139.871582
271,4145.128418
272,4159.230957
273,4157.692383
274,4144.358887
275,4142.820313
276,4152.179688
277,4156.153809
278,4148.846191
279,4139.230957
280,4137.179688
281,4147.692383
282,4161.025879
283,4164.230957
284,4157.94873
285,4149.871582
286,4146.794922
287,4155.128418
288,4160.769043
289,4152.820313
290,4149.102539
291,4160.769043
292,4165.128418
293,4154.487305
294,4146.922852
295,4145.769043
296,4146.153809
297,4145.897461
298,4145.769043
299,4146.794922
300,4149.487305
301,4157.307617
302,4152.05127
303,4134.102539
304,4138.974121
305,4161.666504
306,4162.563965
307,4149.871582
308,4146.666504
309,4148.589844
310,4153.333496
311,4155.769043
312,4155.897461
313,4158.205078
314,4155.384766
315,4152.307617
316,4154.102539
317,4146.922852
318,4134.743652
319,4136.666504
320,4094.615479
321,4093.333252
322,4101.282227
323,4101.666504
324,4101.025879
325,4107.307617
326,4101.025879
327,4091.153809
328,4097.436035
329,4101.410156
330,4088.461426
331,4085.641113
332,4103.461426
333,4108.846191
334,4099.743652
335,4097.820313
336,4094.615479
337,4083.974365
338,4086.410156
339,4093.974365
340,4092.179443
341,4084.487061
342,4083.461426
343,4088.846191
344,4098.974121
345,4103.846191
346,4096.410156
347,4093.461426
348,4100.769043
349,4101.666504
350,4094.487061
351,4091.025635
352,4090.0
353,4098.077148
354,4109.102539
355,4110.128418
356,4104.743652
357,4102.94873
358,4105.256348
359,4113.205078
360,4115.769043
361,4115.512695
362,4119.743652
363,4119.615234
364,4114.358887
365,4113.846191
366,4118.333496
367,4120.384766
368,4120.256348
369,4123.846191
370,4124.230957
371,4118.589844
372,4124.230957
373,4137.05127
374,4141.538574
375,4135.256348
376,4131.794922
377,4136.922852
378,4145.897461
379,4142.179688
380,4134.102539
381,4141.794922
382,4152.692383
383,4148.077148
384,4126.922852
385,4125.641113
386,4136.922852
387,4136.025879
388,4122.05127
389,4129.487305
390,4147.436035
391,4138.589844
392,4121.410156
393,4126.025879
394,4131.282227
395,4127.692383
396,4128.846191
397,4130.0
398,4127.436035
399,4118.846191
400,4107.436035
401,4110.256348
402,4121.666504
403,4112.94873
404,4103.974121
405,4112.05127
406,4116.153809
407,4108.846191
408,4113.846191
409,4125.641113
410,4117.436035
411,4094.615479
412,4089.102539
413,4104.358887
414,4114.102539
415,4109.102539
416,4092.564209
417,4084.358887
418,4093.589844
419,4100.769043
420,4096.025879
421,4094.358887
422,4091.025635
423,4089.615479
424,4096.282227
425,4094.871826
426,4082.820557
427,4082.05127
428,4091.538574
429,4097.179688
430,4095.256348
431,4089.487061
432,4086.538574
433,4086.794922
434,4088.333252
435,4092.179443
436,4092.307617
437,4082.94873
438,4078.205078
439,4081.666748
440,4088.461426
441,4090.769287
442,4094.487061
443,4097.94873
444,4093.589844
445,4086.410156
446,4088.974365
447,4094.615479
448,4086.153809
449,4080.256348
450,4070.384521
451,4072.820557
452,4084.615479
453,4093.589844
454,4097.692383
455,4091.666748
456,4081.153809
457,4082.692383
458,4091.281982
459,4097.692383
460,4087.94873
461,4076.281982
462,4089.487061
463,4109.615234
464,4106.153809
465,4096.153809
466,4093.076904
467,4086.666748
468,4093.718018
469,4115.256348
470,4116.794922
471,4111.794922
472,4120.641113
473,4112.436035
474,4098.717773
475,4115.769043
476,4127.94873
477,4112.563965
478,4112.179688
479,4124.871582
480,4130.256348
481,4125.128418
482,4119.230957
483,4126.410156
484,4138.333496
485,4134.743652
486,4128.589844
487,4130.128418
488,4128.974121
489,4131.153809
490,4141.025879
491,4146.922852
492,4142.179688
493,4131.025879
494,4126.153809
495,4132.436035
496,4138.205078
497,4138.461426
498,4131.282227
499,4123.077148
500,4126.794922
501,4147.94873
502,4162.05127
503,4156.025879
504,4143.589844
505,4141.538574
506,4137.820313
507,4126.666504
508,4126.410156
509,4138.846191
510,4145.384766
511,4136.794922
512,4105.641113
513,4102.820313
514,4092.435791
515,4101.794922
516,4102.563965
517,4093.205078
518,4102.563965
519,4117.179688
520,4110.769043
521,4099.743652
522,4093.718018
523,4093.718018
524,4097.05127
525,4100.897461
526,4097.436035
527,4092.179443
528,4097.307617
529,4108.205078
530,4113.333496
531,4110.0
532,4104.487305
533,4099.743652
534,4100.384766
535,4105.384766
536,4113.974121
537,4121.922852
538,4119.871582
539,4113.717773
540,4112.179688
541,4102.436035
542,4097.05127
543,4114.102539
544,4128.717773
545,4118.205078
546,4107.94873
547,4114.615234
548,4122.563965
549,4116.025879
550,4106.538574
551,4117.307617
552,4122.179688
553,4107.94873
554,4109.102539
555,4124.102539
556,4117.563965
557,4110.128418
558,4120.641113
559,4126.282227
560,4120.384766
561,4116.025879
562,4113.589844
563,4116.153809
564,4115.897461
565,4111.153809
566,4112.179688
567,4111.282227
568,4097.692383
569,4091.666748
570,4105.0
571,4106.153809
572,4097.307617
573,4100.512695
574,4106.538574
575,4106.282227
576,4199.487305
577,4195.0
578,4201.794922
579,4207.436035
580,4211.922852
581,4217.820313
582,4210.0
583,4205.897461
584,4213.717773
585,4206.666504
586,4196.794922
587,4206.922852
588,4207.820313
589,4193.333496
590,4191.794922
591,4196.153809
592,4200.0
593,4199.615234
594,4191.922852
595,4186.282227
596,4192.820313
597,4196.282227
598,4190.0
599,4180.512695
600,4171.538574
601,4174.743652
602,4191.282227
603,4198.589844
604,4189.230957
605,4177.436035
606,4176.410156
607,4188.974121
608,4188.589844
609,4168.589844
610,4164.102539
611,4184.743652
612,4191.282227
613,4173.461426
614,4157.05127
615,4161.025879
616,4169.230957
617,4162.436035
618,4151.410156
619,4155.0
620,4164.358887
621,4171.794922
622,4168.077148
623,4152.05127
624,4148.461426
625,4162.436035
626,4168.717773
627,4160.256348
628,4151.794922
629,4153.846191
630,4160.384766
631,4160.128418
632,4162.94873
633,4165.256348
634,4157.692383
635,4151.153809
636,4152.94873
637,4145.256348
638,4133.333496
639,4134.230957
640,4109.615234
641,4105.769043
642,4108.717773
643,4108.205078
644,4110.769043
645,4117.94873
646,4109.615234
647,4095.512939
648,4102.179688
649,4107.436035
650,4092.94873
651,4089.102539
652,4107.563965
653,4112.05127
654,4098.461426
655,4093.205078
656,4090.128174
657,4082.179443
658,4087.05127
659,4096.153809
660,4093.333252
661,4084.871826
662,4083.589844
663,4082.94873
664,4082.692383
665,4086.794922
666,4082.435791
667,4074.615479
668,4071.923096
669,4074.871826
670,4081.410156
671,4080.256348
672,4070.128174
673,4075.256348
674,4090.128174
675,4090.256348
676,4081.666748
677,4073.846191
678,4071.666748
679,4079.102539
680,4078.461426
681,4071.666748
682,4072.820557
683,4070.384521
684,4070.256348
685,4079.615479
686,4082.179443
687,4076.153809
688,4074.102539
689,4076.281982
690,4073.205078
691,4066.410156
692,4070.512939
693,4083.461426
694,4086.281982
695,4074.230713
696,4069.743652
697,4080.769287
698,4090.769287
699,4082.307617
700,4072.564209
701,4079.871826
702,4090.897461
703,4093.205078
704,4168.461426
705,4165.128418
706,4180.897461
707,4181.794922
708,4166.666504
709,4178.077148
710,4200.897461
711,4188.333496
712,4164.615234
713,4166.025879
714,4173.205078
715,4170.769043
716,4170.769043
717,4175.641113
718,4179.230957
719,4171.794922
720,4157.307617
721,4162.692383
722,4179.487305
723,4170.128418
724,4163.077148
725,4175.769043
726,4177.179688
727,4167.563965
728,4172.692383
729,4183.974121
730,4177.05127
731,4160.128418
732,4155.256348
733,4166.282227
734,4176.538574
735,4175.512695
736,4159.743652
737,4149.743652
738,4160.897461
739,4167.94873
740,4159.871582
741,4156.666504
742,4152.563965
743,4150.384766
744,4161.410156
745,4166.922852
746,4155.128418
747,4148.974121
748,4160.769043
749,4174.487305
750,4172.05127
751,4162.179688
752,4159.102539
753,4155.0
754,4151.922852
755,4156.538574
756,4159.358887
757,4149.871582
758,4144.102539
759,4151.666504
760,4162.94873
761,4162.307617
762,4159.743652
763,4162.563965
764,4153.717773
765,4140.256348
766,4142.179688
767,4145.0
768,4119.871582
769,4113.589844
770,4103.589844
771,4103.846191
772,4110.897461
773,4119.358887
774,4127.820313
775,4121.794922
776,4106.282227
777,4111.794922
778,4125.384766
779,4123.461426
780,4113.461426
781,4111.666504
782,4120.0
783,4123.589844
784,4117.820313
785,4117.179688
786,4117.307617
787,4107.179688
788,4109.615234
789,4129.487305
790,4135.128418
791,4128.717773
792,4128.205078
793,4120.512695
794,4112.436035
795,4127.05127
796,4137.563965
797,4123.974121
798,4118.974121
799,4127.307617
800,4130.897461
801,4124.358887
802,4119.230957
803,4126.025879
