,set1
0,4173.077148
1,4169.230957
2,4172.307617
3,4172.436035
4,4170.384766
5,4172.563965
6,4172.94873
7,4170.256348
8,4170.897461
9,4169.743652
10,4167.307617
11,4169.743652
12,4165.128418
13,4152.94873
14,4156.666504
15,4172.307617
16,4175.128418
17,4163.461426
18,4154.487305
19,4152.820313
20,4151.666504
21,4148.461426
22,4149.230957
23,4152.692383
24,4150.769043
25,4154.102539
26,4157.820313
27,4147.692383
28,4139.615234
29,4139.615234
30,4136.538574
31,4137.820313
32,4144.102539
33,4141.794922
34,4143.333496
35,4154.871582
36,4153.846191
37,4149.358887
38,4154.615234
39,4152.692383
40,4143.077148
41,4139.871582
42,4135.256348
43,4130.769043
44,4135.897461
45,4136.282227
46,4129.102539
47,4132.820313
48,4142.94873
49,4144.487305
50,4142.307617
51,4141.025879
52,4138.589844
53,4138.205078
54,4137.436035
55,4137.820313
56,4140.897461
57,4140.641113
58,4138.974121
59,4140.128418
60,4138.589844
61,4136.666504
62,4136.153809
63,4129.743652
64,4121.410156
65,4122.820313
66,4123.974121
67,4114.615234
68,4112.692383
69,4125.512695
70,4126.153809
71,4114.230957
72,4115.769043
73,4120.128418
74,4106.922852
75,4101.794922
76,4114.615234
77,4117.94873
78,4114.743652
79,4120.256348
80,4125.769043
81,4131.025879
82,4135.384766
83,4130.897461
84,4120.641113
85,4123.205078
86,4122.563965
87,4108.205078
88,4106.794922
89,4122.94873
90,4127.436035
91,4120.128418
92,4127.94873
93,4142.436035
94,4143.974121
95,4140.384766
96,4140.897461
97,4136.025879
98,4127.820313
99,4129.615234
100,4135.641113
101,4137.820313
102,4138.846191
103,4141.025879
104,4141.282227
105,4138.589844
106,4134.871582
107,4136.025879
108,4140.256348
109,4138.077148
110,4137.05127
111,4137.05127
112,4137.307617
113,4137.179688
114,4130.512695
115,4127.05127
116,4134.615234
117,4139.230957
118,4133.589844
119,4141.410156
120,4157.692383
121,4151.410156
122,4137.05127
123,4138.205078
124,4140.128418
125,4129.358887
126,4123.717773
127,4125.384766
128,4140.769043
129,4145.0
130,4140.0
131,4138.974121
132,4142.179688
133,4146.794922
134,4146.666504
135,4140.128418
136,4136.282227
137,4137.179688
138,4135.897461
139,4136.025879
140,4138.589844
141,4131.153809
142,4125.897461
143,4134.358887
144,4138.846191
145,4133.589844
146,4134.743652
147,4139.358887
148,4139.358887
149,4139.871582
150,4137.820313
151,4136.153809
152,4140.769043
153,4140.384766
154,4137.179688
155,4146.025879
156,4153.589844
157,4148.717773
158,4141.794922
159,4139.358887
160,4141.153809
161,4139.615234
162,4133.974121
163,4140.769043
164,4155.0
165,4154.102539
166,4149.487305
167,4153.077148
168,4154.615234
169,4150.897461
170,4142.179688
171,4136.153809
172,4138.589844
173,4139.615234
174,4136.410156
175,4135.128418
176,4135.897461
177,4136.538574
178,4138.717773
179,4142.563965
180,4141.410156
181,4136.666504
182,4136.282227
183,4139.358887
184,4141.153809
185,4142.563965
186,4142.692383
187,4142.307617
188,4144.487305
189,4141.282227
190,4138.205078
191,4139.358887
192,4137.563965
193,4136.025879
194,4137.94873
195,4137.179688
196,4135.769043
197,4141.282227
198,4137.05127
199,4123.589844
200,4125.256348
201,4136.282227
202,4138.077148
203,4133.717773
204,4136.282227
205,4137.179688
206,4129.102539
207,4125.512695
208,4136.282227
209,4145.641113
210,4139.102539
211,4135.256348
212,4137.179688
213,4136.410156
214,4138.846191
215,4137.820313
216,4131.282227
217,4133.461426
218,4141.538574
219,4141.282227
220,4140.769043
221,4143.333496
222,4140.897461
223,4133.333496
224,4127.05127
225,4123.589844
226,4122.307617
227,4130.384766
228,4140.256348
229,4134.358887
230,4123.717773
231,4124.230957
232,4125.641113
233,4123.589844
234,4118.846191
235,4112.692383
236,4116.025879
237,4118.205078
238,4109.487305
239,4107.179688
240,4109.871582
241,4104.871582
242,4104.743652
243,4107.436035
244,4101.666504
245,4101.410156
246,4106.025879
247,4101.282227
248,4098.846191
249,4106.794922
250,4107.692383
251,4107.05127
252,4119.615234
253,4126.538574
254,4115.512695
255,4112.179688
256,4141.153809
257,4128.333496
258,4123.333496
259,4126.794922
260,4124.358887
261,4117.05127
262,4109.615234
263,4106.282227
264,4110.769043
265,4117.307617
266,4108.205078
267,4089.358887
268,4091.666748
269,4103.205078
270,4096.922852
271,4098.077148
272,4118.461426
273,4121.922852
274,4107.692383
275,4105.384766
276,4108.077148
277,4104.871582
278,4106.794922
279,4109.615234
280,4103.077148
281,4102.692383
282,4106.282227
283,4103.589844
284,4109.358887
285,4119.743652
286,4112.563965
287,4102.820313
288,4108.717773
289,4115.897461
290,4120.0
291,4123.717773
292,4120.769043
293,4113.846191
294,4106.410156
295,4104.743652
296,4111.025879
297,4112.307617
298,4106.282227
299,4105.769043
300,4108.461426
301,4107.820313
302,4115.769043
303,4127.05127
304,4125.384766
305,4122.05127
306,4124.743652
307,4123.077148
308,4120.512695
309,4123.461426
310,4125.0
311,4121.282227
312,4120.641113
313,4129.487305
314,4139.743652
315,4140.256348
316,4137.692383
317,4140.128418
318,4140.512695
319,4138.205078
320,4139.487305
321,4140.512695
322,4139.743652
323,4139.230957
324,4141.666504
325,4138.974121
326,4137.436035
327,4148.974121
328,4151.538574
329,4140.512695
330,4145.256348
331,4158.077148
332,4155.128418
333,4152.05127
334,4157.563965
335,4156.025879
336,4153.846191
337,4161.025879
338,4168.333496
339,4166.153809
340,4162.820313
341,4168.461426
342,4173.077148
343,4171.922852
344,4171.410156
345,4167.179688
346,4155.0
347,4149.102539
348,4155.0
349,4155.256348
350,4150.769043
351,4153.589844
352,4159.487305
353,4157.436035
354,4154.358887
355,4161.153809
356,4173.077148
357,4188.589844
358,4201.153809
359,4203.333496
360,4201.410156
361,4200.641113
362,4203.077148
363,4203.846191
364,4196.922852
365,4191.025879
366,4199.358887
367,4205.256348
368,4200.384766
369,4206.922852
370,4214.743652
371,4207.179688
372,4201.153809
373,4200.256348
374,4197.05127
375,4199.615234
376,4197.820313
377,4188.589844
378,4192.94873
379,4200.384766
380,4202.436035
381,4209.230957
382,4210.769043
383,4202.563965
384,4155.0
385,4154.615234
386,4155.897461
387,4158.589844
388,4154.102539
389,4153.974121
390,4158.717773
391,4152.692383
392,4140.769043
393,4136.794922
394,4142.307617
395,4142.563965
396,4136.153809
397,4140.128418
398,4153.205078
399,4157.05127
400,4151.794922
401,4154.358887
402,4155.769043
403,4150.769043
404,4151.794922
405,4152.820313
406,4150.769043
407,4155.384766
408,4160.0
409,4155.384766
410,4152.436035
411,4154.230957
412,4149.743652
413,4141.794922
414,4140.512695
415,4146.538574
416,4151.538574
417,4153.974121
418,4157.820313
419,4158.717773
420,4153.205078
421,4150.512695
422,4152.05127
423,4151.025879
424,4151.282227
425,4153.717773
426,4153.205078
427,4153.205078
428,4156.794922
429,4155.0
430,4150.0
431,4151.153809
432,4153.974121
433,4153.333496
434,4152.179688
435,4156.410156
436,4164.615234
437,4171.282227
438,4171.282227
439,4169.102539
440,4169.487305
441,4168.205078
442,4167.563965
443,4166.153809
444,4159.102539
445,4157.436035
446,4166.282227
447,4170.0
448,4165.256348
449,4169.615234
450,4174.743652
451,4171.153809
452,4175.256348
453,4185.256348
454,4184.487305
455,4174.615234
456,4173.333496
457,4180.769043
458,4181.153809
459,4175.769043
460,4171.282227
461,4168.589844
462,4168.333496
463,4167.307617
464,4160.641113
465,4152.692383
466,4151.794922
467,4151.666504
468,4152.307617
469,4153.717773
470,4153.461426
471,4158.974121
472,4160.384766
473,4148.717773
474,4144.102539
475,4155.256348
476,4157.05127
477,4141.922852
478,4139.871582
479,4152.692383
480,4152.307617
481,4138.333496
482,4131.153809
483,4138.717773
484,4151.025879
485,4151.538574
486,4140.128418
487,4135.256348
488,4141.025879
489,4147.563965
490,4152.692383
491,4151.410156
492,4141.794922
493,4137.820313
494,4141.025879
495,4140.384766
496,4139.743652
497,4140.897461
498,4135.256348
499,4129.102539
500,4137.307617
501,4142.563965
502,4133.589844
503,4132.820313
504,4134.871582
505,4123.974121
506,4117.436035
507,4123.077148
508,4127.820313
509,4125.512695
510,4125.0
511,4129.230957
512,4137.179688
513,4139.871582
514,4141.282227
515,4142.05127
516,4144.871582
517,4144.358887
518,4138.333496
519,4136.666504
520,4140.256348
521,4136.025879
522,4129.743652
523,4136.666504
524,4142.179688
525,4133.589844
526,4123.846191
527,4114.615234
528,4104.615234
529,4107.820313
530,4120.384766
531,4123.589844
532,4121.794922
533,4128.846191
534,4129.358887
535,4115.897461
536,4105.384766
537,4104.487305
538,4105.0
539,4104.230957
540,4109.230957
541,4110.128418
542,4106.025879
543,4113.333496
544,4122.692383
545,4118.974121
546,4119.358887
547,4128.333496
548,4120.128418
549,4102.563965
550,4102.94873
551,4111.025879
552,4108.205078
553,4105.641113
554,4117.563965
555,4124.615234
556,4117.563965
557,4109.230957
558,4108.846191
559,4115.0
560,4117.179688
561,4117.436035
562,4119.487305
563,4116.153809
564,4108.077148
565,4107.179688
566,4109.615234
567,4105.128418
568,4107.307617
569,4118.717773
570,4125.256348
571,4119.102539
572,4113.974121
573,4121.922852
574,4129.487305
575,4121.538574
576,4110.512695
577,4115.769043
578,4119.487305
579,4108.461426
580,4110.128418
581,4128.333496
582,4130.0
583,4118.717773
584,4120.641113
585,4125.897461
586,4125.0
587,4125.0
588,4127.05127
589,4125.128418
590,4121.282227
591,4121.538574
592,4123.461426
593,4125.0
594,4125.256348
595,4124.230957
596,4123.077148
597,4121.410156
598,4121.538574
599,4123.974121
600,4123.717773
601,4121.282227
602,4119.743652
603,4119.487305
604,4125.897461
605,4127.820313
606,4120.384766
607,4126.410156
608,4133.846191
609,4126.153809
610,4127.05127
611,4138.205078
612,4143.077148
613,4147.05127
614,4147.436035
615,4139.487305
616,4139.615234
617,4142.820313
618,4136.410156
619,4133.717773
620,4142.94873
621,4142.05127
622,4123.461426
623,4122.05127
624,4145.256348
625,4155.256348
626,4151.410156
627,4156.538574
628,4169.743652
629,4183.589844
630,4189.743652
631,4184.743652
632,4183.717773
633,4186.794922
634,4181.410156
635,4171.410156
636,4161.153809
637,4157.436035
638,4167.05127
639,4174.615234
640,4130.641113
641,4127.692383
642,4135.897461
643,4138.846191
644,4136.666504
645,4140.512695
646,4140.897461
647,4136.025879
648,4137.563965
649,4140.128418
650,4140.128418
651,4139.102539
652,4138.589844
653,4137.692383
654,4135.769043
655,4145.128418
656,4157.05127
657,4152.436035
658,4140.384766
659,4138.589844
660,4139.871582
661,4135.0
662,4131.410156
663,4133.333496
664,4140.769043
665,4141.794922
666,4133.974121
667,4136.922852
668,4140.128418
669,4130.512695
670,4131.153809
671,4142.692383
672,4142.692383
673,4138.077148
674,4141.922852
675,4148.846191
676,4151.025879
677,4147.820313
678,4143.846191
679,4142.179688
680,4137.05127
681,4133.461426
682,4137.563965
683,4139.102539
684,4137.692383
685,4138.974121
686,4138.846191
687,4141.538574
688,4147.820313
689,4145.256348
690,4137.05127
691,4138.205078
692,4139.358887
693,4129.871582
694,4126.410156
695,4134.487305
696,4143.077148
697,4138.589844
698,4127.179688
699,4132.692383
700,4141.666504
701,4136.666504
702,4134.230957
703,4132.563965
704,4121.922852
705,4120.897461
706,4128.461426
707,4123.717773
708,4119.230957
709,4123.974121
710,4123.461426
711,4121.666504
712,4125.897461
713,4128.333496
714,4120.384766
715,4115.256348
716,4126.025879
717,4130.0
718,4124.743652
719,4125.641113
720,4126.538574
721,4128.205078
722,4138.717773
723,4141.410156
724,4122.436035
725,4113.717773
726,4124.102539
727,4125.641113
728,4117.692383
729,4119.487305
730,4124.743652
731,4118.717773
732,4123.077148
733,4139.230957
734,4142.94873
735,4139.358887
736,4136.794922
737,4128.974121
738,4124.230957
739,4132.05127
740,4138.333496
741,4137.05127
742,4136.282227
743,4138.974121
744,4140.897461
745,4138.461426
746,4136.666504
747,4137.563965
748,4136.410156
749,4136.025879
750,4140.256348
751,4143.205078
752,4142.307617
753,4138.974121
754,4140.128418
755,4150.641113
756,4159.743652
757,4159.487305
758,4156.282227
759,4157.05127
760,4160.0
761,4157.692383
762,4152.94873
763,4155.128418
764,4155.256348
765,4148.461426
766,4151.025879
767,4155.384766
768,4128.333496
769,4133.846191
770,4130.0
771,4126.922852
772,4133.461426
773,4135.641113
774,4125.641113
775,4118.846191
776,4122.820313
777,4122.94873
778,4115.256348
779,4111.282227
780,4110.256348
781,4108.077148
782,4109.102539
783,4114.871582
784,4105.641113
785,4095.512939
786,4106.922852
787,4115.0
788,4110.512695
789,4103.461426
790,4095.769287
791,4097.820313
792,4108.205078
