,set1
0,4136.025879
1,4135.897461
2,4135.769043
3,4135.641113
4,4135.512695
5,4135.384766
6,4135.256348
7,4138.077148
8,4138.461426
9,4140.641113
10,4138.974121
11,4136.666504
12,4141.410156
13,4151.153809
14,4151.025879
15,4140.641113
16,4139.615234
17,4144.102539
18,4140.128418
19,4135.897461
20,4134.615234
21,4134.871582
22,4139.230957
23,4141.922852
24,4138.717773
25,4139.615234
26,4138.589844
27,4128.846191
28,4129.102539
29,4140.512695
30,4142.94873
31,4142.05127
32,4140.128418
33,4129.615234
34,4126.922852
35,4135.0
36,4145.0
37,4153.333496
38,4146.922852
39,4140.384766
40,4152.692383
41,4157.05127
42,4140.897461
43,4134.358887
44,4138.589844
45,4140.0
46,4138.717773
47,4138.589844
48,4145.512695
49,4144.615234
50,4134.358887
51,4142.563965
52,4155.769043
53,4145.897461
54,4135.384766
55,4140.128418
56,4137.94873
57,4136.153809
58,4143.333496
59,4133.589844
60,4123.461426
61,4137.692383
62,4146.922852
63,4137.820313
64,4133.077148
65,4137.820313
66,4138.974121
67,4135.897461
68,4135.128418
69,4136.153809
70,4135.0
71,4134.615234
72,4139.487305
73,4141.025879
74,4137.05127
75,4138.077148
76,4140.512695
77,4137.179688
78,4134.871582
79,4136.922852
80,4136.922852
81,4135.512695
82,4136.410156
83,4138.077148
84,4135.769043
85,4137.563965
86,4143.589844
87,4139.615234
88,4137.94873
89,4143.077148
90,4118.589844
91,4124.230957
92,4125.384766
93,4122.436035
94,4122.307617
95,4118.589844
96,4117.179688
97,4123.461426
98,4127.05127
99,4122.94873
100,4121.282227
101,4122.94873
102,4118.846191
103,4115.897461
104,4121.282227
105,4126.025879
106,4122.94873
107,4117.820313
108,4121.282227
109,4131.282227
110,4130.897461
111,4121.538574
112,4121.025879
113,4123.077148
114,4119.615234
115,4121.794922
116,4123.846191
117,4122.05127
118,4130.897461
119,4141.282227
120,4145.641113
121,4145.641113
122,4140.0
123,4140.641113
124,4154.102539
125,4153.333496
126,4135.897461
127,4141.538574
128,4158.846191
129,4155.384766
130,4153.589844
131,4166.025879
132,4164.615234
133,4153.333496
134,4153.461426
135,4150.512695
136,4147.692383
137,4155.0
138,4158.846191
139,4154.230957
140,4144.871582
141,4141.153809
142,4148.846191
143,4154.743652
144,4152.436035
145,4148.846191
146,4141.282227
147,4140.769043
148,4152.436035
149,4148.717773
150,4143.846191
151,4151.025879
152,4143.974121
153,4138.461426
154,4152.307617
155,4156.410156
156,4152.179688
157,4156.922852
158,4147.307617
159,4139.743652
160,4150.384766
161,4149.102539
162,4135.256348
163,4130.256348
164,4135.384766
165,4143.589844
166,4142.820313
167,4132.692383
168,4140.897461
169,4154.487305
170,4140.384766
171,4126.666504
172,4137.820313
173,4140.128418
174,4127.692383
175,4131.153809
176,4140.641113
177,4138.461426
178,4135.128418
179,4132.05127
180,4117.94873
181,4123.717773
182,4123.974121
183,4122.307617
184,4126.410156
185,4126.794922
186,4121.410156
187,4127.820313
188,4135.256348
189,4126.025879
190,4118.077148
191,4123.717773
192,4126.153809
193,4122.307617
194,4123.333496
195,4125.512695
196,4123.846191
197,4122.692383
198,4126.666504
199,4127.563965
200,4118.205078
201,4118.077148
202,4127.94873
203,4128.589844
204,4120.769043
205,4121.922852
206,4123.974121
207,4117.05127
208,4116.666504
209,4126.025879
210,4126.025879
211,4122.563965
212,4132.692383
213,4138.333496
214,4130.384766
215,4126.922852
216,4128.077148
217,4123.717773
218,4120.256348
219,4123.077148
220,4124.102539
221,4123.461426
222,4121.922852
223,4124.358887
224,4123.974121
225,4116.538574
226,4116.922852
227,4118.589844
228,4116.666504
229,4118.461426
230,4119.743652
231,4118.589844
232,4122.307617
233,4126.153809
234,4120.384766
235,4118.589844
236,4123.589844
237,4120.128418
238,4109.615234
239,4106.025879
240,4110.769043
241,4113.461426
242,4112.820313
243,4112.307617
244,4114.615234
245,4117.94873
246,4118.974121
247,4120.897461
248,4123.846191
249,4122.05127
250,4121.794922
251,4125.641113
252,4123.205078
253,4121.153809
254,4121.153809
255,4119.615234
256,4118.974121
257,4117.179688
258,4119.743652
259,4120.512695
260,4110.128418
261,4102.94873
262,4113.461426
263,4118.205078
264,4105.384766
265,4105.384766
266,4116.153809
267,4112.692383
268,4107.692383
269,4118.333496
270,4140.384766
271,4139.871582
272,4135.769043
273,4141.922852
274,4149.487305
275,4144.743652
276,4137.05127
277,4137.94873
278,4140.128418
279,4144.743652
280,4154.487305
281,4155.0
282,4143.077148
283,4136.410156
284,4147.563965
285,4152.692383
286,4140.897461
287,4138.077148
288,4145.512695
289,4142.179688
290,4143.205078
291,4151.282227
292,4144.487305
293,4143.717773
294,4152.563965
295,4148.846191
296,4145.641113
297,4153.077148
298,4155.256348
299,4153.974121
300,4155.128418
301,4145.897461
302,4139.230957
303,4147.307617
304,4153.974121
305,4152.436035
306,4146.794922
307,4147.307617
308,4148.974121
309,4142.436035
310,4136.025879
311,4138.846191
312,4142.05127
313,4142.179688
314,4143.461426
315,4138.974121
316,4135.384766
317,4139.230957
318,4142.05127
319,4140.897461
320,4141.025879
321,4140.897461
322,4136.538574
323,4136.538574
324,4136.666504
325,4126.794922
326,4118.077148
327,4127.307617
328,4139.102539
329,4137.05127
330,4134.871582
331,4138.974121
332,4136.922852
333,4125.769043
334,4122.179688
335,4131.410156
336,4135.641113
337,4137.307617
338,4137.509277
339,4137.710449
340,4137.912109
341,4138.11377
342,4138.314941
343,4138.516602
344,4138.717773
345,4137.94873
346,4140.0
347,4140.769043
348,4138.846191
349,4140.769043
350,4143.717773
351,4142.563965
352,4138.846191
353,4137.307617
354,4135.384766
355,4136.282227
356,4142.820313
357,4145.769043
358,4144.743652
359,4148.461426
360,4121.922852
361,4122.820313
362,4127.820313
363,4126.666504
364,4126.538574
365,4126.666504
366,4121.666504
367,4120.256348
368,4124.102539
369,4125.641113
370,4124.102539
371,4125.641113
372,4125.0
373,4121.538574
374,4123.461426
375,4125.512695
376,4120.512695
377,4119.358887
378,4122.563965
379,4120.512695
380,4120.897461
381,4123.846191
382,4123.077148
383,4124.615234
384,4122.820313
385,4117.563965
386,4126.410156
387,4141.794922
388,4140.897461
389,4129.102539
390,4126.538574
391,4134.358887
392,4142.179688
393,4142.563965
394,4139.615234
395,4139.615234
396,4138.589844
397,4134.743652
398,4134.230957
399,4137.436035
400,4137.563965
401,4136.410156
402,4132.563965
403,4131.666504
404,4136.922852
405,4134.230957
406,4128.077148
407,4136.538574
408,4142.563965
409,4130.0
410,4127.436035
411,4135.897461
412,4134.358887
413,4127.05127
414,4126.666504
415,4133.974121
416,4136.922852
417,4137.05127
418,4138.589844
419,4137.94873
420,4139.102539
421,4142.179688
422,4134.615234
423,4135.32959
424,4136.043945
425,4136.758301
426,4137.472656
427,4138.187012
428,4138.900879
429,4139.615234
430,4142.692383
431,4139.102539
432,4131.025879
433,4125.897461
434,4124.615234
435,4131.410156
436,4144.871582
437,4151.666504
438,4144.487305
439,4138.205078
440,4140.512695
441,4139.102539
442,4137.436035
443,4140.641113
444,4140.384766
445,4137.307617
446,4139.487305
447,4144.358887
448,4142.563965
449,4139.358887
450,4144.285645
451,4143.827637
452,4143.370117
453,4142.912109
454,4142.454102
455,4141.996094
456,4141.538574
457,4142.94873
458,4144.102539
459,4154.487305
460,4159.487305
461,4154.743652
462,4159.743652
463,4171.666504
464,4170.128418
465,4164.871582
466,4172.307617
467,4172.05127
468,4157.05127
469,4152.307617
470,4154.487305
471,4158.974121
472,4166.282227
473,4162.94873
474,4155.384766
475,4161.538574
476,4165.0
477,4154.102539
478,4155.128418
479,4167.307617
480,4171.025879
481,4166.025879
482,4158.077148
483,4151.922852
484,4153.077148
485,4160.641113
486,4167.307617
487,4170.384766
488,4171.153809
489,4174.615234
490,4174.743652
491,4170.0
492,4170.641113
493,4164.871582
494,4153.333496
495,4159.615234
496,4171.282227
497,4160.384766
498,4150.897461
499,4162.820313
500,4164.102539
501,4158.589844
502,4167.05127
503,4169.230957
504,4157.307617
505,4151.025879
506,4151.922852
507,4149.743652
508,4153.974121
509,4159.358887
510,4153.333496
511,4149.871582
512,4155.897461
513,4158.717773
514,4152.820313
515,4151.922852
516,4158.205078
517,4158.846191
518,4154.615234
519,4154.230957
520,4151.538574
521,4146.794922
522,4148.717773
523,4156.025879
524,4157.307617
525,4154.230957
526,4152.820313
527,4152.563965
528,4153.589844
529,4154.358887
530,4154.358887
531,4155.128418
532,4153.333496
533,4154.230957
534,4158.461426
535,4154.871582
536,4151.282227
537,4159.102539
538,4161.922852
539,4152.692383
540,4155.641113
541,4154.358887
542,4161.794922
543,4159.487305
544,4152.436035
545,4155.0
546,4160.897461
547,4158.589844
548,4154.743652
549,4157.94873
550,4161.153809
551,4157.179688
552,4153.205078
553,4154.230957
554,4160.384766
555,4169.358887
556,4170.384766
557,4165.128418
558,4166.538574
559,4172.179688
560,4171.794922
561,4170.512695
562,4172.179688
563,4171.153809
564,4170.128418
565,4176.922852
566,4184.358887
567,4182.179688
568,4185.256348
569,4197.05127
570,4192.820313
571,4182.692383
572,4191.282227
573,4205.897461
574,4206.282227
575,4198.077148
576,4192.05127
577,4191.666504
578,4195.769043
579,4194.871582
580,4195.641113
581,4200.512695
582,4200.128418
583,4200.128418
584,4196.922852
585,4188.333496
586,4185.128418
587,4187.307617
588,4185.256348
589,4186.025879
590,4190.0
591,4184.102539
592,4180.0
593,4184.358887
594,4188.461426
595,4186.666504
596,4179.615234
597,4179.230957
598,4182.05127
599,4181.282227
600,4184.358887
601,4183.717773
602,4173.205078
603,4175.897461
604,4185.0
605,4175.769043
606,4174.487305
607,4186.153809
608,4180.0
609,4166.794922
610,4167.94873
611,4170.769043
612,4163.205078
613,4154.487305
614,4149.743652
615,4152.05127
616,4163.846191
617,4175.0
618,4171.410156
619,4161.025879
620,4156.282227
621,4152.692383
622,4153.461426
623,4156.410156
624,4156.025879
625,4157.692383
626,4155.641113
627,4144.358887
628,4136.282227
629,4140.256348
630,4124.743652
631,4104.102539
632,4107.94873
633,4122.94873
634,4124.487305
635,4118.974121
636,4120.641113
637,4124.871582
638,4118.077148
639,4108.974121
640,4110.897461
641,4120.641113
642,4124.487305
643,4115.897461
644,4106.410156
645,4114.230957
646,4126.153809
647,4119.487305
648,4106.538574
649,4107.179688
650,4108.333496
651,4098.846191
652,4095.384521
653,4103.974121
654,4112.307617
655,4107.307617
656,4097.820313
657,4101.025879
658,4108.974121
659,4108.589844
660,4105.769043
661,4107.692383
662,4107.05127
663,4106.025879
664,4108.205078
665,4104.230957
666,4102.436035
667,4102.94873
668,4097.94873
669,4094.230713
670,4093.461426
671,4091.666748
672,4091.410156
673,4092.564209
674,4090.769287
675,4088.333252
676,4087.05127
677,4087.564209
678,4094.102539
679,4098.077148
680,4090.769287
681,4083.461426
682,4087.307617
683,4093.076904
684,4091.410156
685,4092.179443
686,4092.05127
687,4083.076904
688,4073.589844
689,4073.718018
690,4082.692383
691,4086.410156
692,4078.974365
693,4074.743652
694,4078.333252
695,4080.769287
696,4084.743652
697,4092.05127
698,4093.718018
699,4085.769287
700,4078.846191
701,4087.94873
702,4095.256348
703,4087.94873
704,4079.487061
705,4074.230713
706,4072.435791
707,4077.820557
708,4081.538574
709,4077.307617
710,4075.128174
711,4075.769287
712,4075.256348
713,4073.974365
714,4074.743652
715,4080.256348
716,4077.564209
717,4070.512939
718,4076.025635
719,4082.05127
720,4159.358887
721,4157.94873
722,4157.820313
723,4166.666504
724,4176.282227
725,4168.974121
726,4157.179688
727,4161.410156
728,4172.179688
729,4173.461426
730,4171.025879
731,4171.282227
732,4170.256348
733,4171.025879
734,4172.820313
735,4172.94873
736,4173.846191
737,4174.743652
738,4174.487305
739,4170.128418
740,4172.820313
741,4178.846191
742,4171.794922
743,4164.230957
744,4167.94873
745,4172.179688
746,4172.820313
747,4179.487305
748,4185.0
749,4184.487305
750,4185.256348
751,4182.563965
752,4174.615234
753,4173.717773
754,4184.230957
755,4187.307617
756,4180.384766
757,4183.717773
758,4188.974121
759,4178.205078
760,4167.436035
761,4176.922852
762,4185.641113
763,4181.922852
764,4182.692383
765,4182.692383
766,4176.153809
767,4178.205078
768,4187.436035
769,4187.94873
770,4186.666504
771,4187.307617
772,4181.922852
773,4184.358887
774,4187.820313
775,4177.307617
776,4172.179688
777,4184.102539
778,4190.256348
779,4183.717773
780,4182.179688
781,4187.436035
782,4189.487305
783,4182.820313
784,4181.794922
785,4192.692383
786,4195.512695
