,set1
0,4173.077148
1,4169.230957
2,4172.307617
3,4172.436035
4,4170.384766
5,4172.563965
6,4172.94873
7,4170.256348
8,4170.897461
9,4169.743652
10,4167.307617
11,4169.743652
12,4165.128418
13,4152.94873
14,4156.666504
15,4172.307617
16,4175.128418
17,4163.461426
18,4154.487305
19,4152.820313
20,4151.666504
21,4148.461426
22,4149.230957
23,4152.692383
24,4150.769043
25,4154.102539
26,4157.820313
27,4147.692383
28,4139.615234
29,4139.615234
30,4136.538574
31,4137.820313
32,4144.102539
33,4141.794922
34,4143.333496
35,4154.871582
36,4153.846191
37,4149.358887
38,4154.615234
39,4152.692383
40,4143.077148
41,4139.871582
42,4135.256348
43,4130.769043
44,4135.897461
45,4136.282227
46,4129.102539
47,4132.820313
48,4142.94873
49,4144.487305
50,4142.307617
51,4141.025879
52,4138.589844
53,4138.205078
54,4137.436035
55,4137.820313
56,4140.897461
57,4140.641113
58,4138.974121
59,4140.128418
60,4138.589844
61,4136.666504
62,4136.153809
63,4129.743652
64,4121.410156
65,4122.820313
66,4123.974121
67,4114.615234
68,4112.692383
69,4125.512695
70,4126.153809
71,4114.230957
72,4115.769043
73,4120.128418
74,4106.922852
75,4101.794922
76,4114.615234
77,4117.94873
78,4114.743652
79,4120.256348
80,4125.769043
81,4131.025879
82,4135.384766
83,4130.897461
84,4120.641113
85,4123.205078
86,4122.563965
87,4108.205078
88,4106.794922
89,4122.94873
90,4140.769043
91,4145.0
92,4140.0
93,4138.974121
94,4142.179688
95,4146.794922
96,4146.666504
97,4140.128418
98,4136.282227
99,4137.179688
100,4135.897461
101,4136.025879
102,4138.589844
103,4131.153809
104,4125.897461
105,4134.358887
106,4138.846191
107,4133.589844
108,4134.743652
109,4139.358887
110,4139.358887
111,4139.871582
112,4137.820313
113,4136.153809
114,4140.769043
115,4140.384766
116,4137.179688
117,4146.025879
118,4153.589844
119,4148.717773
120,4141.794922
121,4139.358887
122,4141.153809
123,4139.615234
124,4133.974121
125,4140.769043
126,4155.0
127,4154.102539
128,4149.487305
129,4153.077148
130,4154.615234
131,4150.897461
132,4142.179688
133,4136.153809
134,4138.589844
135,4139.615234
136,4136.410156
137,4135.128418
138,4135.897461
139,4136.538574
140,4138.717773
141,4142.563965
142,4141.410156
143,4136.666504
144,4136.282227
145,4139.358887
146,4141.153809
147,4142.563965
148,4142.692383
149,4142.307617
150,4144.487305
151,4141.282227
152,4138.205078
153,4139.358887
154,4137.563965
155,4136.025879
156,4137.94873
157,4137.179688
158,4135.769043
159,4141.282227
160,4137.05127
161,4123.589844
162,4125.256348
163,4136.282227
164,4138.077148
165,4133.717773
166,4136.282227
167,4137.179688
168,4129.102539
169,4125.512695
170,4136.282227
171,4145.641113
172,4139.102539
173,4135.256348
174,4137.179688
175,4136.410156
176,4138.846191
177,4137.820313
178,4131.282227
179,4133.461426
180,4141.153809
181,4128.333496
182,4123.333496
183,4126.794922
184,4124.358887
185,4117.05127
186,4109.615234
187,4106.282227
188,4110.769043
189,4117.307617
190,4108.205078
191,4089.358887
192,4091.666748
193,4103.205078
194,4096.922852
195,4098.077148
196,4118.461426
197,4121.922852
198,4107.692383
199,4105.384766
200,4108.077148
201,4104.871582
202,4106.794922
203,4109.615234
204,4103.077148
205,4102.692383
206,4106.282227
207,4103.589844
208,4109.358887
209,4119.743652
210,4112.563965
211,4102.820313
212,4108.717773
213,4115.897461
214,4120.0
215,4123.717773
216,4120.769043
217,4113.846191
218,4106.410156
219,4104.743652
220,4111.025879
221,4112.307617
222,4106.282227
223,4105.769043
224,4108.461426
225,4107.820313
226,4115.769043
227,4127.05127
228,4125.384766
229,4122.05127
230,4124.743652
231,4123.077148
232,4120.512695
233,4123.461426
234,4125.0
235,4121.282227
236,4120.641113
237,4129.487305
238,4139.743652
239,4140.256348
240,4137.692383
241,4140.128418
242,4140.512695
243,4138.205078
244,4139.487305
245,4140.512695
246,4139.743652
247,4139.230957
248,4141.666504
249,4138.974121
250,4137.436035
251,4148.974121
252,4151.538574
253,4140.512695
254,4145.256348
255,4158.077148
256,4155.128418
257,4152.05127
258,4157.563965
259,4156.025879
260,4153.846191
261,4161.025879
262,4168.333496
263,4166.153809
264,4162.820313
265,4168.461426
266,4173.077148
267,4171.922852
268,4171.410156
269,4167.179688
270,4155.0
271,4154.615234
272,4155.897461
273,4158.589844
274,4154.102539
275,4153.974121
276,4158.717773
277,4152.692383
278,4140.769043
279,4136.794922
280,4142.307617
281,4142.563965
282,4136.153809
283,4140.128418
284,4153.205078
285,4157.05127
286,4151.794922
287,4154.358887
288,4155.769043
289,4150.769043
290,4151.794922
291,4152.820313
292,4150.769043
293,4155.384766
294,4160.0
295,4155.384766
296,4152.436035
297,4154.230957
298,4149.743652
299,4141.794922
300,4140.512695
301,4146.538574
302,4151.538574
303,4153.974121
304,4157.820313
305,4158.717773
306,4153.205078
307,4150.512695
308,4152.05127
309,4151.025879
310,4151.282227
311,4153.717773
312,4153.205078
313,4153.205078
314,4156.794922
315,4155.0
316,4150.0
317,4151.153809
318,4153.974121
319,4153.333496
320,4152.179688
321,4156.410156
322,4164.615234
323,4171.282227
324,4171.282227
325,4169.102539
326,4169.487305
327,4168.205078
328,4167.563965
329,4166.153809
330,4159.102539
331,4157.436035
332,4166.282227
333,4170.0
334,4165.256348
335,4169.615234
336,4174.743652
337,4171.153809
338,4175.256348
339,4185.256348
340,4184.487305
341,4174.615234
342,4173.333496
343,4180.769043
344,4181.153809
345,4175.769043
346,4171.282227
347,4168.589844
348,4168.333496
349,4167.307617
350,4160.641113
351,4152.692383
352,4151.794922
353,4151.666504
354,4152.307617
355,4153.717773
356,4153.461426
357,4158.974121
358,4160.384766
359,4148.717773
360,4137.179688
361,4139.871582
362,4141.282227
363,4142.05127
364,4144.871582
365,4144.358887
366,4138.333496
367,4136.666504
368,4140.256348
369,4136.025879
370,4129.743652
371,4136.666504
372,4142.179688
373,4133.589844
374,4123.846191
375,4114.615234
376,4104.615234
377,4107.820313
378,4120.384766
379,4123.589844
380,4121.794922
381,4128.846191
382,4129.358887
383,4115.897461
384,4105.384766
385,4104.487305
386,4105.0
387,4104.230957
388,4109.230957
389,4110.128418
390,4106.025879
391,4113.333496
392,4122.692383
393,4118.974121
394,4119.358887
395,4128.333496
396,4120.128418
397,4102.563965
398,4102.94873
399,4111.025879
400,4108.205078
401,4105.641113
402,4117.563965
403,4124.615234
404,4117.563965
405,4109.230957
406,4108.846191
407,4115.0
408,4117.179688
409,4117.436035
410,4119.487305
411,4116.153809
412,4108.077148
413,4107.179688
414,4109.615234
415,4105.128418
416,4107.307617
417,4118.717773
418,4125.256348
419,4119.102539
420,4113.974121
421,4121.922852
422,4129.487305
423,4121.538574
424,4110.512695
425,4115.769043
426,4119.487305
427,4108.461426
428,4110.128418
429,4128.333496
430,4130.0
431,4118.717773
432,4120.641113
433,4125.897461
434,4125.0
435,4125.0
436,4127.05127
437,4125.128418
438,4121.282227
439,4121.538574
440,4123.461426
441,4125.0
442,4125.256348
443,4124.230957
444,4123.077148
445,4121.410156
446,4121.538574
447,4123.974121
448,4123.717773
449,4121.282227
450,4130.641113
451,4127.692383
452,4135.897461
453,4138.846191
454,4136.666504
455,4140.512695
456,4140.897461
457,4136.025879
458,4137.563965
459,4140.128418
460,4140.128418
461,4139.102539
462,4138.589844
463,4137.692383
464,4135.769043
465,4145.128418
466,4157.05127
467,4152.436035
468,4140.384766
469,4138.589844
470,4139.871582
471,4135.0
472,4131.410156
473,4133.333496
474,4140.769043
475,4141.794922
476,4133.974121
477,4136.922852
478,4140.128418
479,4130.512695
480,4131.153809
481,4142.692383
482,4142.692383
483,4138.077148
484,4141.922852
485,4148.846191
486,4151.025879
487,4147.820313
488,4143.846191
489,4142.179688
490,4137.05127
491,4133.461426
492,4137.563965
493,4139.102539
494,4137.692383
495,4138.974121
496,4138.846191
497,4141.538574
498,4147.820313
499,4145.256348
500,4137.05127
501,4138.205078
502,4139.358887
503,4129.871582
504,4126.410156
505,4134.487305
506,4143.077148
507,4138.589844
508,4127.179688
509,4132.692383
510,4141.666504
511,4136.666504
512,4134.230957
513,4132.563965
514,4121.922852
515,4120.897461
516,4128.461426
517,4123.717773
518,4119.230957
519,4123.974121
520,4123.461426
521,4121.666504
522,4125.897461
523,4128.333496
524,4120.384766
525,4115.256348
526,4126.025879
527,4130.0
528,4124.743652
529,4125.641113
530,4126.538574
531,4128.205078
532,4138.717773
533,4141.410156
534,4122.436035
535,4113.717773
536,4124.102539
537,4125.641113
538,4117.692383
539,4119.487305
540,4128.333496
541,4133.846191
542,4130.0
543,4126.922852
544,4133.461426
545,4135.641113
546,4125.641113
547,4118.846191
548,4122.820313
549,4122.94873
550,4115.256348
551,4111.282227
552,4110.256348
553,4108.077148
554,4109.102539
555,4114.871582
556,4105.641113
557,4095.512939
558,4106.922852
559,4115.0
560,4110.512695
561,4103.461426
562,4095.769287
563,4097.820313
564,4108.205078
565,4106.922852
566,4103.077148
567,4104.230957
568,4102.436035
569,4110.128418
570,4114.358887
571,4103.333496
572,4105.384766
573,4105.384766
574,4091.666748
575,4099.743652
576,4113.077148
577,4103.333496
578,4097.307617
579,4097.179688
580,4095.769287
581,4103.333496
582,4101.153809
583,4088.589844
584,4091.666748
585,4094.358887
586,4091.666748
587,4096.666504
588,4095.0
589,4094.871826
590,4104.358887
591,4100.512695
592,4091.410156
593,4101.666504
594,4112.05127
595,4106.538574
596,4103.589844
597,4108.205078
598,4110.128418
599,4107.94873
600,4105.0
601,4100.641113
602,4094.230713
603,4088.974365
604,4096.282227
605,4105.641113
606,4103.333496
607,4100.0
608,4097.692383
609,4094.102539
610,4093.718018
611,4093.589844
612,4092.820557
613,4101.410156
614,4107.94873
615,4104.358887
616,4105.256348
617,4110.641113
618,4108.333496
619,4100.256348
620,4106.922852
621,4123.974121
622,4126.025879
623,4122.307617
624,4123.974121
625,4121.282227
626,4125.384766
627,4135.0
628,4130.128418
629,4127.436035
630,4098.717773
631,4088.974365
632,4092.820557
633,4102.692383
634,4097.179688
635,4084.487061
636,4075.512939
637,4076.538574
638,4086.538574
639,4088.846191
640,4078.718018
641,4070.0
642,4074.487061
643,4084.102539
644,4086.410156
645,4085.641113
646,4091.153809
647,4090.512939
648,4083.718018
649,4082.435791
650,4079.615479
651,4080.897461
652,4089.871826
653,4086.281982
654,4078.974365
655,4085.769287
656,4090.769287
657,4087.692383
658,4091.153809
659,4101.538574
660,4106.025879
661,4103.717773
662,4104.230957
663,4107.05127
664,4106.538574
665,4105.128418
666,4109.230957
667,4110.256348
668,4099.230957
669,4093.718018
670,4102.307617
671,4108.717773
672,4105.897461
673,4104.871582
674,4108.589844
675,4107.820313
676,4106.666504
677,4113.461426
678,4122.05127
679,4121.025879
680,4119.102539
681,4119.615234
682,4115.128418
683,4117.307617
684,4125.897461
685,4124.743652
686,4126.282227
687,4141.153809
688,4147.820313
689,4143.205078
690,4148.974121
691,4158.077148
692,4156.666504
693,4153.846191
694,4156.922852
695,4157.94873
696,4155.128418
697,4154.358887
698,4153.846191
699,4151.666504
700,4152.05127
701,4155.897461
702,4158.461426
703,4156.282227
704,4154.102539
705,4155.641113
706,4153.077148
707,4152.307617
708,4159.743652
709,4161.666504
710,4159.230957
711,4167.94873
712,4167.307617
713,4155.641113
714,4162.05127
715,4173.589844
716,4172.94873
717,4172.179688
718,4170.897461
719,4169.230957
720,4169.358887
721,4168.333496
722,4165.512695
723,4178.077148
724,4178.205078
725,4167.563965
726,4168.205078
727,4171.666504
728,4169.230957
729,4167.179688
730,4171.538574
731,4167.563965
732,4160.641113
733,4172.563965
734,4189.487305
735,4183.077148
736,4169.743652
737,4171.538574
738,4172.692383
739,4169.615234
740,4172.307617
741,4174.487305
742,4168.974121
743,4165.769043
744,4170.897461
745,4167.820313
746,4158.717773
747,4158.077148
748,4157.179688
749,4152.05127
750,4152.692383
751,4156.282227
752,4162.820313
753,4179.615234
754,4183.205078
755,4175.769043
756,4178.333496
757,4177.94873
758,4168.717773
759,4166.025879
760,4168.717773
761,4167.692383
762,4168.333496
763,4171.282227
764,4174.615234
765,4172.94873
766,4167.563965
767,4175.384766
768,4186.922852
769,4187.05127
770,4189.487305
771,4197.820313
772,4200.769043
773,4203.717773
774,4208.333496
775,4209.871582
776,4212.179688
777,4208.077148
778,4202.436035
779,4206.922852
780,4207.563965
781,4204.743652
782,4211.666504
783,4213.974121
784,4208.717773
785,4212.563965
786,4216.153809
787,4213.846191
788,4217.307617
789,4220.256348
790,4220.384766
791,4220.769043
792,4218.589844
