,set3
0,4127.692383
1,4143.717773
2,4138.717773
3,4124.102539
4,4127.179688
5,4132.05127
6,4124.743652
7,4125.256348
8,4134.102539
9,4129.743652
10,4123.205078
11,4130.512695
12,4132.436035
13,4122.307617
14,4119.615234
15,4122.94873
16,4121.282227
17,4120.512695
18,4121.666504
19,4121.666504
20,4121.282227
21,4117.692383
22,4119.743652
23,4127.692383
24,4126.538574
25,4122.307617
26,4126.922852
27,4129.871582
28,4121.922852
29,4119.358887
30,4131.025879
31,4137.94873
32,4132.307617
33,4125.384766
34,4125.769043
35,4125.769043
36,4123.974121
37,4122.436035
38,4121.025879
39,4120.897461
40,4120.256348
41,4125.0
42,4127.692383
43,4122.179688
44,4126.922852
45,4135.769043
46,4131.538574
47,4118.974121
48,4113.846191
49,4115.256348
50,4121.794922
51,4132.820313
52,4134.871582
53,4127.94873
54,4122.05127
55,4121.922852
56,4121.794922
57,4120.512695
58,4125.256348
59,4127.94873
60,4125.769043
61,4122.05127
62,4120.897461
63,4123.461426
64,4124.102539
65,4122.692383
66,4125.128418
67,4125.897461
68,4120.769043
69,4120.897461
70,4119.871582
71,4111.282227
72,4114.871582
73,4123.077148
74,4116.922852
75,4115.512695
76,4122.179688
77,4121.666504
78,4121.922852
79,4121.410156
80,4112.692383
81,4114.615234
82,4123.589844
83,4116.666504
84,4109.230957
85,4113.205078
86,4110.256348
87,4104.230957
88,4109.615234
89,4112.436035
90,4113.589844
91,4124.615234
92,4134.615234
93,4135.769043
94,4130.384766
95,4126.282227
96,4125.769043
97,4124.487305
98,4125.256348
99,4127.436035
100,4133.461426
101,4147.179688
102,4158.205078
103,4162.05127
104,4164.358887
105,4168.589844
106,4171.282227
107,4171.922852
108,4171.794922
109,4170.384766
110,4170.897461
111,4171.410156
112,4172.436035
113,4171.282227
114,4164.615234
115,4165.256348
116,4168.461426
117,4160.0
118,4151.153809
119,4148.205078
120,4143.077148
121,4138.974121
122,4138.077148
123,4140.641113
124,4151.282227
125,4156.538574
126,4151.922852
127,4156.666504
128,4160.897461
129,4150.0
130,4141.794922
131,4141.794922
132,4139.230957
133,4137.563965
134,4139.230957
135,4139.230957
136,4139.102539
137,4139.743652
138,4138.974121
139,4136.153809
140,4128.461426
141,4121.153809
142,4121.153809
143,4121.025879
144,4122.94873
145,4125.256348
146,4115.641113
147,4111.538574
148,4125.0
149,4128.846191
150,4120.897461
151,4120.641113
152,4122.820313
153,4125.769043
154,4135.897461
155,4136.538574
156,4129.871582
157,4133.461426
158,4142.436035
159,4145.256348
160,4141.666504
161,4136.153809
162,4135.384766
163,4136.538574
164,4129.871582
165,4126.922852
166,4135.897461
167,4141.794922
168,4141.666504
169,4136.538574
170,4130.512695
171,4130.641113
172,4131.666504
173,4125.769043
174,4120.769043
175,4124.102539
176,4128.205078
177,4122.563965
178,4118.461426
179,4127.436035
180,4132.307617
181,4142.179688
182,4145.0
183,4139.230957
184,4142.307617
185,4152.820313
186,4156.538574
187,4151.153809
188,4141.538574
189,4137.692383
190,4142.436035
191,4144.871582
192,4140.897461
193,4138.717773
194,4135.897461
195,4135.512695
196,4135.769043
197,4128.717773
198,4129.743652
199,4141.538574
200,4143.333496
201,4137.436035
202,4136.794922
203,4140.641113
204,4143.717773
205,4141.410156
206,4136.666504
207,4136.282227
208,4138.589844
209,4138.717773
210,4137.94873
211,4139.615234
212,4144.615234
213,4147.307617
214,4137.436035
215,4128.461426
216,4137.820313
217,4151.666504
218,4154.871582
219,4153.589844
220,4152.307617
221,4152.436035
222,4157.436035
223,4153.974121
224,4143.333496
225,4138.846191
226,4137.94873
227,4141.282227
228,4153.077148
229,4157.179688
230,4145.512695
231,4139.102539
232,4143.077148
233,4143.717773
234,4138.717773
235,4135.769043
236,4137.179688
237,4137.563965
238,4137.692383
239,4140.128418
240,4139.615234
241,4137.436035
242,4146.282227
243,4159.743652
244,4161.538574
245,4155.641113
246,4152.436035
247,4152.692383
248,4153.974121
249,4156.410156
250,4158.205078
251,4155.641113
252,4145.128418
253,4136.153809
254,4140.897461
255,4149.615234
256,4154.102539
257,4153.589844
258,4144.615234
259,4136.282227
260,4136.538574
261,4138.205078
262,4135.641113
263,4136.025879
264,4139.102539
265,4139.615234
266,4138.333496
267,4135.897461
268,4137.179688
269,4140.128418
270,4120.384766
271,4121.153809
272,4120.128418
273,4121.666504
274,4126.794922
275,4125.512695
276,4121.282227
277,4120.384766
278,4119.102539
279,4119.102539
280,4125.512695
281,4127.563965
282,4123.974121
283,4131.153809
284,4141.025879
285,4134.487305
286,4126.025879
287,4129.102539
288,4132.563965
289,4127.436035
290,4125.897461
291,4135.384766
292,4145.256348
293,4142.692383
294,4132.94873
295,4132.307617
296,4139.615234
297,4140.769043
298,4135.512695
299,4133.333496
300,4136.922852
301,4139.230957
302,4137.436035
303,4133.717773
304,4136.025879
305,4138.205078
306,4128.333496
307,4118.974121
308,4122.179688
309,4126.410156
310,4126.153809
311,4128.077148
312,4125.256348
313,4118.589844
314,4126.025879
315,4139.487305
316,4136.666504
317,4123.205078
318,4120.769043
319,4127.179688
320,4126.538574
321,4119.102539
322,4117.94873
323,4124.358887
324,4127.820313
325,4130.641113
326,4135.897461
327,4137.820313
328,4139.358887
329,4139.230957
330,4129.487305
331,4121.538574
332,4126.794922
333,4127.307617
334,4123.461426
335,4128.333496
336,4128.205078
337,4124.871582
338,4133.846191
339,4144.615234
340,4143.589844
341,4133.077148
342,4116.538574
343,4108.333496
344,4120.0
345,4135.384766
346,4134.358887
347,4123.333496
348,4121.025879
349,4126.794922
350,4126.666504
351,4122.307617
352,4123.077148
353,4122.436035
354,4118.077148
355,4116.666504
356,4120.769043
357,4122.179688
358,4114.615234
359,4112.179688
360,4118.974121
361,4120.0
362,4121.794922
363,4122.94873
364,4122.05127
365,4122.820313
366,4125.0
367,4122.820313
368,4121.922852
369,4122.692383
370,4122.692383
371,4131.410156
372,4143.461426
373,4137.179688
374,4120.769043
375,4118.333496
376,4123.589844
377,4122.436035
378,4124.230957
379,4129.230957
380,4125.0
381,4123.974121
382,4134.487305
383,4143.077148
384,4144.743652
385,4142.692383
386,4136.282227
387,4133.846191
388,4141.153809
389,4144.358887
390,4139.615234
391,4135.641113
392,4138.846191
393,4142.94873
394,4139.230957
395,4136.794922
396,4138.717773
397,4136.922852
398,4136.922852
399,4140.641113
400,4137.05127
401,4131.153809
402,4135.256348
403,4143.717773
404,4143.333496
405,4132.436035
406,4128.717773
407,4135.384766
408,4138.461426
409,4135.384766
410,4134.358887
411,4138.589844
412,4140.128418
413,4133.205078
414,4123.461426
415,4125.769043
416,4138.077148
417,4138.846191
418,4125.897461
419,4116.410156
420,4122.307617
421,4132.05127
422,4130.128418
423,4126.538574
424,4129.230957
425,4129.615234
426,4122.820313
427,4125.128418
428,4131.794922
429,4129.487305
430,4131.922852
431,4138.333496
432,4138.589844
433,4137.692383
434,4138.717773
435,4135.897461
436,4128.974121
437,4123.077148
438,4119.230957
439,4122.692383
440,4126.282227
441,4120.0
442,4114.615234
443,4118.974121
444,4124.871582
445,4126.538574
446,4126.410156
447,4124.615234
448,4121.666504
449,4121.922852
450,4116.153809
451,4128.205078
452,4131.666504
453,4121.666504
454,4127.436035
455,4132.563965
456,4122.05127
457,4127.307617
458,4140.384766
459,4127.307617
460,4113.974121
461,4124.102539
462,4127.179688
463,4112.94873
464,4108.461426
465,4114.871582
466,4118.974121
467,4119.615234
468,4120.641113
469,4125.512695
470,4130.128418
471,4125.769043
472,4127.563965
473,4141.666504
474,4143.077148
475,4132.179688
476,4133.974121
477,4141.794922
478,4132.05127
479,4121.922852
480,4129.358887
481,4135.384766
482,4134.743652
483,4135.769043
484,4138.205078
485,4139.487305
486,4138.717773
487,4137.436035
488,4135.897461
489,4129.871582
490,4125.641113
491,4135.512695
492,4144.487305
493,4140.0
494,4136.025879
495,4136.153809
496,4136.922852
497,4131.794922
498,4126.794922
499,4133.974121
500,4140.128418
501,4138.589844
502,4142.179688
503,4142.563965
504,4134.615234
505,4136.282227
506,4137.94873
507,4128.205078
508,4127.05127
509,4139.871582
510,4141.794922
511,4130.897461
512,4131.153809
513,4141.538574
514,4145.256348
515,4143.205078
516,4142.179688
517,4140.256348
518,4137.436035
519,4137.436035
520,4137.820313
521,4134.743652
522,4131.282227
523,4135.256348
524,4137.692383
525,4133.717773
526,4141.538574
527,4154.358887
528,4147.05127
529,4130.897461
530,4131.153809
531,4139.102539
532,4141.025879
533,4140.641113
534,4140.384766
535,4136.922852
536,4133.974121
537,4142.820313
538,4153.461426
539,4153.333496
540,4114.230957
541,4123.461426
542,4120.641113
543,4118.205078
544,4123.461426
545,4128.974121
546,4123.461426
547,4114.871582
548,4117.563965
549,4125.256348
550,4129.358887
551,4141.538574
552,4155.897461
553,4156.538574
554,4153.974121
555,4158.077148
556,4164.358887
557,4171.153809
558,4173.333496
559,4164.358887
560,4159.743652
561,4170.256348
562,4176.794922
563,4164.743652
564,4152.436035
565,4153.717773
566,4156.922852
567,4157.692383
568,4153.717773
569,4144.743652
570,4137.05127
571,4135.256348
572,4142.05127
573,4155.641113
574,4155.512695
575,4139.743652
576,4140.769043
577,4157.436035
578,4159.358887
579,4145.384766
580,4135.0
581,4136.922852
582,4140.897461
583,4133.974121
584,4127.563965
585,4133.333496
586,4139.871582
587,4134.487305
588,4125.641113
589,4122.179688
590,4125.256348
591,4131.538574
592,4129.230957
593,4121.538574
594,4123.333496
595,4126.410156
596,4118.205078
597,4115.128418
598,4126.922852
599,4131.794922
600,4124.230957
601,4120.256348
602,4123.846191
603,4124.615234
604,4125.769043
605,4135.384766
606,4141.153809
607,4139.615234
608,4146.282227
609,4156.153809
610,4150.897461
611,4141.410156
612,4137.05127
613,4130.769043
614,4130.512695
615,4135.256348
616,4133.077148
617,4125.384766
618,4126.282227
619,4135.0
620,4133.717773
621,4123.333496
622,4119.102539
623,4124.358887
624,4128.077148
625,4128.717773
626,4126.794922
627,4119.230957
628,4120.769043
629,4128.846191
630,4132.179688
631,4138.974121
632,4136.538574
633,4135.897461
634,4144.230957
635,4151.538574
636,4153.717773
637,4153.717773
638,4144.487305
639,4127.820313
640,4121.666504
641,4126.666504
642,4126.153809
643,4120.384766
644,4117.820313
645,4123.461426
646,4129.743652
647,4123.461426
648,4118.589844
649,4130.512695
650,4139.358887
651,4129.102539
652,4120.769043
653,4127.307617
654,4128.846191
655,4117.563965
656,4103.717773
657,4095.769287
658,4101.025879
