,set1
0,4143.333496
1,4152.179688
2,4152.94873
3,4144.230957
4,4139.487305
5,4143.077148
6,4141.282227
7,4129.487305
8,4122.307617
9,4120.256348
10,4116.794922
11,4118.974121
12,4123.461426
13,4123.077148
14,4121.666504
15,4123.846191
16,4127.05127
17,4124.615234
18,4119.871582
19,4129.230957
20,4142.179688
21,4131.410156
22,4119.743652
23,4127.179688
24,4129.358887
25,4129.230957
26,4135.128418
27,4130.384766
28,4121.282227
29,4122.307617
30,4123.077148
31,4118.333496
32,4111.025879
33,4104.487305
34,4112.563965
35,4124.743652
36,4121.922852
37,4116.794922
38,4120.384766
39,4123.461426
40,4124.102539
41,4124.230957
42,4122.692383
43,4123.717773
44,4126.025879
45,4125.897461
46,4125.384766
47,4126.538574
48,4126.666504
49,4121.666504
50,4117.05127
51,4126.538574
52,4137.307617
53,4130.641113
54,4121.538574
55,4123.589844
56,4126.153809
57,4124.230957
58,4125.0
59,4123.333496
60,4122.05127
61,4130.128418
62,4139.487305
63,4139.743652
64,4126.282227
65,4132.05127
66,4131.025879
67,4121.666504
68,4128.461426
69,4133.333496
70,4124.102539
71,4127.692383
72,4136.794922
73,4137.436035
74,4140.512695
75,4139.871582
76,4128.461426
77,4121.794922
78,4123.974121
79,4124.615234
80,4125.384766
81,4126.153809
82,4126.282227
83,4120.769043
84,4110.769043
85,4110.641113
86,4113.717773
87,4111.410156
88,4115.128418
89,4122.94873
90,4125.384766
91,4129.102539
92,4132.05127
93,4127.05127
94,4124.487305
95,4125.256348
96,4121.922852
97,4119.230957
98,4119.358887
99,4121.794922
100,4120.641113
101,4114.230957
102,4116.025879
103,4123.846191
104,4122.94873
105,4117.05127
106,4115.0
107,4111.410156
108,4107.563965
109,4106.410156
110,4105.384766
111,4107.436035
112,4107.692383
113,4106.666504
114,4114.871582
115,4123.461426
116,4116.922852
117,4109.102539
118,4112.436035
119,4113.333496
120,4105.641113
121,4103.846191
122,4110.512695
123,4112.436035
124,4108.205078
125,4108.461426
126,4110.0
127,4107.563965
128,4117.820313
129,4110.128418
130,4118.717773
131,4128.077148
132,4125.0
133,4121.153809
134,4124.871582
135,4127.692383
136,4126.410156
137,4122.179688
138,4119.230957
139,4120.0
140,4119.871582
141,4119.358887
142,4119.871582
143,4119.743652
144,4120.512695
145,4124.743652
146,4130.769043
147,4129.102539
148,4123.205078
149,4124.487305
150,4126.410156
151,4123.077148
152,4120.512695
153,4123.333496
154,4127.307617
155,4127.179688
156,4124.743652
157,4123.461426
158,4129.871582
159,4138.077148
160,4135.128418
161,4124.871582
162,4121.666504
163,4124.358887
164,4122.692383
