,set3
0,4112.307617
1,4109.358887
2,4106.666504
3,4106.410156
4,4107.307617
5,4109.102539
6,4113.077148
7,4113.461426
8,4108.205078
9,4105.0
10,4110.256348
11,4113.717773
12,4109.871582
13,4114.358887
14,4122.94873
15,4120.897461
16,4120.769043
17,4123.077148
18,4117.179688
19,4115.256348
20,4122.05127
21,4122.94873
22,4124.102539
23,4129.487305
24,4128.589844
25,4124.615234
26,4124.102539
27,4123.717773
28,4123.974121
29,4123.717773
30,4122.563965
31,4123.077148
32,4124.230957
33,4125.0
34,4123.846191
35,4124.102539
36,4128.589844
37,4129.230957
38,4129.102539
39,4135.256348
40,4137.179688
41,4131.282227
42,4128.589844
43,4128.333496
44,4125.512695
45,4124.230957
46,4124.358887
47,4126.410156
48,4128.461426
49,4127.05127
50,4129.743652
51,4134.615234
52,4133.717773
53,4135.769043
54,4142.436035
55,4145.256348
56,4147.563965
57,4151.538574
58,4156.025879
59,4163.205078
60,4168.717773
61,4169.871582
62,4174.487305
63,4182.692383
64,4143.077148
65,4150.384766
66,4151.410156
67,4148.333496
68,4154.615234
69,4171.538574
70,4185.384766
71,4189.230957
72,4187.94873
73,4187.820313
74,4186.025879
75,4184.230957
76,4184.871582
77,4183.333496
78,4181.666504
79,4183.077148
80,4185.128418
81,4185.0
82,4180.256348
83,4174.487305
84,4171.538574
85,4171.538574
86,4172.820313
87,4174.487305
88,4173.974121
89,4171.282227
90,4171.153809
91,4172.05127
92,4164.358887
93,4157.563965
94,4161.794922
95,4164.358887
96,4164.871582
97,4167.436035
98,4159.871582
99,4148.461426
100,4150.897461
101,4150.769043
102,4138.461426
103,4133.974121
104,4137.692383
105,4138.077148
106,4136.538574
107,4135.769043
108,4130.0
109,4120.769043
110,4120.0
111,4123.205078
112,4122.179688
113,4121.666504
114,4121.538574
115,4121.922852
116,4123.589844
117,4122.307617
118,4121.153809
119,4120.384766
120,4114.358887
121,4110.0
122,4111.538574
123,4109.102539
124,4107.05127
125,4109.102539
126,4107.179688
127,4105.512695
128,4186.153809
129,4185.769043
130,4189.487305
131,4190.512695
132,4188.333496
133,4188.974121
134,4191.282227
135,4186.282227
136,4174.871582
137,4168.717773
138,4170.256348
139,4171.282227
140,4164.358887
141,4155.641113
142,4152.436035
143,4152.692383
144,4152.307617
145,4146.282227
146,4142.179688
147,4145.641113
148,4146.025879
149,4143.205078
150,4151.282227
151,4155.512695
152,4146.794922
153,4147.436035
154,4152.820313
155,4148.974121
156,4147.436035
157,4151.282227
158,4153.461426
159,4153.846191
160,4154.871582
161,4155.0
162,4154.743652
163,4152.692383
164,4150.897461
165,4153.589844
166,4152.94873
167,4145.512695
168,4144.743652
169,4153.205078
170,4153.077148
171,4146.794922
172,4148.333496
173,4152.692383
174,4153.077148
175,4152.692383
176,4151.922852
177,4151.153809
178,4153.846191
179,4158.077148
180,4156.538574
181,4154.230957
182,4153.846191
183,4155.641113
184,4163.077148
185,4166.153809
186,4160.641113
187,4157.692383
188,4158.077148
189,4156.025879
190,4153.846191
191,4153.205078
192,4108.333496
193,4111.025879
194,4110.128418
195,4107.94873
196,4107.820313
197,4108.333496
198,4106.025879
199,4101.153809
200,4099.358887
201,4103.077148
202,4106.666504
203,4105.897461
204,4104.487305
205,4106.538574
206,4109.487305
207,4109.615234
208,4106.025879
209,4105.512695
210,4107.307617
211,4106.794922
212,4105.897461
213,4106.410156
214,4105.128418
215,4104.230957
216,4106.538574
217,4106.922852
218,4106.153809
219,4107.563965
220,4107.820313
221,4107.179688
222,4107.179688
