,set3
0,4171.922852
1,4176.025879
2,4177.563965
3,4183.333496
4,4181.410156
5,4180.384766
6,4185.384766
7,4179.871582
8,4170.0
9,4166.794922
10,4166.282227
11,4172.692383
12,4179.743652
13,4173.333496
14,4163.846191
15,4167.563965
16,4171.153809
17,4170.641113
18,4174.102539
19,4167.563965
20,4156.282227
21,4157.563965
22,4156.410156
23,4151.025879
24,4159.102539
25,4173.846191
26,4177.692383
27,4174.743652
28,4168.974121
29,4170.769043
30,4180.641113
31,4176.025879
32,4166.282227
33,4177.820313
34,4187.94873
35,4175.384766
36,4164.102539
37,4167.692383
38,4170.897461
39,4168.717773
40,4164.871582
41,4174.102539
42,4184.102539
43,4174.358887
44,4167.692383
45,4175.0
46,4175.384766
47,4170.384766
48,4167.436035
49,4158.589844
50,4148.333496
51,4149.358887
52,4164.487305
53,4179.743652
54,4169.615234
55,4147.179688
56,4140.641113
57,4142.307617
58,4139.358887
59,4129.871582
60,4121.538574
61,4130.641113
62,4140.256348
63,4138.717773
64,4140.128418
65,4135.641113
66,4142.436035
67,4138.333496
68,4121.410156
69,4118.974121
70,4125.0
71,4126.282227
72,4125.256348
73,4120.897461
74,4124.230957
75,4138.717773
76,4140.128418
77,4127.436035
78,4126.922852
79,4139.102539
80,4140.512695
81,4132.436035
82,4131.666504
83,4125.256348
84,4106.025879
85,4107.05127
86,4132.94873
87,4142.692383
88,4135.769043
89,4136.282227
90,4127.563965
91,4115.512695
92,4128.974121
93,4135.897461
94,4124.487305
95,4120.128418
96,4116.666504
97,4112.692383
98,4123.077148
99,4130.384766
100,4123.974121
101,4122.563965
102,4126.282227
103,4133.461426
104,4137.563965
105,4128.077148
106,4118.974121
107,4110.0
108,4101.666504
109,4112.179688
110,4123.846191
111,4121.025879
112,4121.538574
113,4119.743652
114,4111.410156
115,4109.615234
116,4109.358887
117,4108.717773
118,4113.846191
119,4116.282227
120,4108.846191
121,4103.077148
122,4105.641113
123,4107.307617
124,4103.205078
125,4109.230957
126,4122.820313
127,4119.102539
128,4142.307617
129,4137.436035
130,4139.358887
131,4138.974121
132,4131.025879
133,4121.410156
134,4121.666504
135,4124.230957
136,4110.256348
137,4107.05127
138,4124.615234
139,4128.717773
140,4122.563965
141,4125.128418
142,4119.871582
143,4111.025879
144,4111.410156
145,4108.077148
146,4106.666504
147,4109.615234
148,4103.461426
149,4103.589844
150,4114.102539
151,4106.410156
152,4094.102539
153,4103.205078
154,4110.384766
155,4099.615234
156,4094.230713
157,4097.692383
158,4096.025879
159,4088.333252
160,4083.589844
161,4090.512939
162,4097.05127
163,4088.589844
164,4079.230713
165,4077.05127
166,4068.846191
167,4063.205078
168,4072.307617
169,4079.230713
170,4067.692383
171,4053.333252
172,4053.974365
173,4061.153809
174,4064.487061
175,4066.153809
176,4068.205078
177,4069.615479
178,4061.025635
179,4042.307617
180,4037.435791
181,4047.179443
182,4042.05127
183,4031.410156
184,4041.153809
185,4043.974365
186,4024.230713
187,4023.076904
188,4038.076904
189,4026.538574
190,3999.102539
191,3994.102539
192,4102.436035
193,4110.384766
194,4111.538574
195,4103.333496
196,4101.538574
197,4101.025879
198,4094.358887
199,4093.076904
200,4098.333496
201,4095.641113
202,4082.692383
203,4078.974365
204,4087.564209
205,4088.076904
206,4076.794922
207,4072.564209
208,4081.153809
209,4085.512939
210,4077.307617
211,4071.794922
212,4072.692383
213,4063.461426
214,4048.205078
215,4054.615479
216,4072.820557
217,4071.410156
218,4064.102539
219,4067.820557
220,4067.692383
221,4058.718018
222,4055.641113
223,4062.179443
224,4059.487061
225,4046.025635
226,4041.923096
227,4046.538574
228,4044.615479
229,4044.102539
230,4046.153809
231,4041.923096
232,4034.487061
233,4026.538574
234,4025.256348
235,4031.923096
236,4032.564209
237,4027.435791
238,4027.820557
239,4026.794922
240,4025.897461
241,4032.94873
242,4030.512939
243,4019.743652
244,4021.923096
245,4032.820557
246,4030.256348
247,4019.743652
248,4019.743652
249,4032.435791
250,4045.641113
251,4047.307617
252,4045.256348
253,4047.179443
254,4052.692383
255,4053.333252
256,4122.94873
257,4107.820313
258,4104.871582
259,4118.461426
260,4124.871582
261,4117.94873
262,4117.820313
263,4118.589844
264,4105.897461
265,4099.487305
266,4111.666504
267,4125.384766
268,4123.846191
269,4114.358887
270,4106.025879
271,4098.461426
272,4096.666504
273,4102.563965
274,4112.563965
275,4116.025879
276,4113.205078
277,4106.153809
278,4092.05127
279,4089.743652
280,4111.410156
281,4120.641113
282,4104.743652
283,4098.717773
284,4100.769043
285,4102.820313
286,4116.922852
287,4124.743652
288,4113.589844
289,4107.179688
290,4117.820313
291,4123.333496
292,4109.487305
293,4101.922852
294,4119.230957
295,4122.179688
296,4103.333496
297,4111.666504
298,4129.487305
299,4115.384766
300,4101.538574
301,4111.666504
302,4112.692383
303,4107.563965
304,4122.692383
305,4138.333496
306,4137.436035
307,4139.743652
308,4138.333496
309,4114.102539
310,4099.615234
311,4111.025879
312,4117.179688
313,4107.563965
314,4098.974121
315,4100.384766
316,4107.307617
317,4113.589844
318,4112.307617
319,4105.128418
320,4210.641113
321,4217.692383
322,4215.0
323,4222.563965
324,4233.974121
325,4230.512695
326,4227.05127
327,4228.846191
328,4221.153809
329,4210.897461
330,4213.846191
331,4227.436035
332,4233.589844
333,4223.846191
334,4215.0
335,4216.922852
336,4217.179688
337,4212.94873
338,4214.487305
339,4218.589844
340,4214.358887
341,4208.333496
342,4204.615234
343,4201.538574
344,4207.05127
345,4218.205078
346,4219.230957
347,4216.410156
348,4218.461426
349,4219.358887
350,4226.025879
351,4229.743652
352,4220.0
353,4221.410156
354,4231.538574
355,4221.922852
356,4206.153809
357,4210.128418
358,4220.0
359,4219.615234
360,4215.769043
361,4222.05127
362,4228.077148
363,4218.461426
364,4211.666504
365,4218.077148
366,4222.05127
367,4217.436035
368,4212.563965
369,4208.333496
370,4197.307617
371,4187.436035
372,4199.358887
373,4215.769043
374,4200.512695
375,4175.512695
376,4175.641113
377,4184.358887
378,4181.794922
379,4173.333496
380,4168.333496
381,4171.538574
382,4173.846191
383,4172.563965
384,4128.461426
385,4128.974121
386,4127.05127
387,4123.589844
388,4120.641113
389,4121.282227
390,4122.179688
391,4122.436035
392,4119.358887
393,4115.0
394,4119.743652
395,4127.307617
396,4124.102539
397,4119.230957
398,4121.922852
399,4124.358887
400,4121.666504
401,4118.333496
402,4123.846191
403,4125.512695
404,4110.769043
405,4105.0
406,4119.615234
407,4130.769043
408,4126.153809
409,4124.102539
410,4124.102539
411,4116.538574
412,4115.256348
413,4122.307617
414,4125.0
415,4117.307617
416,4109.358887
417,4111.025879
418,4118.333496
419,4121.538574
420,4120.256348
421,4122.307617
422,4126.410156
423,4133.205078
424,4133.974121
425,4126.153809
426,4122.820313
427,4122.820313
428,4122.563965
429,4126.794922
430,4126.922852
431,4127.820313
432,4134.102539
433,4129.743652
434,4126.025879
435,4137.436035
436,4139.358887
437,4126.666504
438,4124.743652
439,4128.461426
440,4122.179688
441,4116.410156
442,4122.820313
443,4129.615234
444,4123.846191
445,4121.153809
446,4126.794922
447,4125.384766
448,4128.461426
449,4130.128418
450,4131.025879
451,4135.512695
452,4130.769043
453,4121.410156
454,4121.410156
455,4123.846191
456,4120.897461
457,4120.384766
458,4120.897461
459,4122.307617
460,4124.102539
461,4123.205078
462,4122.94873
463,4119.102539
464,4113.974121
465,4117.307617
466,4124.743652
467,4120.641113
468,4112.05127
469,4111.794922
470,4112.692383
471,4108.589844
472,4106.282227
473,4109.230957
474,4112.820313
475,4108.717773
476,4099.871582
477,4096.666504
478,4096.666504
479,4093.076904
480,4089.615479
481,4091.025635
482,4091.153809
483,4082.564209
484,4075.512939
485,4074.743652
486,4066.538574
487,4056.794922
488,4061.281982
489,4063.718018
490,4049.871826
491,4040.384521
492,4043.974365
493,4048.076904
494,4050.0
495,4051.666748
496,4048.589844
497,4040.128174
498,4030.641113
499,4022.692383
500,4021.153809
501,4023.333252
502,4015.256348
503,4004.871826
504,4005.641113
505,4008.589844
506,3999.743652
507,3990.897461
508,3992.564209
509,3988.205078
510,3975.769287
511,3971.666748
512,4115.256348
513,4110.0
514,4106.666504
515,4105.0
516,4104.615234
517,4099.102539
518,4087.692383
519,4079.358887
520,4079.230713
521,4076.025635
522,4063.974365
523,4060.0
524,4068.205078
525,4067.692383
526,4058.461426
527,4058.461426
528,4062.564209
529,4061.153809
530,4060.384521
531,4059.358887
532,4057.05127
533,4048.974365
534,4036.666748
535,4036.410156
536,4045.769287
537,4045.897461
538,4042.435791
539,4046.923096
540,4044.743652
541,4034.487061
542,4031.666748
543,4033.589844
544,4029.358887
545,4021.153809
546,4022.564209
547,4024.743652
548,4018.718018
549,4021.025635
550,4029.871826
551,4024.871826
552,4015.512939
553,4018.205078
554,4020.641113
555,4019.743652
556,4021.153809
557,4017.564209
558,4012.435791
559,4011.794922
560,4013.718018
561,4020.512939
562,4025.256348
563,4012.94873
564,4005.512939
565,4017.307617
566,4017.307617
567,4008.333252
568,4018.846191
569,4027.564209
570,4023.333252
571,4026.794922
572,4031.025635
573,4028.974365
574,4032.435791
575,4033.461426
576,4135.897461
577,4130.128418
578,4120.256348
579,4121.794922
580,4124.358887
581,4121.794922
582,4125.897461
583,4129.230957
584,4125.0
585,4119.358887
586,4121.153809
587,4125.128418
588,4120.0
589,4107.563965
590,4101.666504
591,4105.0
592,4106.025879
593,4104.487305
594,4105.0
595,4105.769043
596,4107.563965
597,4104.358887
598,4098.589844
599,4100.256348
600,4108.333496
601,4110.128418
602,4105.897461
603,4104.487305
604,4104.615234
605,4104.615234
606,4107.05127
607,4113.205078
608,4119.743652
609,4121.153809
610,4115.0
611,4112.179688
612,4112.05127
613,4107.05127
614,4113.589844
615,4123.077148
616,4111.666504
617,4101.666504
618,4110.769043
619,4111.025879
620,4102.307617
621,4107.307617
622,4106.922852
623,4101.410156
624,4113.461426
625,4122.05127
626,4112.94873
627,4115.128418
628,4127.179688
629,4114.230957
630,4095.128174
631,4102.179688
632,4109.487305
633,4094.102539
634,4083.589844
635,4097.179688
636,4110.384766
637,4109.487305
638,4108.589844
639,4115.384766
640,4143.077148
641,4153.461426
642,4155.0
643,4159.358887
644,4164.871582
645,4158.461426
646,4155.128418
647,4156.666504
648,4145.897461
649,4138.974121
650,4151.666504
651,4157.692383
652,4146.922852
653,4140.769043
654,4143.717773
655,4142.05127
656,4138.974121
657,4144.487305
658,4152.94873
659,4152.179688
660,4142.94873
661,4136.666504
662,4139.615234
663,4140.0
664,4137.94873
665,4145.128418
666,4155.128418
