,0
0,53.86958999999999
1,21.664664343256167
2,8.55107347067747
3,5.791058884742683
4,5.943788198870461
5,6.064653207901034
6,6.212242825508638
7,6.213053423427336
8,9.032356457405463
9,9.310203961901488
10,9.617748870003739
11,9.711872252087844
12,10.210936292250855
13,10.741882564085866
14,11.007708117802892
15,11.461604441847658
16,11.660194464334516
17,11.876408039814844
18,12.01424638040815
19,12.441813681761653
20,12.705777391418376
21,12.801920906965437
22,12.950394270400864
23,12.770606259954208
24,13.335817841066293
25,13.066440052261267
26,13.462309477180284
27,13.3234933684319
28,13.70037589853941
29,13.693769661544437
30,13.380988593272104
31,13.436065947659895
32,13.636700599221776
33,13.982471553440954
34,13.815778367611095
35,13.919694079459774
36,13.879120403133516
37,14.12437963173836
38,13.955473441938095
39,14.115113235738828
40,13.851087870261583
41,13.998348680109082
42,13.962628243762717
43,14.044771338693097
44,14.067129016228318
45,14.151419853505084
46,14.172009833785436
47,14.186184445273879
48,13.980857262069613
49,14.205083581846862
50,14.30224542141006
51,14.252770375938196
52,14.023383088118315
53,14.160106442766766
54,14.09817728319939
55,14.2653676105557
56,14.354097853052895
57,14.217765966279766
58,14.060938386251813
59,14.134810426627388
60,14.297489196264593
61,14.3024509273064
62,14.307563754238778
63,14.162810952923076
64,14.019366380478328
65,10.81437182810437
66,9.982777231386983
67,9.781439609090976
68,9.534959975159788
69,8.951920762649094
70,8.40362447305797
71,7.811497287916541
72,7.62152538830409
73,7.285735766197421
74,7.087568909582139
75,6.898547733042498
76,6.5719075026165195
77,6.112144821329104
78,6.1245257635933035
79,5.715123208453308
80,5.7909386374918626
81,5.649378774754988
82,5.370203856936731
83,5.1782629479400395
84,5.073557594583767
85,5.205624589919552
86,5.048474230813964
87,5.05046311274965
88,4.759148558668467
89,4.549682649654956
90,4.796497189676047
91,4.524054231148444
92,4.706758801771079
93,4.669008399400734
94,4.335239938492851
95,4.529994370951017
96,4.728000564794418
97,4.628926249705524
98,4.532468830621683
99,4.588346251838537
100,4.196305668932846
101,4.331126258421088
102,4.542618200229677
103,4.455615478950681
104,4.294960194802947
105,4.585511058693177
106,4.502141237810369
107,4.119737964114053
108,4.11320106015298
109,4.4074411446285655
110,4.402377792124969
111,4.472938233097395
112,4.244057438615439
113,4.240677225607083
114,4.387745585933705
115,4.385215965077766
116,4.083046621088505
117,4.456200090779953
118,4.5296427758004825
119,4.228344605284497
120,4.152278648605137
121,4.226420783831436
122,4.15074939452218
123,4.225245105468261
124,4.374890552195107
125,4.524670177397908
126,4.449570045701067
127,4.524577671778621
128,4.299681868659235
129,6.156872611983292
130,6.4550579818983875
131,6.408783766269574
132,6.45988028609173
133,6.828890262219321
134,6.918040423273937
135,7.479113227251018
136,7.539115090810736
137,7.747031866950326
138,7.886142740992005
139,8.095685743444827
140,8.224042782315946
141,8.568965144881844
142,8.377819425540745
143,8.622568854737201
144,8.624712395992427
145,8.848046422350194
146,8.99019057808415
147,8.90122011856306
148,8.95613407983754
149,8.855163894677053
150,8.823804261713127
151,8.787876746187779
152,9.198602563875797
153,9.005905564260775
154,8.885069746837308
155,9.286363997136428
156,8.935085722241581
157,9.106536102394285
158,9.1259966169169
159,9.443696733020417
160,9.234771965783143
161,9.099388404760658
162,9.037697306637806
163,9.124839662682211
164,9.135941862339555
165,9.37111428800715
166,9.380451823442984
167,9.239037452819039
168,9.47195010495502
169,9.254260405531857
170,9.411031754065117
171,9.26732051945541
172,9.123176776894912
173,9.27864520492068
174,9.133766005401803
175,9.438575553412809
176,9.293106354743317
177,9.447387493169728
178,9.151444965822455
179,9.530302043756716
180,9.53397959240322
181,9.462496338400621
182,9.31586907649936
183,9.319112838180798
184,9.322241085231582
185,9.175265875470888
186,9.178198014313947
187,9.181047186865392
188,9.633822073136281
189,9.261530449798025
190,9.489179282777162
191,9.64177481317228
192,9.19432263308107
193,6.925827753453422
194,6.522296601877246
195,6.034850232877561
196,6.114248643335937
197,5.492103854169016
198,4.990103809265897
199,4.680596719992225
200,4.410598784287606
201,4.291460240401776
202,4.1631568052044745
203,3.666665080411372
204,3.7043847375433643
205,3.6796521311704566
206,3.0713751014090755
207,3.384060669056094
208,3.0479054416592652
209,2.8674221922030156
210,2.6961438620620397
211,2.9089573409511607
212,2.5308628349664932
213,2.836515603737954
214,2.550180111174023
215,2.72063557610997
216,2.3710678885689074
217,2.4765894130862205
218,2.2388568828821565
219,2.476233285922193
220,2.5195136987873816
221,2.1550571270721877
222,2.465788012827603
223,2.4430224614227063
224,2.0950140725288398
225,2.1044932985219726
226,2.064867156964296
227,2.0521686102505896
228,2.360804067650991
229,2.0492336249805927
230,2.188905083295552
231,2.013604590483551
232,2.2464862569910333
233,2.3141736486025986
234,1.994348715960201
235,2.076870510229021
236,2.2217217414156636
237,1.9808137448601273
238,1.977282391755733
239,2.2845058703473438
240,1.9813305392237255
241,1.9689633651540341
242,2.126056941030799
243,2.123885432375112
244,1.9719815675342653
245,1.9618637399960897
246,1.9606181666494065
247,2.192611557700385
248,1.966527309794079
249,1.9655976177065764
250,2.1148064183370945
251,2.264139314039353
252,1.9561376486537103
253,2.263127119654448
254,1.955467608211111
255,1.962473105540833
256,1.9622577822975686
257,4.176106694854653
258,4.6029707309497745
259,4.974562312323625
260,4.92391665037778
261,5.270499139296691
262,5.567079211068867
263,5.890874024516235
264,6.16937872081877
265,6.1839111358654755
266,6.656123029436696
267,6.6726451388300845
268,6.906468602812799
269,7.129800906132571
270,7.189371442416698
271,7.306408331265702
272,7.25156276391106
273,7.716976552254571
274,7.499693058388013
275,7.874806474678783
276,7.717316224657264
277,7.627510402561766
278,8.056004132629749
279,7.803818594230335
280,7.847471455768822
281,7.886868464678647
282,8.222362790188427
283,7.954288790142989
284,8.208016228303041
285,7.8589195294552905
286,8.182348617441091
287,8.128588773448918
288,7.922808530955965
289,8.090214392614943
290,8.330994416863039
291,8.270323894248714
292,8.283359961221558
293,8.145239855538888
294,8.456081549084878
295,8.31598822046045
296,8.17505800178022
297,8.483378701953512
298,8.491029145489474
299,8.348079416123142
300,8.279591772965857
301,8.360621765563522
302,8.441219377392526
303,8.221429833709715
304,8.376293549147968
305,8.155846683763794
306,8.385121560016085
307,8.3141471110261
308,8.467949278962344
309,8.396551346782928
310,8.39997419549796
311,8.403236513845261
312,8.106355038952444
313,8.259344762384368
314,8.262219118578216
315,8.26499014907501
316,8.417668645771535
317,8.270264277434611
318,8.497785704826166
319,8.575240687522982
320,8.427636178192722
321,5.849978406956067
322,5.548295143840807
323,5.157290705336149
324,4.960827484274066
325,4.889978794108098
326,4.641703890871925
327,4.063568300917158
328,3.6778325527001035
329,3.724512847474706
330,3.612771163856626
331,3.432280434123496
332,2.8852449247187155
333,3.099729070618076
334,2.654322095129116
335,2.5281634489114793
336,2.6510258401834315
337,2.4790947495452045
338,2.1956674836321772
339,2.460482840366698
340,2.2386987618958862
341,2.174946314034705
342,2.268550166673214
343,2.0683893395984168
