,set3
0,13.20083172502114
1,10.894110755457415
2,10.85352949269866
3,10.491029286750932
4,10.551422211457858
5,10.140102152822427
6,9.704370589902686
7,9.467066945199033
8,9.125759209101297
9,9.118797870494664
10,9.029329378416955
11,8.570398550663413
12,8.493966716520886
13,8.352759593474076
14,8.374969192897938
15,8.114276451717041
16,8.024925054234295
17,8.240192127390436
18,7.787962953884044
19,7.71814631782347
20,7.580743390106738
21,7.675473648404022
22,7.851737460038821
23,7.733538990193644
24,7.694397978993535
25,7.809406731613357
26,7.778221007624228
27,7.5255148864313774
28,7.275927875752289
29,7.704094909681798
30,7.384674802129211
31,7.592389411908872
32,7.427074479137816
33,7.263528683897658
34,7.551568685450866
35,7.241023585939351
36,7.381740186637851
37,7.523584691263426
38,7.366442089726281
39,7.135211795644695
40,7.579798138186294
41,7.575115510903226
42,7.271087066312551
43,7.267644478867902
44,7.564727051741628
45,7.262280629489399
46,7.260256482916034
47,7.408610521351727
48,7.107303344156889
49,7.106299698575928
50,7.405568073232638
51,7.555080261075705
52,7.329810970954544
53,7.554737504186825
54,7.479839503766681
55,7.255098749978518
56,7.33049892576202
57,7.256025415831143
58,7.481665122961253
59,7.257406307876374
60,7.258238449592572
61,7.334152122080199
62,7.4101388820281215
63,7.336191164702232
64,13.841066926822329
65,11.755209449997452
66,11.115278569260422
67,11.353883361204028
68,10.967993158966207
69,10.856734440677636
70,10.271100129466468
71,9.80889160540838
72,9.9176791414442
73,9.685813089511589
74,9.371439906870748
75,9.437604410829104
76,8.986267930708308
77,8.99515618399651
78,8.867461182073992
79,8.531863861870537
80,8.442607907694281
81,8.282970446491182
82,8.505836760965051
83,8.511115635229462
84,8.223808240187672
85,8.018634053515083
86,8.269993442540425
87,8.301890572451441
88,8.262845183378408
89,8.15294958050142
90,8.27185952339684
91,8.094249091475127
92,8.219757792459005
93,7.748020560448549
94,8.178696209358309
95,8.08650659800787
96,8.146287466519508
97,8.132837494980087
98,7.74597334265732
99,7.660524111698364
100,7.801336603383204
101,7.79327702143415
102,7.711230355766659
103,8.005096020004265
104,7.624778343319842
105,7.620191719270796
106,7.841259300379441
107,7.762912761104667
108,7.610091404624082
109,8.057741075498617
110,7.75581304453835
111,7.754263221078736
112,7.75305220448545
113,7.827144742008164
114,7.751509322275941
115,7.826117738242729
116,7.900944698763213
117,7.750967505160332
118,7.601165800433492
119,7.901521364872366
120,7.827017881421917
121,7.677640734801371
122,7.90337682779137
123,7.904214421121216
124,8.05514299381225
125,7.9811531198401084
126,7.757236355898934
127,7.908385137259902
128,17.8782214265047
129,15.346869032481592
130,14.52315616329526
131,13.852245927268314
132,13.523268179359032
133,13.047498579919544
134,13.095779503032562
135,12.490485740234384
136,11.906881909891403
137,12.01024164781762
138,11.655075570066964
139,11.531387668404625
140,11.342094068050187
141,11.090595148771278
142,11.005879772264404
143,11.01754778238784
144,10.605902612953672
145,10.725039621865983
146,10.703564471079492
147,10.241362297221324
148,10.538433808136435
149,10.469427673741803
150,10.108593746452884
151,10.204686689115412
152,10.00585568979606
153,9.812215693535382
154,10.148336008761632
155,10.188808884367043
156,9.933183391075527
157,9.981002915233876
158,9.806840722212218
159,9.635348909724412
160,9.841321950598816
161,9.749508013662949
162,10.034677760575176
163,10.021617423486909
164,9.635135373602274
165,9.700064248740668
166,9.69126018161467
167,9.60859734545986
168,9.90195606770398
169,9.671229264996288
170,9.816320810523887
171,9.6621452369118
172,9.883626618970776
173,9.880697213874132
174,9.80329606665412
175,9.801368025022237
176,9.874863803279895
177,9.798739304214216
178,9.797955110589616
179,9.797475938491363
180,9.497270151492236
181,9.722309356090278
182,9.9475680879757
183,9.498023556330091
184,9.648655350337282
185,9.724445187907031
186,9.725376685877093
187,9.876435159731752
188,9.802607448905116
189,9.728881762496115
190,9.580247538872667
191,9.806695315404284
192,15.007750704990851
193,12.778342865600491
194,12.475569633109076
195,12.040355186578587
196,11.88539656377696
197,11.774466485884467
198,11.564054729198782
199,11.252068430334486
200,10.761079567447872
201,10.454438255166073
202,10.365290844033726
203,10.28168204938979
204,10.13057310957567
205,10.064689660539743
206,9.7872236406056
207,9.676855921245895
208,9.887830128121148
209,9.503423335630956
210,9.57652077939935
211,9.282031201358052
212,9.294955734616943
213,9.240013822990154
214,9.041605803468313
215,9.148735814057796
216,8.959923570535928
217,8.925261356264057
218,8.894404911270435
219,8.9420282974519
220,8.992771006840432
221,9.046267959478657
222,8.952177956687091
223,8.8602228460025
224,8.845238357439174
225,9.05702316202864
226,9.195393910926423
227,9.03517969901258
228,9.02622732105716
229,8.86840297495096
230,8.711591645385791
231,9.080692741306178
232,9.150610587693984
233,8.996259574352845
234,8.84256285044307
235,9.064452087412558
236,8.986866585742444
237,8.834752187578978
238,8.983060161570052
239,8.981746415115165
240,8.830771545846737
241,9.055100299462802
242,9.054701163203518
243,9.054545928779728
244,8.754609303933659
245,9.05486858899284
246,8.680303426066141
247,8.980895594646688
248,8.906628776967075
249,8.832488357109618
250,8.908461237285627
251,8.98453567771565
252,8.83570115696653
253,9.13694824860804
254,9.138268508972011
255,8.91465437300635
256,3.0741089988579726
257,7.394663996203712
258,7.860625269215309
259,8.518638358760576
260,8.855733535196016
261,9.3111208369075
262,9.96521233890122
263,10.522341646347243
264,11.287383995164827
265,11.683648454052502
266,11.86985112665366
267,12.119910442779474
268,12.654910970422613
269,12.94576661716753
270,13.313841569966304
271,13.571879340236883
272,13.4764090429656
273,13.79052659401144
274,13.894966300639714
275,14.06423288155436
276,14.526800886538805
277,14.57139848305796
278,14.496993807525872
279,14.618582946093907
280,14.797731039387298
281,15.007439198301858
282,15.115921986835922
283,15.328076719258853
284,15.480408297616524
285,15.39755098920833
286,15.13975021895908
287,15.189992069713826
288,15.126886296657547
289,15.376100344184383
290,15.159510001320893
291,15.357852094524535
292,15.256034451173996
293,15.493365935075122
294,15.433235328064187
295,15.631532912232885
296,15.918557713907957
297,15.528804476626291
298,15.58031820977552
299,15.752414805319692
300,15.322559979953796
301,15.546501206969944
302,15.620880883936373
303,15.903331294675857
304,15.9823494101614
305,15.75576111132441
306,15.49392704889598
307,15.7518068341768
308,15.621674105156082
309,15.671052536674292
310,16.099802152922525
311,15.524056567378524
312,15.53086027249707
313,16.104577090680905
314,16.08023282758816
315,15.835323118082442
316,15.686099455601692
317,15.89085892628983
318,15.8431215602157
319,15.784607561526869
