,0
0,36.62987
1,18.587723740743826
2,7.005553005051135
3,6.30303092668043
4,6.745830873751672
5,7.074510646215515
6,6.699993192811062
7,7.150428007463573
8,10.447814773319807
9,10.679582279202148
10,10.838602651323347
11,11.430730718887286
12,11.755604764827517
13,11.89218537686293
14,12.368750588728606
15,13.038974800248125
16,13.494665656027546
17,13.671723821074817
18,13.915972677409442
19,13.85285662422274
20,14.365920354496867
21,14.43729783494164
22,14.544774223404676
23,15.057426824167912
24,15.016729716468308
25,14.982035221311289
26,15.212730691299093
27,15.379546951182483
28,15.642998826353882
29,15.552113678420376
30,15.81080654077606
31,15.770763724785358
32,15.769347484584474
33,15.7454584996874
34,15.89507654899963
35,16.327761777270744
36,15.855960931781247
37,15.871864378407835
38,16.289997245986896
39,16.100984006569355
40,16.49480800485153
41,16.30695946825191
42,16.29761580558454
43,16.18098976416308
44,16.127501430900672
45,16.116494464706594
46,16.023831210569792
47,16.280752684903824
48,16.19812141914232
49,16.08120952927027
50,16.54820647857704
51,16.71566159758761
52,16.670779761189298
53,16.79512101855716
54,16.538276708287942
55,16.44285800526969
56,16.774685349953796
57,16.641616927300557
58,16.719243706594874
59,16.35205794284113
60,16.463456887967016
61,16.67266831638501
62,16.440697195251943
63,16.825839236899753
64,16.309516863460733
65,11.426593982849644
66,10.309943985139398
67,9.56369761641846
68,9.206440598897316
69,8.322721263869699
70,7.453912801611249
71,6.968668457232662
72,6.185959558766555
73,5.6391544393825725
74,5.373615387259613
75,4.671950816962029
76,4.289060810706581
77,3.93175675758888
78,3.6080160836150768
79,3.6270387993860065
80,3.249432026462107
81,3.1083867102449014
82,2.836114380174383
83,2.5073854936371927
84,2.2743340558665643
85,2.2048602807853963
86,2.1538612793468026
87,2.2667140712838316
88,2.0897171389787736
89,1.7731004676868727
90,1.8410027595187217
91,1.9176085886250962
92,1.5765521664181084
93,1.5683123221678166
94,1.5906436461719948
95,1.6933143814354734
96,1.399967205468625
97,1.5166203250640304
98,1.4867543510414256
99,1.3099918962048973
100,1.2859969046470854
101,1.264476684315632
102,1.399682825547289
103,1.4550019673096268
104,1.2123853738783192
105,1.1984877399119402
106,1.1860252570406484
107,1.1748481009619047
108,1.3832686127662608
109,1.3058316006020099
110,1.1477663738021906
111,1.1405305650407267
112,1.1340377247728033
113,1.1282104713848993
114,1.1229796490156292
115,1.2682833395891484
116,1.1140660147105517
117,1.1102778326138742
118,1.1068740986305503
119,1.103814821276946
120,1.1010641808078525
121,1.0985900931329478
122,1.0963638047656434
123,1.0943595429222648
124,1.24255420989377
125,1.0909271127039362
126,1.0894597161325266
127,1.0881354130723677
128,1.086939323311868
129,3.5698581129427303
130,3.787470878730817
131,3.9601489326065757
132,4.539017749775438
133,4.692863366592327
134,5.174789002951696
135,5.462278665711326
136,5.558128612204079
137,5.891985281991203
138,6.234479812427875
139,6.270610263228048
140,6.6731207474949015
141,6.688876369178123
142,6.989206027651762
143,6.894876387833379
144,7.1510069819694895
145,7.3268289072983865
146,7.269023903462865
147,7.502696702771242
148,7.427845810004456
149,7.344793692639127
150,7.779229808923887
151,7.682299261999994
152,7.730704254962326
153,7.69933855107761
154,7.888597949998076
155,7.84885719157802
156,7.580530780290723
157,7.984038486707032
158,7.8597726253737505
159,7.658053014360126
160,8.129068512863547
161,7.923050603267198
162,7.940210095610258
163,8.18074349394823
164,7.969826951315472
165,7.757614310609144
166,7.919237812997942
167,8.154813114530954
168,8.089450220297161
169,7.7982475630651065
170,7.956293504336388
171,7.813666606767801
172,7.970436661228106
173,8.051665937104929
174,7.982410464593652
175,7.837720940476348
176,8.067642668798545
177,7.997216184254385
178,8.001477719592527
179,7.930459708162189
180,8.1591912305412
181,7.862698386429854
182,8.16600458301354
183,7.9441307699638894
184,8.172095709230552
185,8.099916206019858
186,8.252607320033727
187,7.8801825495716376
188,7.882653992110939
189,8.035032486123043
190,8.03732774012466
191,8.26454845242265
192,8.041702416796053
193,6.282796617064621
194,6.280165186110555
195,5.7233643241930405
196,5.818536143505522
197,5.5952708369932385
198,5.126272268299695
199,4.859702235269445
200,4.793491970402043
201,4.433987993652563
202,4.5931135361740685
203,4.081955572642125
204,4.17718022903214
205,3.8311034656918643
206,3.9464376863235167
207,3.851310965167489
208,3.5493297868413958
209,3.551279129499318
210,3.6346109639834907
211,3.3492472913562708
212,3.670188689854295
213,3.322196341839871
214,3.2797602247395967
215,3.0920335789776403
216,3.0577579148753635
217,3.177011450997727
218,3.374501367190595
219,3.2749504375982004
220,3.3280520705357786
221,3.233495804753785
222,3.065991492985798
223,2.9753025905967156
224,3.1862893650166
225,3.09878059425558
226,3.01262034903014
227,3.1526632858249846
228,3.06877911373899
229,2.9108540414296824
230,3.128790252523183
231,2.972502196804589
232,3.04190850765827
233,3.1119363780179734
234,3.182520450258573
235,3.1036026142725675
236,3.100131247832236
237,3.0970602919937678
238,3.094348302909944
239,2.815030688810393
240,3.239855219345692
241,3.2380106328815463
242,3.0113972224105368
243,2.859990998044619
244,3.0837704498522363
245,2.806816266054741
246,2.9318111533996527
247,2.9310395959509723
248,3.0803877229027594
249,3.2298431040531312
250,2.8543946002979044
251,3.229032227457216
252,3.0787470374979264
253,3.0785310136342856
254,3.0783769748717353
255,2.853278487436693
256,2.8026878920820217
257,3.825225706763514
258,3.8718527442400923
259,4.044227025961276
260,4.1538016716750965
261,4.49814563298057
262,4.4034736636401925
263,4.845758169836878
264,4.851093700765072
265,4.92347266541346
266,5.224229277345084
267,4.997493472161933
268,5.142382744528966
269,5.282670604776557
270,5.341920722341925
271,5.468476742421043
272,5.285429066950898
273,5.475303042464388
274,5.361800339833041
275,5.544962049303126
276,5.724787682593773
277,5.451403509369927
278,5.550079395362507
279,5.496263494049239
280,5.665621947301634
281,5.758113240136483
282,5.398892300778545
283,5.563105811454158
284,5.5759160097916745
285,5.8124871898853705
286,5.897972898421829
287,5.907498310544298
288,5.916137353612697
289,5.698980630930282
290,5.781110654207886
291,5.637604334999509
292,5.49353061947785
293,5.723949722025292
294,5.803913402617925
295,5.8834669300082485
296,5.737653360454323
297,5.891511220795664
298,5.895075095938396
299,5.823375735559533
300,5.52644045609221
301,5.604293630059946
302,5.75695718791688
303,5.759450972550244
304,5.836792716127139
305,5.988998284081836
306,5.84108185806208
307,5.54305613262088
308,5.8449324900228135
309,5.696721145802496
310,5.698431261633297
311,5.700071037312226
312,5.626647816355652
313,6.0031681764046745
314,5.704638011903907
315,5.556062606159378
316,5.932446694190427
317,5.708794518237444
318,5.710109878273128
319,6.011396178870763
320,5.562656470568442
321,4.6338934868834665
322,4.725008427198752
323,4.243092070405783
324,4.497638787842927
325,4.1413478071109715
326,4.147867665999853
327,4.141116357902685
328,3.5198763234996404
329,3.815821415312289
330,3.5080236106655986
331,3.3530042009954215
332,3.5767428497073426
333,3.2806015184338957
334,3.291175409053082
335,3.4603042698170245
336,3.265109297574024
337,3.0722284776076427
338,2.8903167646543424
339,2.997689592276628
340,3.040985624343568
341,2.8628513956071706
342,3.0629867558417416
343,3.0408934884764376
344,2.8708311955252133
345,3.0778457894042694
346,2.717871694501656
347,2.972425478319055
348,2.809647001341878
349,2.6840248900090193
350,2.713054190634888
351,2.9289299302987954
352,2.995791793729286
353,2.6534911228243785
354,2.832079852942516
355,2.901328759935603
356,2.7462090710460183
357,2.634213859266372
358,2.812605455612954
359,2.8840136215867056
360,3.0308304400717527
361,2.9530130663941647
362,2.950523039671995
363,2.7233261638528896
364,2.6163072870432664
365,2.7196936257822304
366,2.8682064705491888
367,2.9419085282159747
368,3.015780079238994
369,2.639803480014497
370,2.7139629594184798
371,2.8632444000932535
372,3.0126351440685606
373,3.012123830895862
374,2.7867002721185257
375,2.8613553489587433
376,2.8610808948925164
377,2.6358695951128297
378,2.935714894586905
379,3.010610917922498
380,2.8605523994702917
381,2.7105346215929473
382,2.785553358491578
383,2.7856048240851736
384,2.8606856260102917
385,3.757792724458056
386,3.804514520601541
387,4.2019688480847694
388,3.8616103557809063
389,4.0560093653145834
390,4.261381857995294
391,4.403701339901337
392,4.709063345744506
393,4.856461167531689
394,4.857229809994769
395,4.780499917608614
396,4.775389620181878
397,5.065672997132913
398,4.824914227799931
399,5.026457414246959
400,4.993393367760239
401,5.108247801645283
402,5.294722715398661
403,5.102859493712461
404,5.357657912127377
405,5.084244476690434
406,5.557889264928844
407,5.429040620087893
408,5.148364854069137
409,5.390820604234856
410,5.256562935310076
411,5.345738651824164
412,5.508510100987843
413,5.370041675080122
414,5.305487008760135
415,5.389971355993643
416,5.248568714764717
417,5.4063697516550935
418,5.4884570350724005
419,5.569907527370292
420,5.27579022023734
421,5.581165368837541
422,5.436084769686765
423,5.440593724276624
424,5.51973531819893
425,5.298548104575752
426,5.377066691861932
427,5.6053218508337
428,5.608340916828675
429,5.4611482793083805
430,5.53876588390303
431,5.466213587097232
432,5.543509133240981
433,5.545668398684056
434,5.47270557485416
435,5.474633365066799
436,5.70146315943742
437,5.553205180534694
438,5.629868596334182
439,5.781461612279344
440,5.482991576945463
441,5.484465072506115
442,5.410887997466715
443,5.63726563877147
444,5.78860273469923
445,5.63990353041062
446,5.491171828494573
447,5.64241103586823
448,5.568624205169501
449,4.96381407179683
450,4.87041221181836
451,4.495882830357914
452,4.711872578587469
453,4.545271445548875
454,4.370133882328755
455,4.035702909580996
456,4.06612661683754
457,4.011077042289268
458,4.25340487597702
459,3.7476752960005366
460,3.8445743123318863
461,3.795055518162367
462,3.9002357519711772
463,3.9364030141948687
464,3.980042300914758
465,3.9503003436551105
466,3.6231867558003215
467,3.5236694007284917
468,3.576748499146148
469,3.482325698799187
470,3.690190976435715
471,3.674995653845094
472,3.736221518194781
473,3.4989007670962904
474,3.4129128185579702
475,3.628143512706946
476,3.6944665986980376
477,3.611754233088172
478,3.379886937689624
479,3.4487673065903452
480,3.5933377982109653
481,3.5135279052252333
482,3.6592734177380652
483,3.2805144850893613
484,3.4271974551030335
485,3.4242754698513975
486,3.571708249615004
487,3.4194605656966153
488,3.4174989122822943
489,3.4157933082798384
490,3.714316840194429
491,3.4880455789648988
492,3.561958267154858
493,3.4110359382216817
494,3.3352615260729426
495,3.5596195892317217
496,3.4090963287456173
497,3.708679398330104
498,3.3333577619974317
499,3.258121541002892
500,3.707961877820509
501,3.407870822873703
502,3.707841246697268
503,3.407866768347647
504,3.3329416732317845
505,3.7080608427549815
506,3.55821968998214
507,3.333414103563137
508,3.483640398821498
509,3.633895274557957
510,3.3341757737426345
511,3.4094792470428557
512,3.4848033206338895
513,4.046145867394662
514,3.8073005438157193
515,4.006325779215805
516,3.911448461258117
517,4.271453359428371
518,4.411948113753728
519,4.483419163109445
520,4.636413993359607
521,4.222928998294739
522,4.4111314543046305
523,4.298086481158415
524,4.708352962352863
525,4.816317775058412
526,4.6212628633122
527,4.722360147663132
528,4.743654916844971
529,4.463909922763139
530,4.932476071315443
531,4.649373970760751
532,4.814603433530054
533,4.903227645145605
534,4.840381583892684
535,4.701289367208121
536,5.011284102494903
537,4.870345064937983
538,4.728549747929878
539,4.8859715188207185
540,4.892691519934975
541,4.598791919387003
542,4.829349509398335
543,4.909426894457527
544,4.914061053404161
545,4.993297301474945
546,4.922176906699596
547,4.850738335765369
548,5.079016071536293
549,4.7070402299664575
550,5.009836698897572
551,4.787428119744884
552,4.8648360269464845
553,4.717079689577176
554,4.719176405159072
555,4.946141553074684
556,4.647988795614145
557,4.874730322691277
558,4.9513771028075455
559,4.652939060342569
560,4.729425064012715
561,4.805843048896276
562,4.957200107934882
563,4.958502590304706
564,4.959756188842302
565,4.960966012844169
566,4.812136644519307
567,5.038272184997985
568,4.8143763071442205
569,4.815452300771556
570,4.891503113994194
571,5.11753138926646
572,4.8185394948181735
573,5.119529552416962
574,5.045503462631443
575,4.971462928272157
576,4.6724094750797365
577,4.154344470237554
578,4.155963451319799
579,4.397416237330212
580,4.106424634502505
581,3.9594731302133335
582,3.730818341576552
583,3.7948650944704863
584,3.7009436681132044
585,3.8827246248059506
586,3.612447501379572
587,3.7186989627012426
588,3.677017782947682
589,3.638153004554741
590,3.602981955887286
591,3.272516469215468
592,3.547923176583394
593,3.6746029464038164
594,3.5033489254422285
595,3.559135755176188
596,3.391963511964769
597,3.5267548320783764
598,3.438344619333986
599,3.1264588424708304
600,3.190690271715
601,3.1060641491474397
602,3.247485681561602
603,3.3898651269244144
604,3.4581032478329248
605,3.2270995597503287
606,3.3717601545974016
607,3.517008470163434
608,3.3627992692294804
609,3.4340771299064348
610,3.505791580708153
611,3.3528955774311866
612,3.275346948053371
613,3.1231088606322506
614,3.3461496533780837
615,3.2694416345596586
616,3.1179584673925853
617,3.4166765856391885
618,3.415574834322637
619,3.264634404279393
620,3.4888385862870974
621,3.4131724718347893
622,3.4876226462705757
623,3.037176972006965
624,3.336824602531815
625,3.336555833181143
626,3.1863619892276214
627,3.1862353055806243
628,3.33616881987105
629,3.1111562834191093
630,3.2611920921874766
631,3.1862712305042216
632,3.261389206474671
633,3.3365419966822483
634,3.3367259956164412
635,3.0369379715961293
636,3.33717502832308
637,3.2624345709273985
638,3.1877142750698324
639,3.338012058273424
640,3.2633260546215266
641,3.920654592116526
642,3.525036672563443
643,3.7936355198920713
644,4.067652969394771
645,3.6710089571659292
646,4.179243734007105
647,3.942789803225504
648,4.162133920347338
649,4.194606304062628
650,4.378577948141519
651,4.261440143110849
652,4.142800850778713
653,4.172115131642874
654,4.348744766213674
655,4.221953730887427
656,4.240893435556654
657,4.408908586329176
658,4.500422244491254
659,4.215452758799242
660,4.303999989677505
661,4.466120126363182
662,4.176933171352557
663,4.336638359676231
664,4.570531804303462
665,4.3535950988563785
666,4.435897140399813
667,4.367503156944272
668,4.223485286279436
669,4.5289165768352415
670,4.608865297419253
671,4.238387104579169
