,set2
0,4127.820313
1,4122.94873
2,4122.179688
3,4123.205078
4,4131.025879
5,4144.871582
6,4142.05127
7,4129.743652
8,4126.025879
9,4127.563965
10,4124.102539
11,4124.487305
12,4126.282227
13,4127.94873
14,4130.128418
15,4127.692383
16,4123.077148
17,4124.102539
18,4124.487305
19,4121.922852
20,4124.358887
21,4123.846191
22,4123.205078
23,4122.820313
24,4121.666504
25,4119.487305
26,4118.717773
27,4120.128418
28,4128.846191
29,4129.615234
30,4126.025879
31,4128.974121
32,4131.794922
33,4124.487305
34,4124.230957
35,4132.307617
36,4129.358887
37,4119.230957
38,4117.05127
39,4129.230957
40,4136.666504
41,4131.538574
42,4124.615234
43,4128.205078
44,4128.461426
45,4125.0
46,4131.153809
47,4140.384766
48,4131.922852
49,4127.05127
50,4132.94873
51,4134.871582
52,4138.974121
53,4146.153809
54,4137.692383
55,4123.846191
56,4126.538574
57,4133.077148
58,4135.128418
59,4135.512695
60,4132.94873
61,4126.153809
62,4128.205078
63,4131.282227
64,4142.94873
65,4140.769043
66,4139.871582
67,4145.641113
68,4142.179688
69,4139.102539
70,4142.307617
71,4150.0
72,4151.794922
73,4146.282227
74,4141.410156
75,4142.436035
76,4138.974121
77,4134.615234
78,4143.589844
79,4154.743652
80,4155.0
81,4144.230957
82,4141.666504
83,4148.717773
84,4145.384766
85,4132.94873
86,4136.410156
87,4146.410156
88,4149.230957
89,4147.307617
90,4146.666504
91,4142.94873
92,4139.871582
93,4136.410156
94,4135.512695
95,4140.256348
96,4148.717773
97,4152.820313
98,4144.102539
99,4137.94873
100,4143.589844
101,4145.0
102,4134.615234
103,4132.436035
104,4137.563965
105,4139.102539
106,4134.487305
107,4140.897461
108,4149.102539
109,4143.461426
110,4134.487305
111,4141.153809
112,4148.846191
113,4148.461426
114,4146.153809
115,4142.94873
116,4139.358887
117,4135.512695
118,4135.256348
119,4142.05127
120,4149.230957
121,4146.025879
122,4142.692383
123,4137.05127
124,4132.563965
125,4136.282227
126,4146.922852
127,4151.922852
128,4132.563965
129,4130.256348
130,4135.769043
131,4142.692383
132,4135.384766
133,4127.692383
134,4129.743652
135,4136.410156
136,4137.179688
137,4134.743652
138,4131.794922
139,4132.179688
140,4130.641113
141,4132.179688
142,4132.05127
143,4123.461426
144,4116.282227
145,4120.512695
146,4125.384766
147,4127.179688
148,4127.307617
149,4121.410156
150,4117.436035
151,4124.230957
152,4135.512695
153,4133.974121
154,4132.179688
155,4137.94873
156,4140.641113
157,4133.205078
158,4132.05127
159,4135.512695
160,4138.205078
161,4136.153809
162,4131.922852
163,4128.205078
164,4130.641113
165,4131.282227
166,4128.589844
167,4135.641113
168,4145.512695
169,4143.205078
170,4135.384766
171,4136.410156
172,4135.897461
173,4139.230957
174,4145.0
175,4139.487305
176,4129.102539
177,4132.563965
178,4133.205078
179,4126.153809
180,4126.410156
181,4131.282227
182,4127.436035
183,4127.820313
184,4133.589844
185,4126.282227
186,4121.922852
187,4136.282227
188,4146.025879
189,4135.0
190,4129.358887
191,4131.666504
192,4133.077148
193,4135.128418
194,4134.871582
195,4136.025879
196,4139.743652
197,4139.102539
198,4135.128418
199,4136.025879
200,4138.461426
201,4135.512695
202,4139.871582
203,4145.897461
204,4138.205078
205,4127.307617
206,4126.538574
207,4125.0
208,4129.358887
209,4137.307617
210,4136.538574
211,4129.102539
212,4124.871582
213,4117.179688
214,4122.436035
215,4140.128418
216,4146.025879
217,4138.589844
218,4131.794922
219,4131.282227
220,4141.153809
221,4153.205078
222,4148.077148
223,4137.436035
224,4137.05127
225,4148.717773
226,4154.230957
227,4153.333496
228,4148.461426
229,4141.410156
230,4138.077148
231,4147.179688
232,4149.871582
233,4143.205078
234,4143.205078
235,4143.461426
236,4137.563965
237,4138.205078
238,4145.0
239,4144.358887
240,4140.769043
241,4138.589844
242,4145.641113
243,4153.205078
244,4152.307617
245,4142.563965
246,4141.282227
247,4149.358887
248,4155.641113
249,4153.333496
250,4151.794922
251,4151.410156
252,4153.589844
253,4158.461426
254,4158.589844
255,4155.897461
256,4143.333496
257,4151.282227
258,4146.153809
259,4142.436035
260,4141.410156
261,4132.436035
262,4123.077148
263,4126.922852
264,4126.410156
265,4121.538574
266,4123.717773
267,4129.615234
268,4129.743652
269,4129.871582
270,4130.384766
271,4133.846191
272,4133.846191
273,4123.717773
274,4117.436035
275,4126.282227
276,4135.769043
277,4131.282227
278,4133.589844
279,4139.487305
280,4137.307617
281,4131.282227
282,4128.461426
283,4124.358887
284,4128.717773
285,4137.692383
286,4137.307617
287,4127.436035
288,4127.436035
289,4136.538574
290,4139.743652
291,4136.666504
292,4133.589844
293,4136.538574
294,4136.282227
295,4130.641113
296,4125.897461
297,4133.205078
298,4138.974121
299,4135.128418
300,4124.743652
301,4117.05127
302,4118.205078
303,4127.307617
304,4127.94873
305,4122.436035
306,4121.922852
307,4124.487305
308,4126.538574
309,4128.717773
310,4126.666504
311,4123.846191
312,4127.05127
313,4123.205078
314,4117.307617
315,4122.94873
316,4129.358887
317,4121.922852
318,4117.307617
319,4115.769043
320,4144.230957
321,4138.589844
322,4135.897461
323,4142.179688
324,4144.487305
325,4140.769043
326,4136.282227
327,4136.025879
328,4131.794922
329,4129.743652
330,4133.589844
331,4138.974121
332,4136.153809
333,4135.256348
334,4140.0
335,4137.94873
336,4132.94873
337,4136.794922
338,4135.512695
339,4130.512695
340,4135.512695
341,4137.692383
342,4132.820313
343,4129.615234
344,4134.102539
345,4131.410156
346,4126.153809
347,4128.589844
348,4134.615234
349,4131.794922
350,4131.922852
351,4138.717773
352,4137.692383
353,4131.538574
354,4137.436035
355,4139.102539
356,4131.153809
357,4128.974121
358,4130.512695
359,4133.205078
360,4137.563965
361,4138.846191
362,4133.717773
363,4136.282227
364,4136.922852
365,4133.974121
366,4135.641113
367,4139.871582
368,4137.307617
369,4138.205078
370,4142.179688
371,4142.307617
372,4144.743652
373,4147.94873
374,4139.615234
375,4131.153809
376,4136.666504
377,4141.410156
378,4140.769043
379,4143.077148
380,4143.205078
381,4135.0
382,4133.333496
383,4137.307617
384,4140.897461
385,4137.692383
386,4138.589844
387,4149.871582
388,4146.922852
389,4135.384766
390,4133.974121
391,4142.307617
392,4143.205078
393,4137.307617
394,4132.563965
395,4131.922852
396,4127.563965
397,4127.436035
398,4135.769043
399,4139.230957
400,4136.153809
401,4134.743652
402,4134.871582
403,4135.128418
404,4135.0
405,4126.794922
406,4127.563965
407,4136.666504
408,4137.307617
409,4132.179688
410,4134.358887
411,4131.794922
412,4124.358887
413,4122.563965
414,4127.692383
415,4133.077148
416,4137.820313
417,4139.615234
418,4135.512695
419,4135.256348
420,4139.487305
421,4136.410156
422,4129.102539
423,4133.077148
424,4136.666504
425,4135.512695
426,4132.94873
427,4139.615234
428,4143.589844
429,4138.846191
430,4134.871582
431,4143.974121
432,4148.589844
433,4142.820313
434,4141.922852
435,4141.922852
436,4138.077148
437,4136.922852
438,4138.333496
439,4140.512695
440,4145.0
441,4145.897461
442,4142.179688
443,4135.128418
444,4134.230957
445,4137.179688
446,4140.769043
447,4139.102539
448,4135.0
449,4135.769043
450,4134.102539
451,4136.922852
452,4135.128418
453,4131.922852
454,4135.0
455,4140.897461
456,4137.307617
457,4132.94873
458,4133.846191
459,4133.717773
460,4126.666504
461,4128.589844
462,4132.436035
463,4125.641113
464,4121.538574
465,4129.743652
466,4131.922852
467,4127.179688
468,4126.410156
469,4123.461426
470,4118.589844
471,4121.666504
472,4128.846191
473,4127.692383
474,4128.461426
475,4136.410156
476,4139.102539
477,4131.410156
478,4130.128418
479,4132.94873
480,4135.769043
481,4132.692383
482,4127.94873
