,set3
0,4110.384766
1,4113.974121
2,4111.153809
3,4109.102539
4,4119.871582
5,4125.0
6,4114.102539
7,4105.769043
8,4106.666504
9,4108.846191
10,4109.487305
11,4101.666504
12,4091.410156
13,4092.94873
14,4094.487061
15,4090.641113
16,4091.153809
17,4088.718018
18,4083.076904
19,4085.256348
20,4092.307617
21,4098.589844
22,4100.769043
23,4095.641113
24,4091.666748
25,4092.435791
26,4090.256348
27,4089.487061
28,4091.410156
29,4091.025635
30,4091.923096
31,4093.846191
32,4090.641113
33,4083.461426
34,4084.871826
35,4090.384521
36,4085.512939
37,4078.589844
38,4082.94873
39,4088.974365
40,4091.025635
41,4093.974365
42,4097.563965
43,4104.230957
44,4107.563965
45,4104.230957
46,4103.077148
47,4108.205078
48,4116.666504
49,4123.846191
50,4124.487305
51,4120.0
52,4121.282227
53,4124.743652
54,4120.384766
55,4111.922852
56,4109.358887
57,4110.256348
58,4108.333496
59,4110.128418
60,4113.717773
61,4109.358887
62,4106.410156
63,4110.769043
64,4155.384766
65,4143.077148
66,4141.538574
67,4153.589844
68,4157.05127
69,4151.666504
70,4152.179688
71,4155.769043
72,4157.692383
73,4156.282227
74,4153.717773
75,4154.487305
76,4149.615234
77,4139.871582
78,4142.05127
79,4149.871582
80,4148.846191
81,4148.333496
82,4153.846191
83,4154.102539
84,4149.358887
85,4150.384766
86,4154.615234
87,4153.333496
88,4152.820313
89,4158.846191
90,4168.461426
91,4172.05127
92,4168.717773
93,4170.128418
94,4171.794922
95,4162.179688
96,4152.94873
97,4156.025879
98,4164.615234
99,4167.563965
100,4161.282227
101,4154.230957
102,4157.05127
103,4159.102539
104,4156.922852
105,4162.179688
106,4167.307617
107,4168.077148
108,4171.153809
109,4173.077148
110,4174.230957
111,4180.512695
112,4185.512695
113,4180.769043
114,4179.230957
115,4191.794922
116,4197.820313
117,4186.922852
118,4184.230957
119,4195.256348
120,4190.256348
121,4179.230957
122,4191.282227
123,4201.538574
124,4190.384766
125,4182.436035
126,4188.205078
127,4189.230957
128,4138.846191
129,4137.436035
130,4140.641113
131,4138.461426
132,4131.538574
133,4133.846191
134,4139.102539
135,4140.512695
136,4147.05127
137,4147.563965
138,4133.974121
139,4123.461426
140,4124.615234
141,4130.128418
142,4130.256348
143,4120.128418
144,4122.436035
145,4137.820313
146,4136.355469
147,4134.890137
148,4133.424805
149,4131.959473
150,4130.494629
151,4129.029297
152,4127.563965
153,4133.846191
154,4140.384766
155,4132.179688
156,4129.487305
157,4138.717773
158,4134.230957
159,4122.692383
160,4124.487305
161,4127.94873
162,4123.077148
163,4124.358887
164,4124.871582
165,4114.487305
166,4113.974121
167,4124.102539
168,4122.436035
169,4118.077148
170,4119.230957
171,4112.05127
172,4103.846191
173,4107.307617
174,4108.974121
175,4111.153809
176,4118.461426
177,4116.794922
178,4104.230957
179,4107.94873
180,4131.025879
181,4137.563965
182,4122.94873
183,4120.769043
184,4134.102539
185,4137.563965
186,4135.384766
187,4138.974121
188,4140.128418
189,4138.589844
190,4140.897461
191,4139.487305
192,4090.384521
193,4088.846191
194,4083.846191
195,4079.743652
196,4085.897461
197,4091.281982
198,4090.256348
199,4089.743652
200,4085.128174
201,4077.307617
202,4076.025635
203,4077.05127
204,4078.076904
205,4076.538574
206,4069.487061
207,4068.846191
208,4074.743652
209,4073.974365
210,4069.487061
211,4062.564209
212,4049.615479
213,4041.923096
214,4042.692383
215,4043.205078
216,4042.820557
217,4038.846191
218,4031.538574
219,4030.512939
220,4032.94873
221,4035.512939
222,4041.025635
223,4045.0
224,4046.666748
225,4050.512939
226,4054.743652
227,4057.692383
228,4061.281982
229,4062.307617
230,4061.538574
231,4062.820557
232,4055.512939
233,4040.384521
234,4031.538574
235,4032.564209
236,4030.897461
237,4034.615479
238,4055.0
239,4076.666748
240,4085.769287
241,4090.128174
242,4100.641113
243,4108.589844
244,4107.179688
245,4106.025879
246,4107.692383
247,4109.358887
248,4113.846191
249,4122.94873
250,4125.512695
251,4117.94873
252,4113.846191
253,4117.307617
254,4115.897461
255,4112.692383
256,4150.0
257,4154.871582
258,4159.871582
259,4154.102539
260,4139.487305
261,4138.717773
262,4153.205078
263,4158.846191
264,4149.230957
265,4134.871582
266,4125.641113
267,4124.358887
268,4129.230957
269,4136.153809
270,4142.692383
271,4152.05127
272,4156.794922
273,4149.615234
274,4148.461426
275,4154.487305
276,4147.436035
277,4136.153809
278,4138.333496
279,4142.307617
280,4137.05127
281,4137.436035
282,4146.922852
283,4146.153809
284,4137.820313
285,4136.153809
286,4129.743652
287,4119.102539
288,4120.641113
289,4123.333496
290,4117.307617
291,4116.410156
292,4121.410156
293,4124.871582
294,4125.769043
295,4125.512695
296,4126.025879
297,4126.666504
298,4130.512695
299,4138.589844
300,4142.820313
301,4138.974121
302,4136.538574
303,4141.282227
304,4143.205078
305,4139.102539
306,4137.820313
307,4135.128418
308,4127.307617
309,4124.358887
310,4125.128418
311,4124.743652
312,4131.282227
313,4137.436035
314,4130.769043
315,4122.05127
316,4121.025879
317,4123.589844
318,4127.436035
319,4125.384766
320,4106.025879
321,4104.230957
322,4107.436035
323,4114.615234
324,4113.589844
325,4109.487305
326,4108.717773
327,4103.205078
328,4099.358887
329,4107.307617
330,4114.102539
331,4107.05127
332,4097.692383
333,4100.384766
334,4108.205078
335,4109.871582
336,4110.128418
337,4109.487305
338,4101.922852
339,4098.717773
340,4111.538574
341,4121.922852
342,4115.512695
343,4106.282227
344,4106.153809
345,4108.077148
346,4106.410156
347,4107.692383
348,4107.820313
349,4106.922852
350,4110.769043
351,4111.410156
352,4110.384766
353,4110.0
354,4107.436035
355,4105.769043
356,4106.666504
357,4107.692383
358,4113.333496
359,4120.897461
360,4125.641113
361,4130.769043
362,4135.128418
363,4142.436035
364,4151.794922
365,4153.846191
366,4154.102539
367,4163.974121
368,4170.0
369,4171.794922
370,4177.436035
371,4177.94873
372,4174.230957
373,4173.333496
374,4172.436035
375,4166.794922
376,4166.282227
377,4169.743652
378,4166.666504
379,4166.153809
380,4170.256348
381,4172.820313
382,4166.282227
383,4157.94873
384,4190.128418
385,4182.563965
386,4185.384766
387,4188.717773
388,4182.307617
389,4182.563965
390,4188.205078
391,4186.922852
392,4186.410156
393,4187.820313
394,4190.256348
395,4185.384766
396,4173.461426
397,4173.333496
398,4182.820313
399,4185.384766
400,4184.615234
401,4181.922852
402,4176.025879
403,4181.025879
404,4185.641113
405,4180.384766
406,4182.307617
407,4182.692383
408,4178.333496
409,4184.102539
410,4189.358887
411,4185.769043
412,4191.538574
413,4204.358887
414,4198.974121
415,4184.230957
416,4184.230957
417,4188.717773
418,4184.102539
419,4185.512695
420,4192.692383
421,4195.128418
422,4197.436035
423,4199.871582
424,4205.512695
425,4210.897461
426,4208.077148
427,4208.077148
428,4216.282227
429,4218.205078
430,4216.538574
431,4218.589844
432,4214.871582
433,4211.025879
434,4213.846191
435,4217.307617
436,4218.974121
437,4215.897461
438,4211.794922
439,4214.615234
440,4214.230957
441,4204.230957
442,4207.179688
443,4215.0
444,4204.615234
445,4193.846191
446,4196.794922
447,4200.769043
448,4128.974121
449,4125.641113
450,4123.077148
451,4120.256348
452,4111.025879
453,4110.897461
454,4125.128418
455,4128.717773
456,4122.692383
457,4125.256348
458,4124.358887
459,4110.897461
460,4102.820313
461,4107.179688
462,4110.512695
463,4105.769043
464,4104.102539
465,4110.256348
466,4109.834961
467,4109.414063
468,4108.992676
469,4108.571289
470,4108.150391
471,4107.729004
472,4107.307617
473,4111.025879
474,4109.102539
475,4104.615234
476,4104.358887
477,4105.512695
478,4096.410156
479,4089.102539
480,4094.487061
481,4089.871826
482,4080.512939
483,4087.564209
484,4089.102539
485,4075.384521
486,4075.256348
487,4083.076904
488,4078.589844
489,4079.358887
490,4086.410156
491,4076.025635
492,4066.538574
493,4078.846191
494,4076.666748
495,4058.461426
496,4072.564209
497,4094.102539
498,4081.794922
499,4075.0
500,4095.512939
501,4100.641113
502,4090.0
503,4095.897461
504,4106.410156
505,4106.538574
506,4104.358887
507,4106.666504
508,4108.205078
509,4107.820313
510,4111.666504
511,4110.897461
512,4080.128174
513,4078.076904
514,4074.487061
515,4079.358887
516,4084.230713
517,4078.076904
518,4075.0
519,4082.820557
520,4081.666748
521,4068.461426
522,4062.94873
523,4067.692383
524,4070.384521
525,4060.384521
526,4047.564209
527,4049.743652
528,4054.102539
529,4048.461426
530,4048.205078
531,4049.358887
532,4037.179443
533,4028.205078
534,4030.769287
535,4032.692383
536,4032.820557
537,4028.718018
538,4019.615479
539,4018.461426
540,4026.538574
541,4034.230713
542,4033.589844
543,4034.102539
544,4042.179443
545,4041.281982
546,4040.128174
547,4053.718018
548,4065.384521
549,4060.128174
