,set3
0,4137.820313
1,4137.179688
2,4128.974121
3,4122.563965
4,4126.666504
5,4138.461426
6,4136.410156
7,4121.410156
8,4123.205078
9,4138.333496
10,4135.384766
11,4115.0
12,4112.563965
13,4135.384766
14,4141.025879
15,4117.307617
16,4109.743652
17,4130.897461
18,4139.487305
19,4134.487305
20,4139.871582
21,4143.077148
22,4139.743652
23,4145.512695
24,4154.230957
25,4158.205078
26,4154.871582
27,4145.897461
28,4148.717773
29,4159.743652
30,4147.179688
31,4130.769043
32,4144.487305
33,4157.179688
34,4150.641113
35,4151.922852
36,4162.05127
37,4152.05127
38,4136.410156
39,4144.230957
40,4138.974121
41,4112.94873
42,4113.589844
43,4138.846191
44,4146.153809
45,4137.692383
46,4136.153809
47,4139.102539
48,4137.563965
49,4127.692383
50,4121.282227
51,4125.256348
52,4126.025879
53,4113.461426
54,4106.538574
55,4126.410156
56,4151.410156
57,4156.538574
58,4152.563965
59,4146.794922
60,4141.794922
61,4142.179688
62,4136.794922
63,4130.256348
64,4204.871582
65,4204.102539
66,4203.717773
67,4202.692383
68,4193.205078
69,4186.282227
70,4186.025879
71,4185.769043
72,4182.94873
73,4180.256348
74,4176.666504
75,4173.333496
76,4173.974121
77,4176.666504
78,4175.897461
79,4168.717773
80,4154.102539
81,4145.769043
82,4156.922852
83,4166.153809
84,4159.743652
85,4156.410156
86,4159.743652
87,4157.179688
88,4153.077148
89,4154.487305
90,4156.153809
91,4160.128418
92,4159.102539
93,4150.897461
94,4152.436035
95,4168.333496
96,4181.666504
97,4178.974121
98,4169.615234
99,4167.307617
100,4171.410156
101,4168.717773
102,4156.025879
103,4149.358887
104,4158.974121
105,4170.128418
106,4166.410156
107,4165.512695
108,4170.512695
109,4162.307617
110,4148.846191
111,4150.769043
112,4156.666504
113,4153.077148
114,4156.025879
115,4169.615234
116,4177.179688
117,4172.94873
118,4167.563965
119,4167.94873
120,4169.615234
121,4166.410156
122,4156.410156
123,4152.563965
124,4159.230957
125,4158.333496
126,4151.282227
127,4150.128418
128,4166.538574
129,4183.846191
130,4180.0
131,4149.615234
132,4161.410156
133,4197.436035
134,4192.436035
135,4187.563965
136,4199.615234
137,4194.487305
138,4185.769043
139,4186.794922
140,4195.128418
141,4205.128418
142,4202.436035
143,4203.717773
144,4209.743652
145,4203.589844
146,4204.358887
147,4213.846191
148,4205.897461
149,4197.05127
150,4200.0
151,4195.128418
152,4202.179688
153,4227.307617
154,4226.794922
155,4224.871582
156,4261.282227
157,4276.282227
158,4255.512695
159,4287.563965
160,4369.615234
161,4398.717773
162,4372.436035
163,4371.538574
164,4383.589844
165,4352.436035
166,4323.333496
167,4323.974121
168,4306.153809
169,4284.743652
170,4295.0
171,4296.666504
172,4279.743652
173,4278.974121
174,4285.128418
175,4272.05127
176,4252.94873
177,4246.025879
178,4247.436035
179,4248.205078
180,4252.94873
181,4249.615234
182,4236.538574
183,4234.358887
184,4232.436035
185,4229.487305
186,4230.641113
187,4221.922852
188,4222.692383
189,4240.0
190,4247.563965
191,4248.974121
192,4276.922852
193,4258.205078
194,4255.0
195,4263.205078
196,4262.692383
197,4270.0
198,4280.128418
