,0
0,58.166669999999996
1,43.12405470224382
2,34.94671566272537
3,29.584712010479496
4,25.203089502596406
5,21.55864259252092
6,18.48667880686561
7,17.015139011574025
8,19.904724386183602
9,20.192824753669726
10,20.920293993443437
11,21.74597967642275
12,22.462926698044456
13,23.127069903483825
14,23.921527004085533
15,24.76843240322031
16,25.40837699482875
17,26.422244719652927
18,26.46912076998301
19,27.116538142815234
20,27.3644330239648
21,27.951083686975846
22,28.64530578918579
23,29.334128012177814
24,29.650713126893663
25,29.9767036037664
26,29.42177715603082
27,29.801318112056215
28,30.439130668370915
29,30.860904223410735
30,30.846285744879296
31,30.704173960412263
32,30.768943303592835
33,30.98385331516399
34,30.887567416430265
35,30.889232688728008
36,31.178130833208577
37,31.10308805947502
38,31.182965731279236
39,31.2843122117216
40,31.867738601791714
41,32.00291468729877
42,32.01640964570403
43,31.86747395635445
44,32.17501296440938
45,31.68889597021982
46,31.80616497283797
47,32.11458007247438
48,31.909875936795856
49,32.347956033811684
50,32.66736678618498
51,33.21124998697521
52,33.34478435406881
53,33.51047491588838
54,33.03440169872917
55,33.265267853103055
56,33.16468667120293
57,32.70266428138011
58,32.65580754138559
59,32.43850934612297
60,32.40130615517762
61,32.95639638142893
62,32.91480227707315
63,33.419858710780304
64,33.38435086097312
65,29.01544129537104
66,27.33401646636082
67,24.22094986027937
68,22.140232614981848
69,20.2509942747979
70,18.898040458854226
71,17.807294979577357
72,16.96347245356086
73,16.680624245044616
74,16.31249946478235
75,15.996508727111546
76,15.665618576356039
77,15.218867706081443
78,14.72029290969159
79,14.51089230466361
80,14.16415834162888
81,14.05986337605772
82,13.77274913996004
83,13.730159534137726
84,13.799216557595319
85,13.47606490250543
86,13.571832238851446
87,13.535997383672834
88,13.322748330891388
89,13.205367721497144
90,12.977128711056706
91,13.008571175153415
92,12.82713128705274
93,12.715623432674168
94,12.63883001295396
95,12.74339803783679
96,12.625230012328325
97,12.854649206197973
98,12.632331188985232
99,12.531266211949756
100,12.474174993060188
101,12.574430011231673
102,12.742946136656183
103,12.504297483330292
104,12.573260377159803
105,12.741908720712868
106,12.658632193963173
107,12.620639725957071
108,12.431279028183992
109,12.492183684526381
110,12.667970815843887
111,12.587226402877937
112,12.706823402086144
113,12.623170028698333
114,12.750865513461207
115,12.492663990459446
116,12.524520270923079
117,12.528220242746714
118,12.685951514064502
119,12.761062720594367
120,12.486491869606
121,12.50307010667678
122,12.36031124979578
123,12.316449146377074
124,12.286537707409462
125,12.559575224807615
126,12.679349538213314
127,12.445693786596875
128,12.345168289572225
129,15.546765044633013
130,15.770112235714553
131,16.127626572015224
132,16.700252856123196
133,17.20935325310922
134,17.699770542450953
135,18.02612483941111
136,18.352417676348153
137,18.88267018670512
138,19.471400979377997
139,20.133316792169293
140,20.365863347270775
141,20.048828283752
142,20.328534271631028
143,20.93234412892148
144,21.17338418233991
145,21.847497719170576
146,22.410801807882414
147,22.58742057264842
148,22.438136089785466
149,23.06935153892141
150,22.8555503400957
151,23.056856518779256
152,22.890819188119284
153,22.999819555211644
154,23.398878352143058
155,23.384606968760327
156,23.10653688766497
157,23.600639601287043
158,23.544662324770037
159,23.968841526405757
160,24.065502303093705
161,23.849317137681446
162,23.940698670180545
163,24.083145415059022
164,24.604099606889964
165,24.721387516385988
166,24.802648118974993
167,25.000348109251654
168,24.737858298568586
169,24.34992312295417
170,24.211812500367838
171,23.861437790857195
172,24.099524773543063
173,24.374244551281258
174,24.2292460970626
175,24.276617022979238
176,24.5299590796532
177,24.81313736656014
178,24.87235317074721
179,24.22857462262317
180,23.95770434248628
181,23.885629764935842
182,24.691126989424138
183,24.847370218757455
184,24.109193178225958
185,23.929108621950377
186,23.823443082910757
187,23.840779694590992
188,24.288414702659857
189,24.61918527858069
190,24.853467452666322
191,24.48142135179063
192,24.825318028964364
193,21.169904845940096
194,20.09978473225215
195,18.657728193949275
196,17.656148852391382
197,16.92747144303453
198,16.14973878563856
199,15.420107947539474
200,14.897798718139729
201,14.37263383992757
202,14.121048066574582
203,13.853718099928155
204,13.467844868194152
205,13.481146672880346
206,13.210900388242145
207,13.01636782068859
208,12.723963417772737
209,12.663388437607066
210,12.403884906843427
211,12.230960291340075
212,12.249787617950826
213,12.36551724399823
214,12.372874620953707
215,12.034570020208065
216,12.160180781139792
217,11.884888539043587
218,11.893738044626481
219,11.698425141749771
220,11.890635567742198
221,11.655167229541549
222,11.544383546346424
223,11.768350582148852
224,11.542013173078574
225,11.748443207698502
226,11.821629544449493
227,11.555871417706303
228,11.451186907068426
229,11.395591992276103
230,11.338724959481114
231,11.454388088465738
232,11.361897547956522
233,11.463313043545156
234,11.499447598051743
235,11.360208440736189
236,11.580460295242686
237,11.363008025951444
238,11.571283102019217
239,11.652998981348453
240,11.696513786086985
241,11.428865312021708
242,11.457444386993664
243,11.591077183257639
244,11.488528106721821
245,11.607340365582282
246,11.675332357681437
247,11.417393107926404
248,11.303452350472549
249,11.538083508628517
250,11.637213317138471
251,11.671578129991712
252,11.390867150003528
253,11.572034398910072
254,11.482058057016689
255,11.462852320827636
256,11.616000636229195
257,13.701925052482451
258,13.988036778013512
259,14.428555665815896
260,14.764072890416738
261,15.107726442271684
262,15.16276094885895
263,15.703518375781645
264,15.87144802919239
265,16.268024432079567
266,16.518862899263812
267,16.77296087639497
268,17.0008441060319
269,17.022935649957052
270,17.073881882009193
271,17.34770125858731
272,17.54121207074808
273,17.51504280979817
274,17.414431325597974
275,17.385069863884382
276,17.571022462865223
277,17.849358594356985
278,17.718146733250155
279,17.92388750438632
280,17.969629827056032
281,17.975549858577487
282,18.019822873989128
283,18.033108623647177
284,18.19431589637663
285,17.985266819052686
286,18.193578605503426
287,18.30589920256358
288,18.222667147641225
289,18.340243068319115
290,18.1988745269703
291,18.46477347937378
292,18.3459260713946
293,18.28643055748262
294,18.280290579859997
295,18.137687150306498
296,18.30604222286068
297,18.558490806054966
298,18.566200448185814
299,18.384733565321092
300,18.755255618380936
301,18.628232881872897
302,18.58983526500098
303,18.60249722783206
304,18.315994775114397
305,18.170284409837343
306,18.524585102064034
307,18.696580443368198
308,18.47724039238823
309,18.58469208464284
310,18.473849754352198
311,18.600009830275372
312,18.332168924291636
313,18.48962264152609
314,18.713245766552888
