,set3
0,4124.358887
1,4128.846191
2,4137.820313
3,4137.179688
4,4130.256348
5,4131.538574
6,4130.0
7,4126.282227
8,4133.333496
9,4137.436035
10,4125.256348
11,4117.692383
12,4130.512695
13,4141.922852
14,4140.512695
15,4137.436035
16,4134.102539
17,4131.153809
18,4133.333496
19,4138.077148
20,4135.897461
21,4134.871582
22,4138.846191
23,4138.205078
24,4135.128418
25,4138.333496
26,4142.563965
27,4138.205078
28,4134.615234
29,4138.333496
30,4140.769043
31,4140.384766
32,4137.307617
33,4134.358887
34,4137.436035
35,4136.410156
36,4128.077148
37,4129.102539
38,4138.846191
39,4141.282227
40,4138.846191
41,4139.358887
42,4140.897461
43,4142.563965
44,4142.436035
45,4140.897461
46,4146.922852
47,4151.666504
48,4143.205078
49,4136.538574
50,4142.179688
51,4142.820313
52,4135.897461
53,4138.333496
54,4143.589844
55,4139.487305
56,4138.846191
57,4147.563965
58,4152.94873
59,4151.282227
60,4148.205078
61,4146.538574
62,4158.205078
63,4183.333496
64,4120.256348
65,4124.615234
66,4125.769043
67,4123.461426
68,4123.717773
69,4128.974121
70,4135.512695
71,4138.205078
72,4130.0
73,4122.820313
74,4131.153809
75,4144.102539
76,4151.025879
77,4158.974121
78,4171.025879
79,4172.692383
80,4162.179688
81,4155.641113
82,4157.820313
83,4152.307617
84,4139.102539
85,4137.436035
86,4143.461426
87,4140.769043
88,4137.307617
89,4142.307617
90,4141.794922
91,4137.179688
92,4141.410156
93,4144.871582
94,4138.205078
95,4134.615234
96,4138.846191
97,4140.641113
98,4135.512695
99,4127.692383
100,4127.179688
101,4134.743652
102,4137.563965
103,4136.538574
104,4139.102539
105,4139.358887
106,4138.333496
107,4147.692383
108,4156.666504
109,4154.230957
110,4151.025879
111,4149.615234
112,4141.538574
113,4139.871582
114,4152.563965
115,4153.205078
116,4140.0
117,4143.461426
118,4151.410156
119,4145.0
120,4144.615234
121,4154.102539
122,4153.461426
123,4151.153809
124,4154.102539
125,4153.461426
126,4152.436035
127,4153.077148
128,4126.153809
129,4123.205078
130,4128.846191
131,4138.333496
132,4131.794922
133,4119.871582
134,4123.077148
135,4126.410156
136,4119.871582
137,4118.205078
138,4120.384766
139,4120.384766
140,4120.384766
141,4128.846191
142,4139.743652
143,4134.358887
144,4122.307617
145,4121.922852
146,4125.0
147,4121.666504
148,4121.153809
149,4125.641113
150,4125.769043
151,4114.230957
152,4106.538574
153,4115.897461
154,4125.512695
155,4122.179688
156,4118.333496
157,4122.307617
158,4125.128418
159,4124.615234
160,4125.641113
161,4124.102539
162,4119.230957
163,4118.205078
164,4123.077148
165,4124.487305
166,4124.358887
167,4132.05127
168,4135.0
169,4132.179688
170,4131.794922
171,4131.153809
172,4132.94873
173,4139.230957
174,4140.0
175,4138.333496
176,4142.820313
177,4134.743652
178,4121.153809
179,4128.974121
180,4135.256348
181,4127.179688
182,4122.179688
183,4124.487305
184,4125.512695
185,4127.05127
186,4125.384766
187,4120.256348
188,4126.153809
189,4135.897461
190,4136.794922
191,4132.179688
192,4122.436035
193,4122.820313
194,4113.333496
195,4115.512695
196,4120.512695
197,4116.538574
198,4119.743652
199,4126.153809
200,4118.589844
201,4112.94873
202,4119.871582
203,4123.333496
204,4120.384766
205,4119.230957
206,4119.743652
207,4120.128418
208,4121.794922
209,4120.641113
210,4118.077148
211,4121.538574
212,4123.461426
213,4122.05127
214,4130.384766
215,4137.179688
216,4129.487305
217,4124.230957
218,4123.589844
219,4125.256348
220,4133.717773
221,4134.871582
222,4122.563965
223,4121.794922
224,4132.820313
225,4137.436035
226,4135.128418
227,4137.94873
228,4150.384766
229,4160.128418
230,4157.05127
231,4149.358887
232,4143.077148
233,4137.820313
234,4134.230957
235,4136.538574
236,4142.563965
237,4142.820313
238,4135.769043
239,4134.102539
240,4140.384766
241,4141.153809
242,4135.641113
243,4131.922852
244,4129.230957
245,4128.974121
246,4128.717773
247,4126.410156
248,4128.846191
249,4137.820313
250,4141.410156
251,4137.692383
252,4137.94873
253,4136.282227
254,4132.563965
255,4136.153809
256,4122.94873
257,4123.205078
258,4125.641113
259,4124.487305
260,4121.410156
261,4120.897461
262,4123.589844
263,4125.641113
264,4123.205078
265,4121.282227
266,4127.436035
267,4128.461426
268,4123.461426
269,4129.358887
270,4135.0
271,4126.153809
272,4117.820313
273,4121.538574
274,4123.205078
275,4121.410156
276,4126.922852
277,4130.0
278,4124.615234
279,4119.102539
280,4122.94873
281,4128.974121
282,4127.692383
283,4124.487305
284,4123.205078
285,4125.0
286,4125.769043
287,4119.615234
288,4113.974121
289,4118.333496
290,4126.153809
291,4125.641113
292,4122.307617
293,4120.769043
294,4119.102539
295,4120.897461
296,4125.0
297,4127.563965
298,4128.974121
299,4128.205078
300,4127.94873
301,4133.333496
302,4137.692383
303,4138.077148
304,4137.820313
305,4131.922852
306,4126.282227
307,4131.025879
308,4130.256348
309,4120.128418
310,4126.410156
311,4139.871582
312,4138.717773
313,4135.897461
314,4140.769043
315,4141.794922
316,4137.692383
317,4138.205078
318,4137.94873
319,4130.128418
320,4122.05127
321,4127.94873
322,4137.820313
323,4138.333496
324,4130.128418
325,4126.282227
326,4125.641113
327,4123.974121
328,4131.282227
329,4136.025879
330,4128.077148
331,4124.871582
332,4136.153809
333,4149.230957
334,4154.102539
335,4155.0
336,4155.384766
337,4156.410156
338,4157.05127
339,4156.153809
340,4154.102539
341,4154.102539
342,4158.333496
343,4156.282227
344,4153.077148
345,4161.922852
346,4166.538574
347,4158.461426
348,4157.436035
349,4162.307617
350,4158.846191
351,4153.333496
352,4148.461426
353,4145.0
354,4150.384766
355,4153.589844
356,4150.128418
357,4151.410156
358,4155.256348
359,4153.077148
360,4151.538574
361,4153.333496
362,4155.0
363,4158.333496
364,4165.128418
365,4169.871582
366,4169.487305
367,4171.025879
368,4171.538574
369,4163.077148
370,4156.153809
371,4155.256348
372,4152.179688
373,4156.666504
374,4168.205078
375,4164.358887
376,4153.589844
377,4159.743652
378,4167.436035
379,4165.512695
380,4165.0
381,4165.256348
382,4172.436035
383,4192.179688
384,4152.307617
385,4156.282227
386,4155.256348
387,4152.563965
388,4152.820313
389,4155.256348
390,4160.512695
391,4167.436035
392,4166.666504
393,4157.436035
394,4153.974121
395,4156.922852
396,4156.410156
397,4156.025879
398,4159.871582
399,4161.153809
400,4156.538574
401,4153.846191
402,4155.0
403,4155.384766
404,4152.307617
405,4151.922852
406,4155.641113
407,4153.974121
408,4151.794922
409,4155.128418
410,4158.205078
411,4163.974121
412,4168.846191
413,4160.641113
414,4151.922852
415,4155.512695
416,4153.974121
417,4143.205078
418,4138.205078
419,4138.077148
420,4137.820313
421,4137.307617
422,4137.307617
423,4140.0
424,4142.94873
425,4141.282227
426,4137.563965
427,4142.692383
428,4149.871582
429,4143.846191
430,4137.05127
431,4138.717773
432,4135.256348
433,4131.410156
434,4139.743652
435,4140.641113
436,4127.05127
437,4122.94873
438,4126.153809
439,4121.153809
440,4114.230957
441,4111.153809
442,4112.563965
443,4117.563965
444,4121.410156
445,4121.666504
446,4122.307617
447,4121.666504
448,4130.256348
449,4128.589844
450,4137.820313
451,4147.563965
452,4141.794922
453,4132.563965
454,4134.743652
455,4136.922852
456,4127.94873
457,4120.641113
458,4121.794922
459,4121.282227
460,4125.128418
461,4135.384766
462,4143.461426
463,4141.666504
464,4138.077148
465,4140.0
466,4141.282227
467,4146.025879
468,4152.436035
469,4149.487305
470,4139.871582
471,4134.743652
472,4135.256348
473,4137.05127
474,4138.461426
475,4138.077148
476,4138.205078
477,4139.230957
478,4138.717773
479,4137.179688
480,4140.0
481,4137.820313
482,4128.717773
483,4128.333496
484,4135.128418
485,4137.436035
486,4138.333496
487,4141.153809
488,4140.897461
489,4138.974121
490,4137.820313
491,4139.230957
492,4145.128418
493,4144.358887
494,4143.077148
495,4151.666504
496,4154.358887
497,4142.692383
498,4138.077148
499,4149.487305
500,4155.641113
501,4149.230957
502,4143.589844
503,4143.205078
504,4141.538574
505,4137.94873
506,4138.461426
507,4138.205078
508,4137.05127
509,4144.871582
510,4151.538574
511,4148.846191
512,4142.179688
513,4143.846191
514,4140.256348
515,4138.846191
516,4140.0
517,4138.589844
