,0
0,92.471
1,76.29519132420288
2,56.30641393792949
3,47.00565660548118
4,43.279155788258535
5,41.894185331321985
6,41.01609236608636
7,40.777185375632236
8,45.11825761417376
9,46.61476831865934
10,48.30456638617625
11,48.80156621993984
12,49.4709442618669
13,49.928804829607984
14,51.09191499844365
15,52.932818427162836
16,54.1017777157585
17,54.42317943028486
18,54.93594171885543
19,56.126724662834846
20,56.49365111002548
21,57.34118755792866
22,57.97072622950027
23,57.53542562198241
24,57.187288399724125
25,58.174144480701145
26,59.46926693994901
27,60.08657200055127
28,60.17031795408985
29,59.26341445361564
30,59.359013093534884
31,59.98465905882238
32,60.49947497728202
33,60.23424734635081
34,60.64532951655943
35,61.91307969555665
36,62.126531143731626
37,61.783421856759375
38,60.6473172137199
39,60.67127700199916
40,61.1506722553126
41,62.33859733164636
42,62.60078283919326
43,62.057551768243115
44,62.79619922881629
45,62.86351618466752
46,62.63153628571427
47,62.16706461968401
48,61.93409127043526
49,62.67821123171964
50,62.76005845559847
51,62.40390484795728
52,62.91356517889471
53,62.80693449646064
54,62.14054746287614
55,62.535674590178346
56,63.01219980214185
57,62.2725313292309
58,62.06196046119531
59,63.00354579713061
60,63.336592867544184
61,63.28107906697886
62,63.00407200096048
63,62.23448193403385
64,62.46614402908386
65,59.093307507312474
66,57.194917533215225
67,53.50009111878542
68,51.988639117477454
69,51.49903580093344
70,51.4311458814293
71,50.286558654934424
72,49.38255797245904
73,49.25406563370228
74,48.41109088896404
75,47.772353815639704
76,46.94468257348663
77,46.25709177125875
78,45.851993614313095
79,45.440008566052086
80,45.10591809168799
81,44.51794221530484
82,44.108372635111884
83,43.893693666541196
84,43.84301507861432
85,43.803473271000314
86,43.39519782009735
87,43.18867827291537
88,43.26387381269309
89,42.86348734355954
90,42.89675932820399
91,42.96521483645119
92,42.7111034709448
93,42.540756290239436
94,42.43322735804953
95,42.272841830921365
96,42.31655560608812
97,42.093612031061824
98,42.09893192081659
99,42.02108413015046
100,41.87785148310981
101,41.86941498624704
102,41.92925226984099
103,42.16555202243505
104,42.26498934407562
105,42.1351928391432
106,42.05605251953491
107,41.78998384060335
108,41.7998410415219
109,42.040510087708725
110,41.92169108153623
111,41.842282444022196
112,42.11044474163593
113,42.088176730829645
114,41.90266480399669
115,41.814566100056624
116,41.92627321947067
117,41.6820125333158
118,41.699702960509114
119,41.57670462514569
120,41.6544043142854
121,41.553764536978115
122,41.716501923940825
123,41.88126146230703
124,41.9458893348279
125,42.04523088966855
126,41.93995183418521
127,41.954773347558344
128,41.67103703050916
129,43.457062520462415
130,43.90723591322915
131,44.8057193764824
132,45.02676369572977
133,45.49694889674676
134,45.86091822275114
135,46.19418582602258
136,46.73112790917938
137,47.2943781361981
138,47.72012625385656
139,47.61602788970075
140,48.35790861085019
141,48.384077586335025
142,48.55066871027848
143,49.51492413768802
144,49.89343713088644
145,49.81935523756613
146,48.751732473220066
147,48.80553092760141
148,49.117407796218025
149,48.99549279184997
150,49.27312420296074
151,49.63956204339615
152,49.779166832536795
153,49.907486793820794
154,50.13457166856148
155,51.270720213074874
156,51.224081235599115
157,50.6144784319232
158,50.75789243255602
159,50.29543953549227
160,50.65738900056202
161,51.08869990027549
162,51.1173300382173
163,50.729506171483294
164,51.13988221663139
165,51.14909039434038
166,51.0746539465167
167,51.30634970946934
168,51.01125009756995
169,51.572482681029605
170,50.96354965124701
171,50.7696279672593
172,51.714236166598916
173,51.90403859024114
174,51.41333585793791
175,50.86200039887081
176,51.236014438356364
177,51.8739289999033
178,51.84601735313824
179,51.82645677897378
180,51.50053325806712
181,51.147740134149956
182,51.74279927542603
183,51.3521368040194
184,51.191769061097254
185,51.51554524146088
186,51.77678287354338
187,51.07888039889528
188,51.70619043316909
189,51.91080022086629
190,52.04766787531706
191,52.18612698609196
192,51.69967231294327
193,48.629481346487744
194,47.933838305528944
195,46.330986811501184
196,45.17253949501344
197,44.523532841693736
198,43.99211178438409
199,43.650421335246634
200,43.228591695138505
201,42.604566429711376
202,41.95645363212786
203,41.801610966013364
204,41.4379474044031
205,41.02615148466463
206,40.93074529637736
207,40.92769530392823
208,40.68493450197343
209,40.22514000955345
210,39.99647479861651
211,40.04983958942421
212,39.85879993582983
213,39.61557918823303
214,39.599869100156816
215,39.63258880556542
216,39.66162926684271
217,39.27552927106106
218,39.39363689217326
219,39.40223381224796
220,39.20746599579558
221,39.12563841049023
222,39.06913990371672
223,38.841118316929546
224,39.03644938331618
225,39.128863406904095
226,39.11622054497045
227,38.947898254112914
228,38.702001141306006
229,38.879370304683064
230,38.970087634968756
231,38.84913920244256
232,38.91971557500221
233,38.814281534641545
234,38.738000292145706
235,38.710441297729794
236,38.691629321428884
237,38.82294244979457
238,38.88509426491621
239,38.901860108225634
240,38.9059843015362
241,38.90400854310287
242,38.74982007530016
243,38.671513473793254
244,38.64121629087708
245,38.62601253832037
246,38.76882341900265
247,38.53670274034603
248,38.708808362479644
249,38.81399911733853
250,38.69364100435611
251,38.482880244277084
252,38.68631121669508
253,38.497562115120616
254,38.532926609272316
255,38.721513855842694
256,38.65540800947392
257,40.67420648291445
258,41.301780641362264
259,41.885734118711746
260,42.23085399526599
261,42.8209329744782
262,43.18813600850151
263,43.89996589348755
264,44.533114916654654
265,44.599593281145225
266,44.69621036246483
267,44.880445244768225
268,45.324514802216946
269,45.66192381822279
270,45.84317611598046
271,46.09972127237568
272,46.63979938497557
273,46.70710362086824
274,46.935885260911085
275,47.481944810856696
276,47.32119092221472
277,47.70481059932136
278,48.20923530856049
279,48.15065862993679
280,47.60643091634123
281,47.48354927166119
282,47.796880277833004
283,48.52985720712359
284,48.43884441545948
285,48.63922734387245
286,49.16409449137913
287,49.000860866080565
288,48.46347497800416
289,48.17351243119811
290,48.3700162984228
291,48.02392121495805
292,48.21184760416752
293,48.407683646682024
294,48.41259872520501
295,48.748482856836
296,48.26916544846824
297,48.13574305259202
298,48.61378940693
299,49.217101543855605
300,48.98052311513072
301,48.41848223299706
302,48.6792227210843
303,48.9689267848218
304,48.42717251665805
305,48.90711122285608
306,48.59623999965635
307,48.298351275331314
308,48.7762389366074
309,49.15030890142421
310,49.144630173819294
311,49.14781021086674
312,49.519869980900225
313,49.376147522154646
314,48.8525121983842
315,48.68036157050169
316,49.245157102538535
317,49.61807355272945
318,49.14378555312722
319,49.05562852096219
320,49.191070542213524
321,46.667206205923655
322,45.427845806350255
323,44.582991195075756
324,44.04853109574345
325,43.58064239640322
326,43.03428002118027
327,42.56670433356376
328,41.889545969337654
329,41.53652856606763
330,40.912663509503346
331,40.915593778011214
332,40.356132139131454
333,40.23834035138866
334,39.857255009299514
335,39.69658568181278
336,39.54197213317885
337,39.384051698735234
338,39.09614125086237
339,38.89470606041597
340,38.75401327913511
341,38.6377103221561
342,38.53981223863492
343,38.75358647079617
344,38.52556150929094
345,38.35907048886685
346,38.42572210797108
347,38.27817943400648
348,38.46827761447467
349,38.25322107355306
350,38.25589713123004
351,38.41147457070507
352,38.16251370625078
353,38.31448715799648
354,38.39823404539087
355,38.25761868453139
356,38.17801506656615
357,38.13883689720073
358,38.26113129975381
359,38.316128665452474
360,38.02662479741783
361,38.02574181321345
362,37.89091174357122
363,38.10904735310285
364,38.225324061959085
365,37.95796583817883
366,38.120861098768124
367,38.06830695850472
368,38.01808054174857
369,37.851552114127045
370,37.9156441015461
371,37.806853678668475
372,37.891219365461886
373,37.942409924892516
374,38.1049196906206
375,38.034711732820654
376,37.836252333902834
377,37.895882356491775
378,37.7846290040797
379,37.71921676241963
380,37.84714567273549
381,37.91027754369309
382,37.78099331696623
383,37.86529586505103
384,37.9158046817643
385,40.401686059395544
386,40.90007674589312
387,41.410383576997184
388,41.81952860878813
389,42.07523098109081
390,42.50952650678993
391,43.21877923304809
392,43.92662885480957
393,44.19181115756526
394,44.38831021136786
395,44.63819762911295
396,44.98162840292617
397,45.369566779481154
398,45.87290297460504
399,45.918583793865245
400,45.80160047521434
401,46.00088959707468
402,46.1500960738358
403,46.57687567315171
404,47.04904321880256
405,47.21862987793982
406,47.555673402657625
407,47.16154537996509
408,47.090516676876035
409,47.580305570308965
410,48.07992852007219
411,47.68397140520689
412,47.530070304180384
413,48.120792067312905
414,48.09401456790669
415,48.27374905503841
416,47.886151210209576
417,47.35416553859981
418,47.315786813731194
419,47.56989762205242
420,47.78750481914445
421,48.13866317435698
422,48.67687811045691
423,48.428161123071945
424,47.97192593594573
425,47.98618231936012
426,49.16263702474728
427,49.41211627411442
428,48.81104891498648
429,48.35713978709553
430,48.31403501908791
431,48.4809888281532
432,49.468063060314584
433,49.306886708705754
434,49.05008031554617
435,49.234667222814494
436,48.783399858758145
437,48.81687492939137
438,48.68785210184066
439,48.14609748091975
440,47.99757686925659
441,47.87932301056425
442,48.62795570482658
443,49.776213217547564
444,49.480809172409266
445,48.519132112850926
446,48.26467843581297
447,48.71332820570526
