,set2
0,4202.563965
1,4201.282227
2,4192.692383
3,4195.769043
4,4200.641113
5,4198.461426
6,4201.153809
7,4199.743652
8,4188.205078
9,4187.724121
10,4187.243652
11,4186.762695
12,4186.282227
13,4185.80127
14,4185.320313
15,4184.839844
16,4184.358887
17,4172.94873
18,4168.589844
19,4173.846191
20,4174.871582
21,4168.333496
22,4170.0
23,4177.94873
24,4177.05127
25,4167.307617
26,4166.794922
27,4180.384766
28,4176.025879
29,4158.846191
30,4167.307617
31,4188.974121
32,4196.666504
33,4194.615234
34,4192.820313
35,4187.436035
36,4184.615234
37,4186.794922
38,4186.794922
39,4186.794922
40,4186.410156
41,4187.05127
42,4188.077148
43,4185.384766
44,4176.025879
45,4169.743652
46,4180.0
47,4187.820313
48,4182.563965
49,4184.230957
50,4186.410156
51,4177.692383
52,4170.641113
53,4170.769043
54,4168.461426
55,4165.256348
56,4168.461426
57,4165.0
58,4153.589844
59,4153.974121
60,4168.205078
61,4177.94873
62,4172.563965
63,4159.230957
64,4048.076904
65,4047.179443
66,4045.769287
67,4049.743652
68,4056.410156
69,4067.179443
70,4074.871826
71,4076.410156
72,4077.435791
73,4078.974365
74,4078.333252
75,4074.871826
76,4074.358887
77,4081.410156
78,4080.641113
79,4066.410156
80,4065.128174
81,4080.256348
82,4080.256348
83,4072.05127
84,4078.461426
85,4094.487061
86,4107.94873
87,4112.436035
88,4107.692383
89,4105.384766
90,4109.358887
91,4106.794922
92,4105.769043
93,4118.717773
94,4128.077148
95,4123.717773
96,4126.922852
97,4140.384766
98,4134.358887
99,4121.282227
100,4132.05127
101,4152.307617
102,4163.461426
103,4176.538574
104,4188.589844
105,4183.461426
106,4172.94873
107,4168.589844
108,4174.487305
109,4182.94873
110,4186.153809
111,4193.461426
112,4199.615234
113,4191.666504
114,4183.333496
115,4186.282227
116,4182.436035
117,4174.871582
118,4181.282227
119,4185.769043
120,4178.461426
121,4170.769043
122,4174.743652
123,4182.563965
124,4185.384766
125,4185.512695
126,4184.743652
127,4186.153809
128,4198.205078
129,4186.025879
130,4188.846191
131,4199.102539
132,4200.897461
133,4194.743652
134,4187.563965
135,4189.615234
136,4199.743652
137,4204.358887
138,4201.666504
139,4198.333496
140,4190.0
141,4181.282227
142,4184.487305
143,4185.512695
144,4176.410156
145,4171.025879
146,4178.589844
147,4185.512695
148,4186.025879
149,4193.077148
150,4198.717773
151,4198.846191
152,4196.282227
153,4188.589844
154,4181.410156
155,4185.0
156,4190.256348
157,4184.102539
158,4186.153809
159,4192.94873
160,4189.487305
161,4183.461426
162,4182.692383
163,4186.282227
164,4186.153809
165,4182.563965
166,4182.94873
167,4191.538574
168,4195.0
169,4188.461426
170,4187.307617
171,4191.666504
172,4186.025879
173,4175.0
174,4174.358887
175,4175.769043
176,4171.025879
177,4173.974121
178,4184.871582
179,4188.205078
180,4183.717773
181,4183.846191
182,4191.410156
183,4200.897461
184,4202.307617
185,4197.820313
186,4198.461426
187,4205.256348
188,4206.282227
189,4205.512695
190,4211.153809
191,4209.615234
192,4380.897461
193,4385.512695
194,4381.922852
195,4382.179688
196,4385.384766
197,4381.538574
198,4373.846191
199,4373.461426
200,4379.871582
201,4382.820313
202,4387.05127
203,4389.102539
204,4386.538574
205,4390.512695
206,4398.717773
207,4397.94873
208,4394.230957
209,4395.897461
210,4398.333496
211,4393.846191
212,4387.563965
213,4390.641113
214,4393.205078
215,4380.641113
216,4372.692383
217,4375.256348
218,4378.461426
219,4384.102539
