,set2
0,4479.230957
1,4492.820313
2,4489.743652
3,4479.487305
4,4473.717773
5,4466.410156
6,4465.641113
7,4473.461426
8,4478.974121
9,4484.743652
10,4490.512695
11,4485.0
12,4477.436035
13,4477.05127
14,4475.128418
15,4472.820313
16,4474.487305
17,4477.179688
18,4477.692383
19,4477.563965
20,4473.846191
21,4465.641113
22,4459.871582
23,4453.077148
24,4445.256348
25,4445.512695
26,4450.512695
27,4446.922852
28,4444.230957
29,4450.0
30,4446.666504
31,4440.384766
32,4448.846191
33,4456.538574
34,4448.077148
35,4438.205078
36,4443.846191
37,4454.230957
38,4449.615234
39,4435.128418
40,4434.615234
41,4447.436035
42,4450.897461
43,4449.743652
44,4453.974121
45,4451.153809
46,4439.743652
47,4431.794922
48,4425.256348
49,4421.025879
50,4423.846191
51,4422.692383
52,4414.743652
53,4413.717773
54,4418.846191
55,4423.846191
56,4430.128418
57,4434.230957
58,4434.230957
59,4434.230957
60,4432.307617
61,4425.128418
62,4416.410156
63,4409.743652
64,4113.461426
65,4128.077148
66,4127.307617
67,4113.974121
68,4104.102539
69,4100.256348
70,4101.282227
71,4105.641113
72,4108.333496
73,4108.717773
74,4108.974121
75,4108.589844
76,4107.563965
77,4108.333496
78,4109.487305
79,4109.102539
80,4107.307617
81,4103.333496
82,4098.846191
83,4096.666504
84,4094.102539
85,4090.0
86,4088.076904
87,4090.128174
88,4092.179443
89,4091.666748
90,4089.230713
91,4087.94873
92,4083.846191
93,4076.538574
94,4072.692383
95,4073.076904
96,4077.820557
97,4083.205078
98,4086.666748
99,4088.974365
100,4092.307617
101,4092.820557
102,4083.461426
103,4077.820557
104,4086.025635
105,4093.461426
106,4087.692383
107,4086.153809
108,4101.025879
109,4112.05127
110,4110.384766
111,4107.05127
112,4103.333496
113,4095.128174
114,4088.205078
115,4089.102539
116,4091.410156
117,4091.538574
118,4093.461426
119,4096.153809
120,4094.615479
121,4090.256348
122,4092.307617
123,4094.102539
124,4083.205078
125,4077.307617
126,4086.538574
127,4090.641113
128,4131.080566
129,4128.406738
130,4125.732422
131,4123.058594
132,4120.384766
133,4123.461426
134,4120.384766
135,4118.589844
136,4129.743652
137,4137.179688
138,4126.922852
139,4112.820313
140,4107.820313
141,4110.897461
142,4118.205078
143,4125.256348
144,4123.333496
145,4118.589844
146,4126.153809
147,4137.692383
148,4142.05127
149,4142.05127
150,4137.05127
151,4125.769043
152,4114.102539
153,4110.641113
154,4118.333496
155,4126.282227
156,4121.922852
157,4122.820313
158,4137.692383
159,4146.153809
160,4143.461426
161,4133.717773
162,4122.820313
163,4122.563965
164,4125.512695
165,4122.563965
166,4121.025879
167,4123.077148
168,4127.820313
169,4135.256348
170,4141.922852
171,4138.589844
172,4124.102539
173,4117.436035
174,4120.512695
175,4113.846191
176,4106.025879
177,4108.205078
178,4102.563965
179,4094.230713
180,4105.384766
181,4115.0
182,4101.410156
183,4086.538574
184,4090.0
185,4101.282227
186,4107.307617
187,4111.538574
188,4110.641113
189,4100.769043
190,4099.871582
191,4111.410156
192,4106.282227
193,4105.641113
194,4107.94873
195,4111.538574
196,4108.461426
197,4111.538574
198,4123.974121
