,set1
0,4134.871582
1,4135.128418
2,4129.743652
3,4125.256348
4,4127.94873
5,4128.077148
6,4124.102539
7,4123.717773
8,4129.487305
9,4135.897461
10,4138.333496
11,4138.461426
12,4137.179688
13,4135.769043
14,4136.153809
15,4135.512695
16,4134.230957
17,4135.384766
18,4135.897461
19,4130.641113
20,4124.102539
21,4126.410156
22,4131.538574
23,4132.94873
24,4135.384766
25,4138.974121
26,4138.974121
27,4138.333496
28,4139.102539
29,4138.077148
30,4139.358887
31,4143.205078
32,4142.179688
33,4136.794922
34,4136.538574
35,4136.282227
36,4130.384766
37,4133.077148
38,4139.230957
39,4135.769043
40,4133.974121
41,4131.922852
42,4124.102539
43,4121.282227
44,4122.563965
45,4120.512695
46,4121.410156
47,4124.230957
48,4126.922852
49,4137.179688
50,4141.666504
51,4132.179688
52,4126.282227
53,4127.307617
54,4128.333496
55,4131.666504
56,4138.461426
57,4140.384766
58,4136.538574
59,4135.769043
60,4137.820313
61,4135.512695
62,4128.461426
63,4126.153809
64,4129.487305
65,4129.615234
66,4125.897461
67,4123.461426
68,4123.589844
69,4123.974121
70,4123.846191
71,4123.717773
72,4123.717773
73,4123.461426
74,4121.538574
75,4120.769043
76,4120.128418
77,4116.282227
78,4115.384766
79,4121.538574
80,4123.589844
81,4122.05127
82,4124.102539
83,4123.974121
84,4122.692383
85,4126.794922
86,4128.974121
87,4126.666504
88,4125.512695
89,4127.563965
90,4136.666504
91,4137.179688
92,4137.94873
93,4136.153809
94,4137.94873
95,4140.769043
96,4138.461426
97,4136.538574
98,4138.461426
99,4139.102539
100,4137.820313
101,4137.94873
102,4137.94873
103,4134.102539
104,4129.230957
105,4127.179688
106,4126.025879
107,4123.333496
108,4123.974121
109,4127.05127
110,4125.769043
111,4128.077148
112,4137.692383
113,4142.436035
114,4138.461426
115,4137.436035
116,4140.128418
117,4139.743652
118,4137.436035
119,4136.410156
120,4136.410156
121,4137.307617
122,4136.666504
123,4136.794922
124,4136.538574
125,4132.820313
126,4131.282227
127,4135.897461
128,4135.384766
129,4126.538574
130,4122.820313
131,4127.820313
132,4129.102539
133,4126.153809
134,4127.94873
135,4134.487305
136,4137.179688
137,4135.384766
138,4135.0
139,4137.563965
140,4140.128418
141,4140.897461
142,4140.128418
143,4140.512695
144,4140.769043
145,4140.128418
146,4140.128418
147,4140.256348
148,4140.641113
149,4140.897461
150,4139.487305
151,4138.846191
152,4140.256348
153,4140.512695
154,4142.94873
155,4150.897461
156,4153.717773
157,4149.615234
158,4150.512695
159,4150.384766
160,4141.794922
161,4141.282227
162,4151.153809
163,4153.846191
164,4149.871582
165,4152.05127
166,4152.179688
167,4147.307617
168,4146.666504
169,4148.717773
170,4145.512695
171,4140.256348
172,4144.487305
173,4151.538574
174,4146.666504
175,4138.333496
176,4140.641113
177,4144.230957
178,4140.256348
179,4138.589844
180,4138.205078
181,4137.692383
182,4138.589844
183,4137.563965
184,4139.615234
185,4142.563965
