,set3
0,4164.487305
1,4151.538574
2,4135.641113
3,4136.666504
4,4141.025879
5,4133.333496
6,4121.538574
7,4129.230957
8,4144.230957
9,4140.256348
10,4130.384766
11,4126.538574
12,4128.333496
13,4133.846191
14,4139.230957
15,4138.077148
16,4135.641113
17,4138.205078
18,4140.512695
19,4137.05127
20,4129.358887
21,4128.589844
22,4140.384766
23,4147.94873
24,4143.974121
25,4139.487305
26,4140.897461
27,4141.410156
28,4141.666504
29,4142.436035
30,4136.282227
31,4127.436035
32,4123.589844
33,4121.666504
34,4128.077148
35,4142.820313
36,4142.307617
37,4137.05127
38,4150.0
39,4153.589844
40,4140.0
41,4136.282227
42,4138.846191
43,4133.717773
44,4133.077148
45,4139.487305
46,4142.692383
47,4144.358887
48,4141.666504
49,4137.05127
50,4137.05127
51,4138.846191
52,4139.358887
53,4138.846191
54,4140.256348
55,4140.512695
56,4137.692383
57,4133.077148
58,4135.384766
59,4141.538574
60,4138.077148
61,4134.487305
62,4141.282227
63,4142.436035
64,4131.794922
65,4129.487305
66,4142.436035
67,4138.077148
68,4120.512695
69,4129.487305
70,4139.871582
71,4122.820313
72,4120.128418
73,4140.641113
74,4141.282227
75,4133.846191
76,4139.871582
77,4132.436035
78,4120.0
79,4132.692383
80,4150.512695
81,4147.820313
82,4134.102539
83,4126.282227
84,4124.102539
85,4121.282227
86,4123.461426
87,4135.384766
88,4140.384766
89,4133.717773
90,4133.333496
91,4141.282227
92,4137.179688
93,4130.769043
94,4131.153809
95,4132.05127
96,4137.307617
97,4136.282227
98,4123.846191
99,4120.384766
100,4125.384766
101,4119.230957
102,4121.025879
103,4132.820313
104,4129.871582
105,4128.589844
106,4135.897461
107,4139.102539
108,4137.820313
109,4125.384766
110,4109.358887
111,4116.153809
112,4134.615234
113,4135.256348
114,4132.179688
115,4134.230957
116,4135.512695
117,4138.974121
118,4143.077148
119,4145.128418
120,4141.538574
121,4136.410156
122,4136.153809
123,4137.307617
124,4130.512695
125,4123.589844
126,4124.615234
127,4117.94873
128,4093.076904
129,4098.333496
130,4095.641113
131,4082.692383
132,4078.974365
133,4087.564209
134,4088.076904
