,set3
0,8.975446542519627
1,8.794989255496269
2,8.558962392246206
3,8.850581039655244
4,8.46580001859271
5,8.75489407540857
6,8.892732385843273
7,8.729210621770935
8,8.714210497100398
9,8.633402506053136
10,8.55219663195453
11,8.471247499799459
12,8.840655312199504
13,8.61055826902473
14,8.456117685788556
15,8.752519145927323
16,8.524976210436277
17,8.522653969253495
18,8.670697791811218
19,8.3691041076644
20,8.667873862715323
21,8.366993825923439
22,8.66643472804668
23,8.591147415651292
24,8.666058447671656
25,8.816172951819876
26,8.666474175238987
27,8.816946233317159
28,8.592571470077457
29,8.518331962530572
30,8.51921094733342
31,8.670194782615805
32,8.521275493000863
33,8.747443225405796
34,8.598689003572098
35,8.825004453552646
36,8.37638206858709
37,8.60281529611555
38,8.679298508622113
39,8.755826786994318
40,8.382395446444633
41,8.534000295143361
42,8.46063757001492
43,8.46230392584268
44,8.538996391464869
45,8.690712316175507
46,8.467449314655507
47,8.544205228202825
48,8.845978127859869
49,8.847766287800976
50,8.399568165450487
51,8.851382380027227
52,8.553207693479177
53,8.555042994630737
54,8.556887286928838
55,8.708739678479628
56,8.785599370546093
57,8.487465647709524
58,8.714337868867993
59,8.716215459395729
60,8.868097904308092
61,8.494984742227146
62,8.571875559888541
63,8.573769987040784
64,12.07472763645677
65,11.690760792298068
66,11.673491783849729
67,11.9602378067714
68,11.644926223205667
69,11.777964790130984
70,11.834153362301477
71,11.738331945148651
72,11.71531997136636
73,11.70612037050198
74,11.546345598231486
75,11.68697533478735
76,11.753157861600402
77,11.52009866632826
78,11.58803809856068
79,11.6572530786428
80,11.728062644570638
81,11.349213263329794
82,11.645921942619156
83,11.718182389157391
84,11.340995181699984
85,11.48933972096278
86,11.413171428647008
87,11.487415970311762
88,11.7119626429178
89,11.33681865290482
90,11.636958436314304
91,11.712357776763223
92,11.637989841326862
93,11.413827432855028
94,11.489845126185202
95,11.491022207500333
96,11.342346488829111
97,11.49380298903194
98,11.645378063163454
99,11.422058988523418
100,11.423834360016787
101,11.500694218924275
102,11.577630007599724
103,11.654634243104454
104,11.65669980483079
105,11.508820321323594
106,11.510990072964162
107,11.438203974722096
108,11.6654575096379
109,11.66774664769751
110,11.74506776257771
111,11.372417572907782
112,11.37479314643782
113,11.677191859651469
114,11.379611367523289
115,11.757049570959408
116,11.534504587862564
117,11.536974729051066
118,11.464458479607464
119,11.541954483691178
120,11.544461527067778
121,11.546978522156564
122,11.624504494353978
123,11.627038570116415
124,11.554579966567744
125,11.857127982322243
126,11.70968198913258
127,11.487241424137991
128,16.943446084713788
129,16.861720601758478
130,16.60396299961994
131,16.552030844492858
132,16.61519116888621
133,16.44943433759005
134,16.901863637547574
135,16.624082790781458
136,16.150442104004142
137,16.18988081054779
138,16.411219659341125
139,16.300248470762657
140,16.554113139725285
141,16.4773824307931
142,16.406304795297018
143,16.024843826984423
144,16.550380600543953
145,16.175433333216713
146,16.292511719379785
147,16.207154278788447
148,16.079692413085326
149,15.995927371565122
150,15.99320437905521
151,16.353175395399887
152,16.29733172486793
153,16.225579905131404
154,16.495536165105637
155,16.296138569186258
156,16.377529340695535
157,16.51515421189837
158,16.803594499616217
159,16.486536900167838
160,16.213931147596597
161,16.768084979137328
162,16.736102014615472
163,16.51606666508372
164,16.073318298131294
165,16.14530040758937
166,16.339662793066513
167,16.22914377276013
168,16.07241616448424
169,16.454426880851678
170,16.55919484475209
171,16.43223480432635
172,16.456808107208282
173,16.555402005709073
174,16.839082594436626
175,16.224924512581545
176,16.196992850347304
177,16.572017424157735
178,16.196181322608002
179,16.64323303876884
180,16.95266160812858
181,16.41309908474426
182,16.578664534021975
183,16.88345223309241
184,16.684965468541954
185,16.79453663460744
186,16.639216390990057
187,16.431741115392985
188,16.860408811653095
189,16.83107585642747
190,16.2811388710042
191,16.30436166955967
192,20.599736922530028
193,20.791899144435288
194,20.55347895562161
195,20.22482467479084
196,20.517044770024157
197,20.970890071521183
198,20.27629102809778
199,20.447722277294147
200,20.579188122499566
201,20.175860443521398
202,20.493392385554024
203,20.10161177001047
204,20.40760007455997
205,20.350732825042343
206,20.453780099113697
207,20.262737298599557
208,20.664472345481208
209,20.44348117085706
210,20.491676423112747
211,20.46333182137087
212,20.81899260888496
213,20.32641817435177
214,20.70990134902309
215,20.61871254360592
216,20.553559451262203
217,20.604063204581152
218,20.429304165351
219,20.68255735231321
220,20.498650725795954
221,20.06551180766997
222,19.968168992898686
223,20.2894011507314
224,20.04148913091728
225,20.37437753324653
226,20.610124967203088
227,20.11921662607592
228,20.007955412147435
229,20.71358115605343
230,20.516945700253277
231,20.753897845784262
232,20.35222527701776
233,20.58653907069945
234,20.49700424898021
235,20.413700665123123
236,20.833578193802417
237,20.78465083267932
238,20.362794388405717
239,20.24466139662168
240,20.68084724160265
241,20.39675684001645
242,20.78345862828867
243,20.65515158653604
244,20.437350630180735
245,20.841589760842965
246,20.456472503100663
247,20.46887665447203
248,20.66961029904137
249,20.63938408119524
250,20.56194405782194
251,20.901615065661726
252,20.455115844107212
253,20.3397455160725
254,20.36465412281695
255,20.47114575727191
256,19.799396266772497
257,20.596556133170143
258,21.56892535475341
259,21.906240335893997
260,21.705115718410628
261,21.547922136793964
262,21.77385549831129
263,22.1209790720884
264,22.726181922296817
265,22.58440163254272
266,22.17117810941763
267,22.448532657373967
268,22.608052055459208
269,22.733511561470497
270,22.918400018316547
271,23.20698414063777
272,23.273070190728617
273,22.83288498685684
274,22.69029279787575
275,23.06495039254504
276,22.906702016905328
277,23.074891965704587
278,23.161075754671064
279,23.62532049523101
280,23.73583030734031
281,23.537856453477545
282,23.355818096773767
283,23.541923952899985
284,23.56328144403985
285,23.411808265501698
286,23.130671177536943
287,23.514390678587592
288,23.667623902000678
289,23.58591967897829
290,23.37616289305924
291,23.742268903771865
292,23.95124846245765
293,23.913519126277407
294,23.595141577289063
295,23.673355537044703
296,23.61112423579097
297,23.508715488491497
298,23.672072630772316
299,23.596117519270003
300,23.52569276923417
301,23.69829202331805
302,24.203770645968618
303,24.10961822098308
304,23.976970821761377
305,23.51876813775131
306,23.658042111488665
307,23.642169760424544
308,23.793872803979813
309,23.96948570251059
310,24.061505690424134
311,24.25139158649401
312,23.93870542623575
313,23.75024015085745
314,24.044451623267808
315,24.00794332780593
316,24.14531009476089
317,24.43485583194884
318,24.124784479426356
319,24.276230254500543
