,set3
0,4134.102539
1,4137.307617
2,4137.94873
3,4137.563965
4,4138.974121
5,4138.333496
6,4136.025879
7,4133.974121
8,4134.615234
9,4136.025879
10,4137.179688
11,4138.077148
12,4133.974121
13,4127.436035
14,4125.512695
15,4124.487305
16,4121.410156
17,4122.179688
18,4125.769043
19,4124.615234
20,4122.307617
21,4122.563965
22,4122.94873
23,4122.436035
24,4123.333496
25,4123.974121
26,4129.743652
27,4138.077148
28,4134.743652
29,4128.974121
30,4135.256348
31,4141.282227
32,4136.538574
33,4134.743652
34,4135.256348
35,4127.563965
36,4122.05127
37,4124.487305
38,4128.589844
39,4129.358887
40,4127.436035
41,4125.128418
42,4124.102539
43,4120.897461
44,4119.743652
45,4124.871582
46,4126.025879
47,4124.743652
48,4129.743652
49,4135.897461
50,4137.436035
51,4135.256348
52,4130.641113
53,4123.333496
54,4121.794922
55,4133.205078
56,4144.871582
57,4140.128418
58,4133.846191
59,4136.922852
60,4136.282227
61,4135.512695
62,4137.436035
63,4134.871582
64,4154.487305
65,4153.333496
66,4152.692383
67,4154.487305
68,4153.974121
69,4154.615234
70,4157.692383
71,4157.94873
72,4161.666504
73,4169.102539
74,4174.102539
75,4166.922852
76,4155.769043
77,4159.743652
78,4164.102539
79,4155.384766
80,4156.025879
81,4169.358887
82,4170.897461
83,4165.769043
84,4167.307617
85,4167.94873
86,4168.974121
87,4168.589844
88,4161.025879
89,4154.230957
90,4153.461426
91,4154.358887
92,4152.692383
93,4153.077148
94,4157.692383
95,4163.974121
96,4167.179688
97,4161.922852
98,4155.384766
99,4158.205078
100,4164.487305
101,4161.538574
102,4153.717773
103,4154.102539
104,4154.743652
105,4146.410156
106,4140.0
107,4141.794922
108,4140.641113
109,4135.641113
110,4136.282227
111,4144.358887
112,4153.461426
113,4156.153809
114,4153.205078
115,4152.179688
116,4152.05127
117,4151.922852
118,4151.794922
119,4151.666504
120,4151.538574
121,4151.410156
122,4151.282227
123,4150.0
124,4149.358887
125,4151.794922
126,4152.436035
127,4151.794922
128,4138.461426
129,4138.717773
130,4130.641113
131,4127.307617
132,4129.487305
133,4127.563965
134,4121.538574
135,4121.922852
136,4125.512695
137,4126.794922
138,4132.94873
139,4141.666504
140,4138.974121
141,4127.307617
142,4130.256348
143,4139.102539
144,4132.820313
145,4124.230957
146,4125.769043
147,4131.153809
148,4136.153809
149,4139.230957
150,4139.358887
151,4145.769043
152,4154.743652
153,4154.871582
154,4153.333496
155,4154.102539
156,4149.615234
157,4140.897461
158,4137.563965
159,4140.128418
160,4141.025879
161,4138.461426
162,4137.563965
163,4141.410156
164,4144.615234
165,4140.641113
166,4137.179688
167,4137.692383
168,4131.538574
169,4125.769043
170,4132.307617
171,4137.94873
172,4135.384766
173,4134.230957
174,4134.743652
175,4143.205078
176,4154.230957
177,4149.487305
178,4131.538574
179,4126.666504
180,4136.153809
181,4135.512695
182,4125.384766
183,4122.820313
184,4128.077148
185,4127.05127
186,4126.410156
187,4132.820313
188,4136.794922
189,4137.179688
190,4133.846191
191,4124.871582
192,4152.179688
193,4151.666504
194,4151.666504
195,4146.538574
196,4138.974121
197,4137.563965
198,4137.692383
199,4135.0
200,4133.974121
201,4135.384766
202,4138.077148
203,4139.487305
204,4137.692383
205,4137.820313
206,4140.128418
207,4138.333496
208,4136.025879
209,4137.436035
210,4140.0
211,4139.102539
212,4133.974121
213,4132.05127
214,4135.384766
215,4137.820313
216,4139.487305
217,4140.128418
218,4137.692383
219,4135.512695
220,4136.666504
221,4136.282227
222,4135.641113
223,4136.025879
224,4137.692383
225,4139.487305
226,4133.717773
227,4123.333496
228,4121.922852
229,4127.820313
230,4130.0
231,4128.846191
232,4129.102539
233,4128.077148
234,4125.0
235,4122.563965
236,4122.05127
237,4121.282227
238,4120.512695
239,4122.563965
240,4127.820313
241,4127.307617
242,4124.358887
243,4131.282227
244,4141.282227
245,4142.179688
246,4139.615234
247,4140.0
248,4140.128418
249,4139.230957
250,4134.230957
251,4129.487305
252,4127.820313
253,4124.102539
254,4121.922852
255,4121.282227
256,4133.205078
257,4124.230957
258,4120.256348
259,4122.820313
260,4126.666504
261,4128.461426
262,4124.871582
263,4121.666504
264,4120.769043
265,4122.05127
266,4123.846191
267,4125.128418
268,4125.897461
269,4126.282227
270,4131.922852
271,4138.461426
272,4137.563965
273,4133.589844
274,4134.487305
275,4137.307617
276,4137.692383
277,4136.794922
278,4134.102539
279,4136.410156
280,4140.384766
281,4141.025879
282,4140.256348
283,4136.794922
284,4135.512695
285,4140.256348
286,4142.563965
287,4138.077148
288,4138.077148
289,4138.717773
290,4128.589844
291,4120.769043
292,4121.282227
293,4120.641113
294,4119.871582
295,4123.974121
296,4125.384766
297,4119.358887
298,4120.384766
299,4130.0
300,4131.922852
301,4125.512695
302,4123.205078
303,4123.205078
304,4120.769043
305,4123.461426
306,4128.461426
307,4128.205078
308,4127.563965
309,4126.282227
310,4124.743652
311,4123.589844
312,4117.05127
313,4107.94873
314,4107.563965
315,4110.384766
316,4106.153809
317,4103.974121
318,4108.205078
319,4108.333496
320,4141.410156
321,4139.615234
322,4140.128418
323,4140.512695
324,4138.589844
325,4137.820313
326,4137.179688
327,4136.025879
328,4135.128418
329,4135.256348
330,4137.05127
331,4139.358887
332,4140.0
333,4139.358887
334,4138.589844
335,4137.05127
336,4135.384766
337,4135.256348
338,4136.666504
339,4136.538574
340,4131.922852
341,4129.743652
342,4128.974121
343,4122.307617
344,4123.589844
345,4135.256348
346,4138.974121
347,4137.94873
348,4141.538574
349,4139.358887
350,4135.897461
351,4139.102539
352,4139.358887
353,4138.205078
354,4139.487305
355,4137.94873
356,4134.358887
357,4128.974121
358,4126.153809
359,4131.794922
360,4136.794922
361,4136.922852
362,4133.589844
363,4125.384766
364,4122.179688
365,4125.512695
366,4124.230957
367,4123.461426
368,4130.0
369,4129.487305
370,4123.205078
371,4125.897461
372,4129.871582
373,4125.641113
374,4125.128418
375,4137.05127
376,4145.0
377,4137.05127
378,4132.692383
379,4134.487305
380,4130.641113
381,4127.179688
382,4126.153809
383,4123.461426
384,4167.179688
385,4166.794922
386,4168.589844
387,4168.717773
388,4166.794922
389,4169.230957
390,4173.205078
391,4174.358887
392,4178.974121
393,4184.871582
394,4183.589844
395,4175.897461
396,4168.333496
397,4168.077148
398,4170.641113
399,4167.307617
400,4165.769043
401,4171.282227
402,4174.230957
403,4170.897461
404,4168.717773
405,4170.128418
406,4172.820313
407,4168.717773
408,4156.153809
409,4149.358887
410,4154.230957
411,4152.307617
412,4141.282227
413,4142.94873
414,4152.820313
415,4154.358887
416,4153.077148
417,4150.384766
418,4143.846191
419,4146.666504
420,4157.563965
421,4156.538574
422,4151.153809
423,4154.615234
424,4153.461426
425,4142.820313
426,4138.461426
427,4140.512695
428,4138.333496
429,4136.922852
430,4138.717773
431,4138.205078
432,4143.589844
433,4152.436035
434,4153.846191
435,4149.358887
436,4148.644531
437,4147.930176
438,4147.216309
439,4146.501953
440,4145.787598
441,4145.073242
442,4144.358887
443,4142.179688
444,4147.436035
445,4153.846191
446,4148.589844
447,4139.358887
448,4138.461426
449,4139.230957
450,4135.897461
451,4136.410156
452,4138.461426
453,4138.846191
454,4136.922852
455,4135.128418
456,4136.153809
457,4135.384766
458,4134.871582
459,4138.589844
460,4138.974121
461,4136.153809
462,4138.589844
463,4140.769043
464,4137.05127
465,4136.538574
466,4139.230957
467,4139.743652
468,4140.641113
469,4144.487305
470,4149.230957
471,4151.922852
472,4151.794922
473,4150.769043
474,4148.974121
475,4145.384766
476,4141.153809
477,4139.871582
478,4141.538574
479,4143.077148
480,4141.282227
481,4140.0
482,4140.384766
483,4140.0
484,4140.769043
485,4141.153809
486,4138.974121
487,4140.512695
488,4138.205078
489,4126.794922
490,4122.820313
491,4128.589844
492,4127.05127
493,4121.538574
494,4125.128418
495,4133.974121
496,4140.641113
497,4141.794922
498,4137.820313
499,4135.256348
500,4137.307617
501,4137.563965
502,4129.615234
503,4121.153809
504,4123.077148
505,4126.025879
506,4124.487305
507,4129.358887
508,4138.846191
509,4140.384766
510,4139.487305
511,4139.615234
512,4167.05127
513,4158.077148
514,4151.153809
515,4155.0
516,4154.871582
517,4151.025879
518,4150.512695
519,4150.512695
520,4151.538574
521,4153.717773
522,4154.871582
523,4154.615234
524,4155.128418
525,4155.256348
526,4155.769043
527,4156.153809
528,4155.897461
529,4155.512695
530,4157.307617
531,4160.512695
532,4159.615234
533,4159.871582
534,4165.256348
535,4169.871582
536,4171.025879
537,4172.307617
538,4174.102539
539,4170.897461
540,4168.333496
541,4169.615234
542,4164.871582
543,4161.025879
544,4168.846191
545,4169.487305
546,4155.769043
547,4151.666504
548,4158.846191
549,4158.461426
550,4158.205078
551,4161.666504
552,4157.94873
553,4155.128418
554,4156.153809
555,4148.717773
556,4139.871582
557,4140.0
558,4142.436035
559,4145.512695
560,4153.717773
561,4153.974121
562,4144.102539
563,4142.820313
564,4152.307617
565,4155.512695
566,4147.436035
567,4146.538574
568,4150.256348
569,4144.102539
570,4140.128418
571,4147.94873
572,4150.128418
573,4141.153809
574,4137.692383
575,4138.461426
576,4159.615234
577,4147.05127
578,4135.641113
579,4144.102539
580,4155.512695
581,4154.102539
582,4148.205078
583,4143.461426
584,4138.333496
585,4137.94873
586,4140.256348
587,4145.256348
588,4154.230957
589,4156.538574
590,4155.897461
591,4159.743652
592,4159.102539
593,4153.333496
594,4159.230957
595,4171.666504
596,4167.692383
597,4154.487305
598,4153.333496
599,4160.769043
600,4160.0
601,4156.282227
602,4156.410156
603,4155.512695
604,4157.94873
605,4168.205078
606,4174.102539
607,4165.0
608,4155.384766
609,4154.615234
610,4155.512695
611,4152.307617
612,4142.179688
613,4136.153809
614,4145.769043
615,4154.230957
616,4142.94873
617,4133.846191
618,4146.922852
619,4157.820313
620,4152.820313
621,4150.0
622,4148.974121
623,4141.922852
624,4135.128418
625,4139.102539
626,4148.846191
627,4151.153809
628,4145.769043
629,4141.794922
630,4140.128418
631,4136.025879
632,4135.384766
633,4136.922852
634,4138.846191
635,4140.897461
636,4131.025879
637,4118.589844
638,4120.641113
639,4125.769043
640,4137.307617
641,4137.692383
642,4140.256348
643,4143.077148
644,4144.358887
645,4141.282227
646,4138.589844
647,4140.0
648,4138.077148
649,4137.436035
650,4143.589844
651,4144.230957
652,4140.897461
653,4137.05127
654,4127.05127
655,4120.512695
656,4122.94873
657,4126.538574
658,4126.410156
659,4124.871582
660,4123.205078
661,4124.102539
662,4123.717773
663,4125.769043
664,4136.538574
665,4141.282227
666,4137.179688
667,4137.307617
668,4138.333496
669,4135.641113
670,4136.538574
671,4140.897461
672,4141.922852
673,4140.384766
674,4137.436035
675,4133.974121
676,4135.897461
677,4136.025879
678,4129.871582
679,4129.102539
680,4129.871582
681,4123.333496
682,4123.589844
683,4128.205078
684,4126.025879
685,4125.769043
686,4129.230957
687,4130.641113
688,4134.230957
689,4137.307617
690,4138.205078
691,4140.384766
692,4136.025879
693,4123.717773
694,4118.205078
695,4127.05127
696,4140.769043
697,4138.461426
698,4125.256348
699,4121.025879
