,set3
0,4138.461426
1,4137.820313
2,4130.0
3,4120.897461
4,4126.538574
5,4135.128418
6,4127.05127
7,4116.410156
8,4125.512695
9,4137.94873
10,4137.820313
11,4135.512695
12,4136.666504
13,4138.205078
14,4138.846191
15,4141.025879
16,4139.743652
17,4139.487305
18,4148.077148
19,4161.153809
20,4171.282227
21,4167.692383
22,4159.743652
23,4163.589844
24,4172.563965
25,4173.974121
26,4167.692383
27,4162.436035
28,4166.666504
29,4175.641113
30,4179.358887
31,4182.179688
32,4185.897461
33,4185.641113
34,4188.717773
35,4198.846191
36,4209.358887
37,4211.666504
38,4203.589844
39,4198.717773
40,4208.461426
41,4222.436035
42,4227.692383
43,4220.0
44,4213.205078
45,4220.128418
46,4231.025879
47,4241.153809
48,4246.666504
49,4245.897461
50,4252.179688
51,4265.769043
52,4269.487305
53,4263.333496
54,4261.666504
55,4266.794922
56,4271.922852
57,4271.410156
58,4261.025879
59,4254.871582
60,4265.384766
61,4275.128418
62,4276.666504
63,4280.128418
64,3989.358887
65,3996.025635
66,3998.589844
67,3995.384521
68,3989.230713
69,3982.94873
70,3990.897461
71,4003.333252
72,4001.410156
73,4002.05127
74,4006.281982
75,3995.128174
76,3987.94873
77,3987.05127
78,3976.410156
79,3977.05127
80,3987.564209
81,3979.230713
82,3969.102539
83,3979.871826
84,3984.102539
85,3972.05127
86,3970.897461
87,3982.05127
88,3985.256348
89,3974.358887
90,3966.410156
91,3969.743652
92,3975.256348
93,3971.538574
94,3960.256348
95,3961.666748
96,3971.923096
97,3968.461426
98,3956.025635
99,3956.538574
100,3967.564209
101,3968.974365
102,3967.05127
103,3972.692383
104,3978.974365
105,3978.461426
106,3970.769287
107,3967.05127
108,3973.461426
109,3983.974365
110,3988.205078
111,3982.179443
112,3973.589844
113,3971.410156
114,3972.564209
115,3971.281982
116,3971.025635
117,3973.589844
118,3973.589844
119,3975.384521
120,3978.205078
121,3972.05127
122,3971.153809
123,3981.794922
124,3980.769287
125,3974.230713
126,3978.718018
127,3978.333252
128,4197.563965
129,4196.153809
130,4195.256348
131,4199.743652
132,4209.358887
133,4211.282227
134,4208.077148
135,4211.666504
136,4220.256348
137,4222.436035
138,4217.94873
139,4214.615234
140,4218.717773
141,4229.102539
142,4228.461426
143,4222.307617
144,4223.333496
145,4218.077148
146,4213.461426
147,4227.179688
148,4240.256348
149,4242.307617
150,4244.871582
151,4242.436035
152,4230.128418
153,4229.871582
154,4248.589844
155,4259.615234
156,4253.461426
157,4246.538574
158,4252.94873
159,4263.461426
160,4266.794922
161,4264.487305
162,4259.102539
163,4257.05127
164,4261.282227
165,4274.615234
166,4277.820313
167,4265.512695
168,4259.230957
169,4262.820313
170,4263.974121
171,4260.897461
172,4260.641113
173,4261.282227
174,4261.410156
175,4261.410156
176,4262.436035
177,4268.461426
178,4272.179688
179,4275.0
180,4279.230957
181,4280.641113
182,4280.769043
183,4279.615234
184,4278.077148
185,4278.974121
186,4279.102539
187,4277.307617
188,4282.563965
189,4293.589844
190,4299.102539
191,4307.692383
192,4090.897461
193,4092.307617
194,4091.794922
195,4087.179443
196,4090.384521
197,4098.461426
198,4096.153809
199,4091.794922
200,4101.282227
201,4105.512695
202,4095.641113
203,4092.307617
204,4092.307617
205,4084.615479
206,4083.205078
207,4091.666748
208,4091.153809
209,4083.076904
210,4073.974365
211,4066.666748
212,4071.410156
213,4076.538574
214,4066.153809
215,4059.102539
216,4066.666748
217,4063.974365
218,4048.846191
219,4051.025635
220,4061.153809
221,4055.256348
222,4047.307617
223,4046.794922
224,4043.846191
225,4043.589844
226,4043.718018
227,4038.333252
228,4033.846191
229,4031.153809
230,4032.94873
231,4036.923096
232,4032.179443
233,4031.281982
234,4036.923096
235,4037.435791
236,4038.846191
237,4045.512939
238,4050.897461
239,4048.718018
240,4038.333252
241,4032.820557
242,4036.666748
243,4031.281982
244,4022.05127
245,4021.538574
246,4020.769287
247,4019.615479
248,4022.564209
249,4023.205078
250,4019.358887
251,4020.641113
252,4027.692383
253,4032.94873
254,4031.538574
255,4023.974365
256,3929.358887
257,3925.128174
258,3915.769287
259,3909.871826
260,3910.897461
261,3908.846191
262,3896.794922
263,3890.512939
264,3891.410156
265,3890.641113
266,3892.435791
267,3889.743652
268,3883.718018
269,3893.589844
270,3909.871826
271,3907.94873
272,3900.384521
273,3897.94873
274,3890.641113
275,3890.769287
276,3898.718018
277,3898.076904
278,3888.333252
279,3880.512939
280,3882.94873
281,3892.820557
282,3897.179443
283,3893.205078
284,3893.076904
285,3896.410156
286,3892.179443
287,3891.153809
288,3898.718018
289,3899.743652
290,3894.487061
291,3899.743652
292,3907.94873
293,3911.410156
294,3921.281982
295,3928.974365
296,3926.153809
297,3926.153809
298,3926.538574
299,3921.794922
300,3926.410156
301,3934.487061
302,3922.692383
303,3908.461426
304,3912.435791
305,3912.820557
306,3907.692383
307,3919.487061
308,3933.076904
309,3926.923096
310,3924.102539
311,3926.923096
312,3915.897461
313,3905.128174
314,3908.461426
315,3912.435791
316,3904.102539
317,3896.153809
318,3901.794922
319,3910.384521
320,4144.230957
321,4153.974121
322,4153.077148
323,4148.077148
324,4153.461426
325,4152.692383
326,4140.512695
327,4138.974121
328,4149.615234
329,4154.487305
330,4149.358887
331,4147.563965
332,4151.153809
333,4152.179688
334,4152.692383
335,4149.487305
336,4138.846191
337,4133.333496
338,4135.897461
339,4140.384766
340,4152.692383
341,4155.256348
342,4139.743652
343,4140.897461
344,4154.871582
345,4156.153809
346,4150.256348
347,4143.974121
348,4141.794922
349,4151.666504
350,4157.307617
351,4144.743652
352,4136.666504
353,4140.512695
354,4139.871582
355,4138.333496
356,4145.256348
357,4154.487305
358,4153.717773
359,4146.538574
360,4143.974121
361,4150.769043
362,4157.179688
363,4148.717773
364,4137.820313
365,4136.538574
366,4138.717773
367,4140.769043
368,4141.282227
369,4140.769043
370,4141.666504
371,4144.615234
372,4144.487305
373,4140.641113
374,4138.589844
375,4140.128418
376,4136.922852
377,4129.871582
378,4125.897461
379,4123.717773
380,4127.820313
381,4134.871582
382,4139.358887
383,4139.743652
384,4116.153809
385,4121.153809
386,4123.846191
387,4124.871582
388,4123.589844
389,4118.717773
390,4121.025879
391,4130.384766
392,4131.538574
393,4127.820313
394,4128.717773
395,4128.461426
396,4125.256348
397,4126.666504
398,4126.282227
399,4123.461426
400,4127.307617
401,4127.94873
402,4123.205078
403,4124.743652
404,4128.077148
405,4121.794922
406,4121.282227
407,4133.974121
408,4135.897461
409,4127.820313
410,4125.384766
411,4125.128418
412,4123.205078
413,4123.333496
414,4123.333496
415,4120.512695
416,4120.897461
417,4122.307617
418,4122.436035
419,4121.794922
420,4120.897461
421,4122.563965
422,4123.077148
423,4122.436035
424,4124.102539
425,4124.102539
426,4120.641113
427,4120.384766
428,4124.743652
429,4126.153809
430,4127.94873
431,4131.538574
432,4128.717773
433,4123.846191
434,4121.666504
435,4120.641113
436,4121.410156
437,4123.333496
438,4128.461426
439,4137.692383
440,4137.307617
441,4127.563965
442,4131.922852
443,4142.563965
444,4133.205078
445,4121.538574
446,4128.846191
447,4139.102539
448,4118.077148
449,4113.205078
450,4117.692383
451,4123.077148
452,4123.333496
453,4122.563965
454,4122.307617
455,4122.563965
456,4124.871582
457,4124.102539
458,4121.794922
459,4122.692383
460,4122.692383
461,4123.589844
462,4123.077148
463,4119.230957
464,4119.615234
465,4121.922852
466,4121.025879
467,4114.615234
468,4110.769043
469,4116.538574
470,4124.358887
471,4119.871582
472,4108.974121
473,4111.538574
474,4124.743652
475,4129.487305
476,4126.666504
477,4122.692383
478,4120.0
479,4127.179688
480,4139.615234
481,4136.282227
482,4121.025879
483,4116.794922
484,4121.922852
485,4125.641113
486,4124.871582
487,4122.05127
488,4123.077148
489,4120.512695
490,4111.538574
491,4106.666504
492,4108.461426
493,4108.205078
494,4103.974121
495,4108.205078
496,4119.230957
497,4124.871582
498,4123.589844
499,4123.589844
500,4124.615234
501,4123.589844
502,4118.205078
503,4108.205078
504,4105.256348
505,4110.128418
506,4110.0
507,4108.717773
508,4114.871582
509,4120.512695
510,4122.94873
511,4124.743652
512,4121.922852
513,4130.384766
514,4139.615234
515,4135.0
516,4130.641113
517,4135.0
518,4129.615234
519,4121.538574
520,4131.025879
521,4140.384766
522,4139.102539
523,4140.512695
524,4137.307617
525,4125.897461
526,4126.794922
527,4137.692383
528,4133.333496
529,4120.897461
530,4119.871582
531,4122.563965
532,4121.025879
533,4120.641113
534,4121.410156
535,4121.410156
536,4121.410156
537,4121.410156
538,4121.410156
539,4120.769043
540,4121.153809
541,4121.538574
542,4120.128418
543,4122.563965
544,4131.282227
545,4138.333496
546,4136.794922
547,4136.153809
548,4138.846191
549,4139.487305
550,4144.102539
551,4151.922852
552,4152.94873
553,4152.05127
554,4156.666504
555,4157.307617
556,4156.666504
557,4165.897461
558,4172.179688
559,4169.487305
560,4167.692383
561,4166.025879
562,4158.333496
563,4154.358887
564,4159.102539
565,4158.589844
566,4154.871582
567,4163.846191
568,4174.358887
569,4170.256348
570,4165.897461
571,4171.922852
572,4172.307617
573,4171.153809
574,4179.871582
575,4185.641113
576,4196.538574
577,4190.897461
578,4181.153809
579,4180.769043
580,4188.077148
581,4186.794922
582,4174.230957
583,4166.282227
584,4169.487305
585,4170.512695
586,4169.358887
587,4170.641113
588,4173.077148
